operation, threshold, sec, ns, MB, accesses
read, 0, 0, 16146223, 8388608, 2097152
read, 0, 0, 17484117, 8388608, 2097152
read, 0, 0, 16060115, 8388608, 2097152
read, 0, 0, 18784377, 8388608, 2097152
read, 0, 0, 17487087, 8388608, 2097152
read, 0, 0, 16073546, 8388608, 2097152
read, 0, 0, 18477836, 8388608, 2097152
read, 0, 0, 16159564, 8388608, 2097152
read, 0, 0, 16020071, 8388608, 2097152
read, 0, 0, 19984307, 8388608, 2097152
read, 0, 0, 16103139, 8388608, 2097152
read, 0, 0, 16049553, 8388608, 2097152
read, 0, 0, 17357144, 8388608, 2097152
read, 0, 0, 16059555, 8388608, 2097152
read, 0, 0, 16233842, 8388608, 2097152
read, 0, 0, 16141303, 8388608, 2097152
read, 0, 0, 16054074, 8388608, 2097152
read, 0, 0, 18848903, 8388608, 2097152
read, 0, 0, 16032432, 8388608, 2097152
read, 0, 0, 16056074, 8388608, 2097152
read, 0, 0, 16243473, 8388608, 2097152
read, 0, 0, 16064695, 8388608, 2097152
read, 0, 0, 16063055, 8388608, 2097152
read, 0, 0, 16136172, 8388608, 2097152
read, 0, 0, 16028341, 8388608, 2097152
read, 0, 0, 16036112, 8388608, 2097152
read, 0, 0, 16034152, 8388608, 2097152
read, 0, 0, 16973476, 8388608, 2097152
read, 0, 0, 16045463, 8388608, 2097152
read, 0, 0, 16019421, 8388608, 2097152
read, 0, 0, 16084238, 8388608, 2097152
read, 0, 0, 18817010, 8388608, 2097152
read, 0, 0, 16067425, 8388608, 2097152
read, 0, 0, 16100049, 8388608, 2097152
read, 0, 0, 16039352, 8388608, 2097152
read, 0, 0, 16042923, 8388608, 2097152
read, 0, 0, 16054634, 8388608, 2097152
read, 0, 0, 16103279, 8388608, 2097152
read, 0, 0, 16002799, 8388608, 2097152
read, 0, 0, 16009069, 8388608, 2097152
read, 0, 0, 18939323, 8388608, 2097152
read, 0, 0, 17194168, 8388608, 2097152
read, 0, 0, 16171286, 8388608, 2097152
read, 0, 0, 16049494, 8388608, 2097152
read, 0, 0, 16043223, 8388608, 2097152
read, 0, 0, 17365975, 8388608, 2097152
read, 0, 0, 16064995, 8388608, 2097152
read, 0, 0, 16053494, 8388608, 2097152
read, 0, 0, 16054234, 8388608, 2097152
read, 0, 0, 16024861, 8388608, 2097152
read, 0, 0, 17417961, 8388608, 2097152
read, 0, 0, 16201309, 8388608, 2097152
read, 0, 0, 16218890, 8388608, 2097152
read, 0, 0, 16045913, 8388608, 2097152
read, 0, 0, 16018841, 8388608, 2097152
read, 0, 0, 16091788, 8388608, 2097152
read, 0, 0, 16033232, 8388608, 2097152
read, 0, 0, 16033142, 8388608, 2097152
read, 0, 0, 16025382, 8388608, 2097152
read, 0, 0, 16046214, 8388608, 2097152
read, 0, 0, 16027932, 8388608, 2097152
read, 0, 0, 16188977, 8388608, 2097152
read, 0, 0, 16024651, 8388608, 2097152
read, 0, 0, 18773426, 8388608, 2097152
read, 0, 0, 17418440, 8388608, 2097152
read, 0, 0, 16104409, 8388608, 2097152
read, 0, 0, 16075456, 8388608, 2097152
read, 0, 0, 16030572, 8388608, 2097152
read, 0, 0, 16046504, 8388608, 2097152
read, 0, 0, 16033442, 8388608, 2097152
read, 0, 0, 16131662, 8388608, 2097152
read, 0, 0, 16025391, 8388608, 2097152
read, 0, 0, 16212309, 8388608, 2097152
read, 0, 0, 16502699, 8388608, 2097152
read, 0, 0, 16213970, 8388608, 2097152
read, 0, 0, 19665084, 8388608, 2097152
read, 0, 0, 16089938, 8388608, 2097152
read, 0, 0, 16015790, 8388608, 2097152
read, 0, 0, 16162405, 8388608, 2097152
read, 0, 0, 16049983, 8388608, 2097152
read, 0, 0, 16078947, 8388608, 2097152
read, 0, 0, 16045164, 8388608, 2097152
read, 0, 0, 16103899, 8388608, 2097152
read, 0, 0, 17434592, 8388608, 2097152
