benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 32171385
texture_synthesis, vga, 3, 32335369
texture_synthesis, vga, 4, 32202599
texture_synthesis, vga, 5, 32135516
tracking, cif, 1, 42291865
tracking, cif, 2, 42364880
tracking, cif, 3, 42275081
tracking, cif, 4, 42299819
tracking, cif, 5, 42145079
tracking, qcif, 1, 9789544
tracking, qcif, 2, 9693191
tracking, qcif, 3, 11957852
tracking, qcif, 4, 9739763
tracking, qcif, 5, 9745773
tracking, sim, 1, 569076
tracking, sim, 2, 983639
tracking, sim, 3, 753318
tracking, sim, 4, 670328
tracking, sim, 5, 587837
tracking, sim_fast, 1, 250737
tracking, sim_fast, 2, 245015
tracking, sim_fast, 3, 322478
tracking, sim_fast, 4, 419295
tracking, sim_fast, 5, 218974
tracking, sqcif, 1, 3360090
tracking, sqcif, 2, 3352884
tracking, sqcif, 3, 3377513
tracking, sqcif, 4, 3355482
tracking, sqcif, 5, 3327846
tracking, vga, 1, 127123205
tracking, vga, 2, 127138384
tracking, vga, 3, 126906053
tracking, vga, 4, 127110775
tracking, vga, 5, 127061114
