benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 31548665
texture_synthesis, vga, 3, 31534666
texture_synthesis, vga, 4, 31894920
texture_synthesis, vga, 5, 31606040
tracking, cif, 1, 37250598
tracking, cif, 2, 37432776
tracking, cif, 3, 41528103
tracking, cif, 4, 37231456
tracking, cif, 5, 37385743
tracking, qcif, 1, 9502683
tracking, qcif, 2, 9424201
tracking, qcif, 3, 9122392
tracking, qcif, 4, 9031748
tracking, qcif, 5, 8963984
tracking, sim, 1, 608903
tracking, sim, 2, 614172
tracking, sim, 3, 584664
tracking, sim, 4, 622009
tracking, sim, 5, 607512
tracking, sim_fast, 1, 246784
tracking, sim_fast, 2, 250109
tracking, sim_fast, 3, 233791
tracking, sim_fast, 4, 239120
tracking, sim_fast, 5, 263764
tracking, sqcif, 1, 3162632
tracking, sqcif, 2, 3161221
tracking, sqcif, 3, 3240376
tracking, sqcif, 4, 3192621
tracking, sqcif, 5, 3171347
tracking, vga, 1, 112723569
tracking, vga, 2, 112847998
tracking, vga, 3, 113009091
tracking, vga, 4, 113043679
tracking, vga, 5, 112983869
