operation, threshold, sec, ns, MB, accesses
read, 0, 0, 12434282, 1048576, 262144
read, 0, 0, 12370206, 1048576, 262144
read, 0, 0, 12663155, 1048576, 262144
read, 0, 0, 12911770, 1048576, 262144
read, 0, 0, 12473496, 1048576, 262144
read, 0, 0, 12461645, 1048576, 262144
read, 0, 0, 12466926, 1048576, 262144
read, 0, 0, 13378727, 1048576, 262144
read, 0, 0, 12420261, 1048576, 262144
read, 0, 0, 12495869, 1048576, 262144
read, 0, 0, 12422171, 1048576, 262144
read, 0, 0, 12887548, 1048576, 262144
read, 0, 0, 12437193, 1048576, 262144
read, 0, 0, 12573787, 1048576, 262144
read, 0, 0, 12453595, 1048576, 262144
read, 0, 0, 13396798, 1048576, 262144
read, 0, 0, 12419611, 1048576, 262144
read, 0, 0, 12455224, 1048576, 262144
read, 0, 0, 12429612, 1048576, 262144
read, 0, 0, 13013990, 1048576, 262144
read, 0, 0, 12430232, 1048576, 262144
read, 0, 0, 12501839, 1048576, 262144
read, 0, 0, 12468715, 1048576, 262144
read, 0, 0, 13273656, 1048576, 262144
read, 0, 0, 12519151, 1048576, 262144
read, 0, 0, 12512830, 1048576, 262144
read, 0, 0, 12833972, 1048576, 262144
read, 0, 0, 12517461, 1048576, 262144
read, 0, 0, 12452624, 1048576, 262144
read, 0, 0, 12406140, 1048576, 262144
read, 0, 0, 13448634, 1048576, 262144
read, 0, 0, 12801089, 1048576, 262144
read, 0, 0, 12461586, 1048576, 262144
read, 0, 0, 12492769, 1048576, 262144
read, 0, 0, 13050034, 1048576, 262144
read, 0, 0, 12364746, 1048576, 262144
read, 0, 0, 12458095, 1048576, 262144
read, 0, 0, 14064496, 1048576, 262144
read, 0, 0, 13037883, 1048576, 262144
read, 0, 0, 12861505, 1048576, 262144
read, 0, 0, 12480277, 1048576, 262144
read, 0, 0, 12469316, 1048576, 262144
read, 0, 0, 12956625, 1048576, 262144
read, 0, 0, 12406400, 1048576, 262144
read, 0, 0, 12436402, 1048576, 262144
read, 0, 0, 12512170, 1048576, 262144
read, 0, 0, 12897928, 1048576, 262144
read, 0, 0, 12447504, 1048576, 262144
read, 0, 0, 13054804, 1048576, 262144
read, 0, 0, 12505210, 1048576, 262144
read, 0, 0, 12877457, 1048576, 262144
read, 0, 0, 12459695, 1048576, 262144
read, 0, 0, 12563315, 1048576, 262144
read, 0, 0, 12499819, 1048576, 262144
read, 0, 0, 12887598, 1048576, 262144
read, 0, 0, 12395329, 1048576, 262144
read, 0, 0, 13034733, 1048576, 262144
read, 0, 0, 12472547, 1048576, 262144
read, 0, 0, 12900459, 1048576, 262144
read, 0, 0, 12488808, 1048576, 262144
read, 0, 0, 12319131, 1048576, 262144
read, 0, 0, 12536842, 1048576, 262144
read, 0, 0, 12865796, 1048576, 262144
read, 0, 0, 12489638, 1048576, 262144
read, 0, 0, 13033292, 1048576, 262144
read, 0, 0, 12469756, 1048576, 262144
read, 0, 0, 12899618, 1048576, 262144
read, 0, 0, 12603969, 1048576, 262144
read, 0, 0, 12480387, 1048576, 262144
read, 0, 0, 12477157, 1048576, 262144
read, 0, 0, 12824771, 1048576, 262144
read, 0, 0, 12507339, 1048576, 262144
read, 0, 0, 13006860, 1048576, 262144
read, 0, 0, 12487998, 1048576, 262144
read, 0, 0, 12834333, 1048576, 262144
read, 0, 0, 12463626, 1048576, 262144
read, 0, 0, 12508200, 1048576, 262144
read, 0, 0, 12394999, 1048576, 262144
read, 0, 0, 12909890, 1048576, 262144
read, 0, 0, 12527692, 1048576, 262144
read, 0, 0, 12907139, 1048576, 262144
read, 0, 0, 12521051, 1048576, 262144
read, 0, 0, 12885658, 1048576, 262144
read, 0, 0, 12447604, 1048576, 262144
read, 0, 0, 12443853, 1048576, 262144
read, 0, 0, 12488348, 1048576, 262144
read, 0, 0, 12910380, 1048576, 262144
read, 0, 0, 12508560, 1048576, 262144
read, 0, 0, 12938823, 1048576, 262144
read, 0, 0, 12452254, 1048576, 262144
read, 0, 0, 12953375, 1048576, 262144
read, 0, 0, 12498619, 1048576, 262144
read, 0, 0, 12551394, 1048576, 262144
read, 0, 0, 12445813, 1048576, 262144
read, 0, 0, 12962766, 1048576, 262144
read, 0, 0, 12449054, 1048576, 262144
read, 0, 0, 12523501, 1048576, 262144
read, 0, 0, 13009630, 1048576, 262144
read, 0, 0, 12422961, 1048576, 262144
read, 0, 0, 12534212, 1048576, 262144
read, 1, 0, 12476567, 1048576, 262144
read, 1, 0, 12776517, 1048576, 262144
read, 1, 0, 12440753, 1048576, 262144
read, 1, 0, 12557404, 1048576, 262144
read, 1, 0, 12434432, 1048576, 262144
read, 1, 0, 13048853, 1048576, 262144
read, 1, 0, 12406410, 1048576, 262144
read, 1, 0, 12395388, 1048576, 262144
read, 1, 0, 12509390, 1048576, 262144
read, 1, 0, 12915140, 1048576, 262144
read, 1, 0, 12595128, 1048576, 262144
read, 1, 0, 12480157, 1048576, 262144
read, 1, 0, 12503309, 1048576, 262144
read, 1, 0, 13072186, 1048576, 262144
read, 1, 0, 12407660, 1048576, 262144
read, 1, 0, 12526172, 1048576, 262144
read, 1, 0, 12496189, 1048576, 262144
read, 1, 0, 13048024, 1048576, 262144
read, 1, 0, 12306380, 1048576, 262144
read, 1, 0, 12470096, 1048576, 262144
read, 1, 0, 12445833, 1048576, 262144
read, 1, 0, 12994719, 1048576, 262144
read, 1, 0, 12359625, 1048576, 262144
read, 1, 0, 12447944, 1048576, 262144
read, 1, 0, 12452884, 1048576, 262144
read, 1, 0, 12696018, 1048576, 262144
read, 1, 0, 12475647, 1048576, 262144
read, 1, 0, 12501939, 1048576, 262144
read, 1, 0, 12480197, 1048576, 262144
read, 1, 0, 13028562, 1048576, 262144
read, 1, 0, 12383828, 1048576, 262144
read, 1, 0, 12473856, 1048576, 262144
read, 1, 0, 12486278, 1048576, 262144
read, 1, 0, 12828692, 1048576, 262144
read, 1, 0, 12398148, 1048576, 262144
read, 1, 0, 12508010, 1048576, 262144
read, 1, 0, 12508039, 1048576, 262144
read, 1, 0, 12779347, 1048576, 262144
read, 1, 0, 12638843, 1048576, 262144
read, 1, 0, 12484708, 1048576, 262144
read, 1, 0, 12486758, 1048576, 262144
read, 1, 0, 12825232, 1048576, 262144
read, 1, 0, 12377597, 1048576, 262144
read, 1, 0, 12473427, 1048576, 262144
read, 1, 0, 12469846, 1048576, 262144
read, 1, 0, 12862615, 1048576, 262144
read, 1, 0, 12761355, 1048576, 262144
read, 1, 0, 12442963, 1048576, 262144
read, 1, 0, 12458575, 1048576, 262144
read, 1, 0, 12786158, 1048576, 262144
read, 1, 0, 12391638, 1048576, 262144
read, 1, 0, 12546314, 1048576, 262144
read, 1, 0, 12497669, 1048576, 262144
read, 1, 0, 12761125, 1048576, 262144
read, 1, 0, 12744473, 1048576, 262144
read, 1, 0, 12417281, 1048576, 262144
read, 1, 0, 12474327, 1048576, 262144
read, 1, 0, 12807990, 1048576, 262144
read, 1, 0, 12418311, 1048576, 262144
read, 1, 0, 12501379, 1048576, 262144
read, 1, 0, 12578457, 1048576, 262144
read, 1, 0, 12791249, 1048576, 262144
read, 1, 0, 12739383, 1048576, 262144
read, 1, 0, 12487588, 1048576, 262144
read, 1, 0, 12515491, 1048576, 262144
read, 1, 0, 12810880, 1048576, 262144
read, 1, 0, 12506400, 1048576, 262144
read, 1, 0, 12489538, 1048576, 262144
read, 1, 0, 12459535, 1048576, 262144
read, 1, 0, 12817801, 1048576, 262144
read, 1, 0, 12739432, 1048576, 262144
read, 1, 0, 12435022, 1048576, 262144
read, 1, 0, 12469116, 1048576, 262144
read, 1, 0, 12782207, 1048576, 262144
read, 1, 0, 12436323, 1048576, 262144
read, 1, 0, 12447183, 1048576, 262144
read, 1, 0, 12445123, 1048576, 262144
read, 1, 0, 12746663, 1048576, 262144
read, 1, 0, 12462845, 1048576, 262144
read, 1, 0, 12791538, 1048576, 262144
read, 1, 0, 12485248, 1048576, 262144
read, 1, 0, 12795339, 1048576, 262144
read, 1, 0, 12469356, 1048576, 262144
read, 1, 0, 12463255, 1048576, 262144
read, 1, 0, 12602529, 1048576, 262144
read, 1, 0, 12723931, 1048576, 262144
read, 1, 0, 12474316, 1048576, 262144
read, 1, 0, 12846554, 1048576, 262144
read, 1, 0, 12438883, 1048576, 262144
read, 1, 0, 12696088, 1048576, 262144
read, 1, 0, 12556665, 1048576, 262144
