operation, contention, priorities, seconds, nanoseconds, bytes
read, 0, 27535781, 16777216
read, 0, 25349323, 16777216
read, 0, 25291557, 16777216
read, 0, 25303638, 16777216
read, 0, 25685126, 16777216
read, 0, 25395197, 16777216
read, 0, 25387737, 16777216
read, 0, 25294867, 16777216
read, 0, 25271796, 16777216
read, 0, 25299018, 16777216
read, 0, 26475126, 16777216
read, 0, 26443712, 16777216
read, 0, 25272135, 16777216
read, 0, 25308999, 16777216
read, 0, 25315809, 16777216
read, 0, 28347812, 16777216
read, 0, 25381056, 16777216
read, 0, 25330571, 16777216
read, 0, 28563544, 16777216
read, 0, 26623611, 16777216
read, 0, 25306349, 16777216
read, 0, 25296578, 16777216
read, 0, 25319270, 16777216
read, 0, 25424771, 16777216
read, 0, 26511279, 16777216
read, 0, 25375985, 16777216
read, 0, 25316059, 16777216
read, 0, 25283796, 16777216
read, 0, 25313269, 16777216
read, 0, 25275335, 16777216
read, 0, 25308459, 16777216
read, 0, 25280526, 16777216
read, 0, 25292128, 16777216
read, 0, 25280546, 16777216
read, 0, 27159924, 16777216
read, 0, 25431591, 16777216
read, 0, 25606119, 16777216
read, 0, 25364174, 16777216
read, 0, 25310169, 16777216
read, 0, 25292478, 16777216
read, 0, 25291597, 16777216
read, 0, 25425860, 16777216
read, 0, 27793408, 16777216
read, 0, 25372515, 16777216
read, 0, 25440132, 16777216
read, 0, 25377276, 16777216
read, 0, 25725521, 16777216
read, 0, 26456654, 16777216
read, 0, 27571055, 16777216
read, 0, 25382197, 16777216
read, 0, 25314189, 16777216
read, 0, 25289067, 16777216
read, 0, 25312199, 16777216
read, 0, 27540551, 16777216
read, 0, 25318420, 16777216
read, 0, 26514769, 16777216
read, 0, 25297997, 16777216
read, 0, 25354763, 16777216
read, 0, 25402448, 16777216
read, 0, 27579846, 16777216
read, 0, 25369184, 16777216
read, 0, 26207998, 16777216
read, 0, 25308529, 16777216
read, 0, 25297288, 16777216
read, 0, 25297028, 16777216
read, 0, 25355884, 16777216
read, 0, 26126441, 16777216
read, 0, 25339132, 16777216
read, 0, 25351113, 16777216
read, 0, 25294457, 16777216
read, 0, 25376136, 16777216
read, 0, 25824770, 16777216
read, 0, 26560734, 16777216
read, 0, 25288947, 16777216
read, 0, 25361924, 16777216
read, 0, 25345292, 16777216
read, 0, 25421810, 16777216
read, 0, 26227371, 16777216
read, 0, 25346962, 16777216
read, 0, 26661493, 16777216
read, 0, 25276266, 16777216
read, 0, 26924460, 16777216
read, 0, 25285456, 16777216
read, 0, 28604158, 16777216
read, 0, 25444882, 16777216
read, 0, 25299688, 16777216
read, 0, 25425511, 16777216
read, 0, 26582856, 16777216
read, 0, 25284526, 16777216
read, 0, 26559353, 16777216
read, 0, 25289477, 16777216
read, 0, 29820450, 16777216
read, 0, 25332581, 16777216
read, 0, 25283826, 16777216
read, 0, 27462374, 16777216
read, 0, 25268605, 16777216
read, 0, 26697408, 16777216
read, 0, 25280776, 16777216
read, 0, 26532731, 16777216
read, 0, 25357254, 16777216
