operation, threshold, sec, ns, MB, accesses
read, 0, 0, 20922860, 1048576, 262144
read, 0, 0, 21950673, 1048576, 262144
read, 0, 0, 22514809, 1048576, 262144
read, 0, 0, 21823480, 1048576, 262144
read, 0, 0, 22238742, 1048576, 262144
read, 0, 0, 22103159, 1048576, 262144
read, 0, 0, 23393898, 1048576, 262144
read, 0, 0, 21533681, 1048576, 262144
read, 0, 0, 22466275, 1048576, 262144
read, 0, 0, 21662105, 1048576, 262144
read, 0, 0, 21693907, 1048576, 262144
read, 0, 0, 22528611, 1048576, 262144
read, 0, 0, 21807529, 1048576, 262144
read, 0, 0, 22486047, 1048576, 262144
read, 0, 0, 21694498, 1048576, 262144
read, 0, 0, 22313780, 1048576, 262144
read, 0, 0, 22275976, 1048576, 262144
read, 0, 0, 22361814, 1048576, 262144
read, 0, 0, 21811589, 1048576, 262144
read, 0, 0, 21667485, 1048576, 262144
read, 0, 0, 22898218, 1048576, 262144
read, 0, 0, 21529471, 1048576, 262144
read, 0, 0, 22259214, 1048576, 262144
read, 0, 0, 22159584, 1048576, 262144
read, 0, 0, 22520211, 1048576, 262144
read, 0, 0, 22229751, 1048576, 262144
read, 0, 0, 21816970, 1048576, 262144
read, 0, 0, 22800458, 1048576, 262144
read, 0, 0, 21751394, 1048576, 262144
read, 0, 0, 22163244, 1048576, 262144
read, 0, 0, 22315550, 1048576, 262144
read, 0, 0, 22394827, 1048576, 262144
read, 0, 0, 21476726, 1048576, 262144
read, 0, 0, 21657944, 1048576, 262144
read, 0, 0, 23045822, 1048576, 262144
read, 0, 0, 21755124, 1048576, 262144
read, 0, 0, 22146923, 1048576, 262144
read, 0, 0, 21869095, 1048576, 262144
read, 0, 0, 22525581, 1048576, 262144
read, 0, 0, 22259164, 1048576, 262144
read, 0, 0, 21617710, 1048576, 262144
read, 0, 0, 22163274, 1048576, 262144
read, 0, 0, 21732361, 1048576, 262144
read, 0, 0, 22599758, 1048576, 262144
read, 0, 0, 22112699, 1048576, 262144
read, 0, 0, 22395448, 1048576, 262144
read, 0, 0, 21685596, 1048576, 262144
read, 0, 0, 21756874, 1048576, 262144
read, 0, 0, 22817220, 1048576, 262144
read, 0, 0, 21918920, 1048576, 262144
read, 0, 0, 23362724, 1048576, 262144
read, 0, 0, 21393247, 1048576, 262144
read, 0, 0, 22625240, 1048576, 262144
read, 0, 0, 22101959, 1048576, 262144
read, 0, 0, 21939412, 1048576, 262144
read, 0, 0, 22158964, 1048576, 262144
read, 0, 0, 22065335, 1048576, 262144
read, 0, 0, 21932182, 1048576, 262144
read, 0, 0, 22180576, 1048576, 262144
read, 0, 0, 22403798, 1048576, 262144
read, 0, 0, 21678907, 1048576, 262144
read, 0, 0, 21951334, 1048576, 262144
read, 0, 0, 22801618, 1048576, 262144
read, 0, 0, 21626090, 1048576, 262144
read, 0, 0, 22432021, 1048576, 262144
read, 0, 0, 21561274, 1048576, 262144
read, 0, 0, 22357024, 1048576, 262144
read, 0, 0, 22051594, 1048576, 262144
read, 0, 0, 21829541, 1048576, 262144
read, 0, 0, 22505789, 1048576, 262144
read, 0, 0, 21730461, 1048576, 262144
read, 0, 0, 22160174, 1048576, 262144
read, 0, 0, 22574815, 1048576, 262144
read, 0, 0, 22400238, 1048576, 262144
read, 0, 0, 21679486, 1048576, 262144
read, 0, 0, 21824131, 1048576, 262144
read, 0, 0, 24334752, 1048576, 262144
read, 0, 0, 23079436, 1048576, 262144
read, 0, 0, 21731061, 1048576, 262144
read, 0, 0, 21277496, 1048576, 262144
read, 0, 0, 22206448, 1048576, 262144
read, 0, 0, 22390048, 1048576, 262144
read, 0, 0, 21846292, 1048576, 262144
read, 0, 0, 22136722, 1048576, 262144
read, 0, 0, 21697498, 1048576, 262144
read, 0, 0, 22130791, 1048576, 262144
read, 0, 0, 22010119, 1048576, 262144
read, 0, 0, 22470415, 1048576, 262144
read, 0, 0, 21803088, 1048576, 262144
read, 0, 0, 22028731, 1048576, 262144
read, 0, 0, 22793288, 1048576, 262144
read, 0, 0, 21450843, 1048576, 262144
read, 0, 0, 22615589, 1048576, 262144
read, 0, 0, 21635701, 1048576, 262144
read, 0, 0, 22000498, 1048576, 262144
read, 0, 0, 22434392, 1048576, 262144
read, 0, 0, 21548683, 1048576, 262144
read, 0, 0, 22001798, 1048576, 262144
read, 0, 0, 21949483, 1048576, 262144
read, 0, 0, 22194998, 1048576, 262144
read, 1, 0, 19973496, 1048576, 262144
read, 1, 0, 20094798, 1048576, 262144
read, 1, 0, 20002999, 1048576, 262144
read, 1, 0, 20148113, 1048576, 262144
read, 1, 0, 20008999, 1048576, 262144
read, 1, 0, 20169716, 1048576, 262144
read, 1, 0, 19972925, 1048576, 262144
read, 1, 0, 19906209, 1048576, 262144
read, 1, 0, 20137592, 1048576, 262144
read, 1, 0, 20095348, 1048576, 262144
read, 1, 0, 20014910, 1048576, 262144
read, 1, 0, 21602729, 1048576, 262144
read, 1, 0, 19883536, 1048576, 262144
read, 1, 0, 20173336, 1048576, 262144
read, 1, 0, 20015540, 1048576, 262144
read, 1, 0, 20066535, 1048576, 262144
read, 1, 0, 20871186, 1048576, 262144
read, 1, 0, 19944733, 1048576, 262144
read, 1, 0, 20504078, 1048576, 262144
read, 1, 0, 20108539, 1048576, 262144
read, 1, 0, 20296968, 1048576, 262144
read, 1, 0, 20841802, 1048576, 262144
read, 1, 0, 19937472, 1048576, 262144
read, 1, 0, 20772275, 1048576, 262144
read, 1, 0, 19864324, 1048576, 262144
read, 1, 0, 20047904, 1048576, 262144
read, 1, 0, 20949203, 1048576, 262144
read, 1, 0, 20056924, 1048576, 262144
read, 1, 0, 20534651, 1048576, 262144
read, 1, 0, 22246013, 1048576, 262144
read, 1, 0, 20104989, 1048576, 262144
read, 1, 0, 21047393, 1048576, 262144
read, 1, 0, 19917721, 1048576, 262144
read, 1, 0, 20640832, 1048576, 262144
read, 1, 0, 19884166, 1048576, 262144
read, 1, 0, 20209369, 1048576, 262144
read, 1, 0, 21327861, 1048576, 262144
read, 1, 0, 20117500, 1048576, 262144
read, 1, 0, 20452373, 1048576, 262144
read, 1, 0, 20239982, 1048576, 262144
read, 1, 0, 19914079, 1048576, 262144
read, 1, 0, 21784257, 1048576, 262144
read, 1, 0, 19897658, 1048576, 262144
read, 1, 0, 21028811, 1048576, 262144
read, 1, 0, 21742883, 1048576, 262144
read, 1, 0, 20648383, 1048576, 262144
