benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 29282692
texture_synthesis, vga, 3, 29497456
texture_synthesis, vga, 4, 29195180
texture_synthesis, vga, 5, 29268779
tracking, cif, 1, 24141730
tracking, cif, 2, 24154054
tracking, cif, 3, 24213245
tracking, cif, 4, 24139886
tracking, cif, 5, 24141954
tracking, qcif, 1, 6293448
tracking, qcif, 2, 6310704
tracking, qcif, 3, 6312060
tracking, qcif, 4, 6307943
tracking, qcif, 5, 6296484
tracking, sim, 1, 524367
tracking, sim, 2, 519441
tracking, sim, 3, 529186
tracking, sim, 4, 522486
tracking, sim, 5, 523448
tracking, sim_fast, 1, 203195
tracking, sim_fast, 2, 199563
tracking, sim_fast, 3, 200217
tracking, sim_fast, 4, 196025
tracking, sim_fast, 5, 196217
tracking, sqcif, 1, 2536590
tracking, sqcif, 2, 2525354
tracking, sqcif, 3, 2526366
tracking, sqcif, 4, 2522287
tracking, sqcif, 5, 2524059
tracking, vga, 1, 72072929
tracking, vga, 2, 72035434
tracking, vga, 3, 72086983
tracking, vga, 4, 72068510
tracking, vga, 5, 72152012
