benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 33227891
texture_synthesis, vga, 3, 33312087
texture_synthesis, vga, 4, 33283616
texture_synthesis, vga, 5, 33316500
tracking, cif, 1, 46252788
tracking, cif, 2, 46259098
tracking, cif, 3, 46418549
tracking, cif, 4, 46197925
tracking, cif, 5, 46279776
tracking, qcif, 1, 10211750
tracking, qcif, 2, 10272508
tracking, qcif, 3, 10275668
tracking, qcif, 4, 10184525
tracking, qcif, 5, 10242633
tracking, sim, 1, 578409
tracking, sim, 2, 880110
tracking, sim, 3, 592398
tracking, sim, 4, 585231
tracking, sim, 5, 558827
tracking, sim_fast, 1, 217126
tracking, sim_fast, 2, 218094
tracking, sim_fast, 3, 224220
tracking, sim_fast, 4, 217564
tracking, sim_fast, 5, 219181
tracking, sqcif, 1, 6793066
tracking, sqcif, 2, 3376437
tracking, sqcif, 3, 3336567
tracking, sqcif, 4, 3396454
tracking, sqcif, 5, 3429900
tracking, vga, 1, 141186364
tracking, vga, 2, 141268735
tracking, vga, 3, 141141509
tracking, vga, 4, 141176814
tracking, vga, 5, 141140905
