benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 31176075
texture_synthesis, vga, 3, 30908458
texture_synthesis, vga, 4, 32326214
texture_synthesis, vga, 5, 30878966
tracking, cif, 1, 32921616
tracking, cif, 2, 33178176
tracking, cif, 3, 33036831
tracking, cif, 4, 32841822
tracking, cif, 5, 42506390
tracking, qcif, 1, 8122925
tracking, qcif, 2, 9410303
tracking, qcif, 3, 8174149
tracking, qcif, 4, 8299317
tracking, qcif, 5, 9331616
tracking, sim, 1, 605963
tracking, sim, 2, 588948
tracking, sim, 3, 563796
tracking, sim, 4, 563917
tracking, sim, 5, 581536
tracking, sim_fast, 1, 237415
tracking, sim_fast, 2, 234366
tracking, sim_fast, 3, 227487
tracking, sim_fast, 4, 236052
tracking, sim_fast, 5, 224075
tracking, sqcif, 1, 2957115
tracking, sqcif, 2, 2939582
tracking, sqcif, 3, 2985635
tracking, sqcif, 4, 2939336
tracking, sqcif, 5, 3140784
tracking, vga, 1, 99938909
tracking, vga, 2, 99812943
tracking, vga, 3, 99854358
tracking, vga, 4, 99421706
tracking, vga, 5, 130507895
