benchamrk, data-size, run, duration
disparity, vga, 28, 158229670
disparity, vga, 29, 157974575
disparity, vga, 30, 157906872
localization, cif, 1, 76923251
localization, cif, 2, 76225401
localization, cif, 3, 76232694
localization, cif, 4, 76216373
localization, cif, 5, 76221919
localization, cif, 6, 76218757
localization, cif, 7, 76238920
localization, cif, 8, 76209581
localization, cif, 9, 76242301
localization, cif, 10, 76201680
localization, cif, 11, 76205923
localization, cif, 12, 76188036
localization, cif, 13, 76230735
localization, cif, 14, 76220891
localization, cif, 15, 76221363
localization, cif, 16, 76187418
localization, cif, 17, 76226612
localization, cif, 18, 76210839
localization, cif, 19, 76214622
localization, cif, 20, 76209918
localization, cif, 21, 76220841
localization, cif, 22, 76240002
localization, cif, 23, 76216577
localization, cif, 24, 76223606
localization, cif, 25, 76255499
localization, cif, 26, 76235378
localization, cif, 27, 76194586
localization, cif, 28, 76222138
localization, cif, 29, 76216697
localization, cif, 30, 76197005
localization, qcif, 1, 23132112
localization, qcif, 2, 23121693
localization, qcif, 3, 23130089
localization, qcif, 4, 23150851
localization, qcif, 5, 23156983
localization, qcif, 6, 23158234
localization, qcif, 7, 23127425
localization, qcif, 8, 23154332
localization, qcif, 9, 23126936
localization, qcif, 10, 23150084
localization, qcif, 11, 23170675
localization, qcif, 12, 23148801
localization, qcif, 13, 23145018
localization, qcif, 14, 23125260
localization, qcif, 15, 23137598
localization, qcif, 16, 23128634
localization, qcif, 17, 23178749
localization, qcif, 18, 23135199
localization, qcif, 19, 23158089
localization, qcif, 20, 23121944
localization, qcif, 21, 23144873
localization, qcif, 22, 23157834
localization, qcif, 23, 23147280
localization, qcif, 24, 23151066
localization, qcif, 25, 23189993
localization, qcif, 26, 23150737
localization, qcif, 27, 23135915
localization, qcif, 28, 23148212
localization, qcif, 29, 23143215
localization, qcif, 30, 23118861
localization, sim, 1, 222379
localization, sim, 2, 220042
localization, sim, 3, 220418
localization, sim, 4, 224264
localization, sim, 5, 220937
localization, sim, 6, 223711
localization, sim, 7, 223170
localization, sim, 8, 219373
localization, sim, 9, 223363
localization, sim, 10, 225725
localization, sim, 11, 219044
localization, sim, 12, 224137
localization, sim, 13, 221296
localization, sim, 14, 220448
localization, sim, 15, 219960
localization, sim, 16, 224260
localization, sim, 17, 219599
localization, sim, 18, 220210
localization, sim, 19, 225025
localization, sim, 20, 219829
localization, sim, 21, 220012
localization, sim, 22, 222222
localization, sim, 23, 219651
localization, sim, 24, 221031
localization, sim, 25, 223037
localization, sim, 26, 219695
localization, sim, 27, 223412
localization, sim, 28, 221993
localization, sim, 29, 220401
localization, sim, 30, 225286
localization, sim_fast, 1, 33933
localization, sim_fast, 2, 34684
localization, sim_fast, 3, 34771
localization, sim_fast, 4, 34354
