benchamrk, data-size, run, duration
disparity, vga, 28, 160545181
disparity, vga, 29, 160488297
disparity, vga, 30, 160386394
localization, cif, 1, 76242536
localization, cif, 2, 76261440
localization, cif, 3, 76253269
localization, cif, 4, 76266902
localization, cif, 5, 76259861
localization, cif, 6, 76235061
localization, cif, 7, 76259641
localization, cif, 8, 76246161
localization, cif, 9, 76248718
localization, cif, 10, 76263740
localization, cif, 11, 76259519
localization, cif, 12, 76257214
localization, cif, 13, 76255801
localization, cif, 14, 76257091
localization, cif, 15, 76254688
localization, cif, 16, 76293397
localization, cif, 17, 76260513
localization, cif, 18, 76261448
localization, cif, 19, 76238155
localization, cif, 20, 76244085
localization, cif, 21, 76262621
localization, cif, 22, 76248244
localization, cif, 23, 76259559
localization, cif, 24, 76267757
localization, cif, 25, 76250370
localization, cif, 26, 76245235
localization, cif, 27, 76281246
localization, cif, 28, 76253405
localization, cif, 29, 76232100
localization, cif, 30, 76262218
localization, qcif, 1, 23164777
localization, qcif, 2, 23161633
localization, qcif, 3, 23164643
localization, qcif, 4, 23175559
localization, qcif, 5, 23165371
localization, qcif, 6, 23132789
localization, qcif, 7, 23175930
localization, qcif, 8, 23171015
localization, qcif, 9, 23137086
localization, qcif, 10, 23155602
localization, qcif, 11, 23174273
localization, qcif, 12, 23153710
localization, qcif, 13, 23142098
localization, qcif, 14, 23155734
localization, qcif, 15, 23153626
localization, qcif, 16, 23172234
localization, qcif, 17, 23162909
localization, qcif, 18, 23147932
localization, qcif, 19, 23179419
localization, qcif, 20, 23166247
localization, qcif, 21, 23173042
localization, qcif, 22, 23140881
localization, qcif, 23, 23176305
localization, qcif, 24, 23174100
localization, qcif, 25, 23169553
localization, qcif, 26, 23130879
localization, qcif, 27, 23169662
localization, qcif, 28, 23149431
localization, qcif, 29, 23164130
localization, qcif, 30, 23178672
localization, sim, 1, 220460
localization, sim, 2, 225560
localization, sim, 3, 225158
localization, sim, 4, 222153
localization, sim, 5, 220063
localization, sim, 6, 223739
localization, sim, 7, 224949
localization, sim, 8, 223388
localization, sim, 9, 220453
localization, sim, 10, 220409
localization, sim, 11, 223318
localization, sim, 12, 224785
localization, sim, 13, 225532
localization, sim, 14, 221271
localization, sim, 15, 225620
localization, sim, 16, 223604
localization, sim, 17, 220871
localization, sim, 18, 221111
localization, sim, 19, 221137
localization, sim, 20, 226404
localization, sim, 21, 225752
localization, sim, 22, 221317
localization, sim, 23, 223271
localization, sim, 24, 224938
localization, sim, 25, 222551
localization, sim, 26, 221631
localization, sim, 27, 223676
localization, sim, 28, 223783
localization, sim, 29, 220105
localization, sim, 30, 220397
localization, sim_fast, 1, 35580
localization, sim_fast, 2, 35679
localization, sim_fast, 3, 35289
localization, sim_fast, 4, 35971
localization, sim_fast, 5, 35946
localization, sim_fast, 6, 35370
localization, sim_fast, 7, 35453
localization, sim_fast, 8, 36230
localization, sim_fast, 9, 35336
localization, sim_fast, 10, 35184
localization, sim_fast, 11, 35574
localization, sim_fast, 12, 35324
localization, sim_fast, 13, 35409
localization, sim_fast, 14, 35472
localization, sim_fast, 15, 35504
localization, sim_fast, 16, 35429
localization, sim_fast, 17, 35396
localization, sim_fast, 18, 36527
localization, sim_fast, 19, 40318
localization, sim_fast, 20, 35499
localization, sim_fast, 21, 35299
localization, sim_fast, 22, 35256
localization, sim_fast, 23, 34802
localization, sim_fast, 24, 36255
localization, sim_fast, 25, 35078
localization, sim_fast, 26, 35364
localization, sim_fast, 27, 36484
localization, sim_fast, 28, 35204
localization, sim_fast, 29, 35662
localization, sim_fast, 30, 40172
localization, sqcif, 1, 2915102
localization, sqcif, 2, 2915279
localization, sqcif, 3, 2917092
localization, sqcif, 4, 2915911
localization, sqcif, 5, 2917161
localization, sqcif, 6, 2916458
localization, sqcif, 7, 2921291
localization, sqcif, 8, 2915515
localization, sqcif, 9, 2912369
localization, sqcif, 10, 2919923
localization, sqcif, 11, 2914365
localization, sqcif, 12, 2913798
localization, sqcif, 13, 2914836
localization, sqcif, 14, 2914104
localization, sqcif, 15, 2915749
localization, sqcif, 16, 2911400
localization, sqcif, 17, 2913201
localization, sqcif, 18, 2912478
localization, sqcif, 19, 2917362
localization, sqcif, 20, 2914363
localization, sqcif, 21, 2921544
localization, sqcif, 22, 2917518
localization, sqcif, 23, 2918059
localization, sqcif, 24, 2915822
localization, sqcif, 25, 2914340
localization, sqcif, 26, 2917464
localization, sqcif, 27, 2914534
localization, sqcif, 28, 2915693
localization, sqcif, 29, 2916128
localization, sqcif, 30, 2918149
localization, vga, 1, 273785282
localization, vga, 2, 273694031
localization, vga, 3, 273847624
localization, vga, 4, 273830630
localization, vga, 5, 273692290
localization, vga, 6, 273874160
localization, vga, 7, 273733931
localization, vga, 8, 273758095
localization, vga, 9, 273796868
localization, vga, 10, 273785238
localization, vga, 11, 273714969
localization, vga, 12, 273779090
localization, vga, 13, 273727904
localization, vga, 14, 273797102
localization, vga, 15, 273779515
localization, vga, 16, 273880486
localization, vga, 17, 273802599
localization, vga, 18, 273757837
