operation, threshold, sec, ns, MB, accesses
read, 0, 0, 1638144, 4194304, 1048576
read, 0, 0, 945995, 4194304, 1048576
read, 0, 0, 1049545, 4194304, 1048576
read, 0, 0, 945634, 4194304, 1048576
read, 0, 0, 943765, 4194304, 1048576
read, 0, 0, 943064, 4194304, 1048576
read, 0, 0, 1007891, 4194304, 1048576
read, 0, 0, 945144, 4194304, 1048576
read, 0, 0, 944635, 4194304, 1048576
read, 0, 0, 943674, 4194304, 1048576
read, 0, 0, 963726, 4194304, 1048576
read, 0, 0, 944295, 4194304, 1048576
read, 0, 0, 944114, 4194304, 1048576
read, 0, 0, 943655, 4194304, 1048576
read, 0, 0, 960236, 4194304, 1048576
read, 0, 0, 944335, 4194304, 1048576
read, 0, 0, 942164, 4194304, 1048576
read, 0, 0, 942745, 4194304, 1048576
read, 0, 0, 944884, 4194304, 1048576
read, 0, 0, 961906, 4194304, 1048576
read, 0, 0, 944434, 4194304, 1048576
read, 0, 0, 943054, 4194304, 1048576
read, 0, 0, 942124, 4194304, 1048576
read, 0, 0, 956055, 4194304, 1048576
read, 0, 0, 943435, 4194304, 1048576
read, 0, 0, 943594, 4194304, 1048576
read, 0, 0, 942154, 4194304, 1048576
read, 0, 0, 959466, 4194304, 1048576
read, 0, 0, 943404, 4194304, 1048576
read, 0, 0, 943004, 4194304, 1048576
read, 0, 0, 945035, 4194304, 1048576
read, 0, 0, 956606, 4194304, 1048576
read, 0, 0, 943564, 4194304, 1048576
read, 0, 0, 943895, 4194304, 1048576
read, 0, 0, 943104, 4194304, 1048576
read, 0, 0, 953325, 4194304, 1048576
read, 0, 0, 945265, 4194304, 1048576
read, 0, 0, 942734, 4194304, 1048576
read, 0, 0, 941384, 4194304, 1048576
read, 0, 0, 943294, 4194304, 1048576
read, 0, 0, 954776, 4194304, 1048576
read, 0, 0, 943084, 4194304, 1048576
read, 0, 0, 943745, 4194304, 1048576
read, 0, 0, 943724, 4194304, 1048576
read, 0, 0, 953015, 4194304, 1048576
read, 0, 0, 944215, 4194304, 1048576
read, 0, 0, 942184, 4194304, 1048576
read, 0, 0, 943264, 4194304, 1048576
read, 0, 0, 956465, 4194304, 1048576
read, 0, 0, 945424, 4194304, 1048576
read, 0, 0, 943705, 4194304, 1048576
read, 0, 0, 943024, 4194304, 1048576
read, 0, 0, 954856, 4194304, 1048576
read, 0, 0, 943935, 4194304, 1048576
read, 0, 0, 943674, 4194304, 1048576
read, 0, 0, 941814, 4194304, 1048576
read, 0, 0, 953675, 4194304, 1048576
read, 0, 0, 944075, 4194304, 1048576
read, 0, 0, 945564, 4194304, 1048576
read, 0, 0, 942774, 4194304, 1048576
read, 0, 0, 942804, 4194304, 1048576
read, 0, 0, 955165, 4194304, 1048576
read, 0, 0, 941914, 4194304, 1048576
read, 0, 0, 943784, 4194304, 1048576
read, 0, 0, 942675, 4194304, 1048576
read, 0, 0, 953515, 4194304, 1048576
read, 0, 0, 944775, 4194304, 1048576
read, 0, 0, 944435, 4194304, 1048576
read, 0, 0, 941514, 4194304, 1048576
read, 0, 0, 953956, 4194304, 1048576
read, 0, 0, 944494, 4194304, 1048576
read, 0, 0, 944624, 4194304, 1048576
read, 0, 0, 943604, 4194304, 1048576
read, 0, 0, 953535, 4194304, 1048576
read, 0, 0, 944795, 4194304, 1048576
read, 0, 0, 942654, 4194304, 1048576
read, 0, 0, 942204, 4194304, 1048576
read, 0, 0, 945014, 4194304, 1048576
read, 0, 0, 1014081, 4194304, 1048576
read, 0, 0, 944005, 4194304, 1048576
read, 0, 0, 943314, 4194304, 1048576
read, 0, 0, 943094, 4194304, 1048576
read, 0, 0, 956226, 4194304, 1048576
read, 0, 0, 943104, 4194304, 1048576
read, 0, 0, 943685, 4194304, 1048576
read, 0, 0, 943584, 4194304, 1048576
read, 0, 0, 954295, 4194304, 1048576
read, 0, 0, 945075, 4194304, 1048576
read, 0, 0, 942044, 4194304, 1048576
read, 0, 0, 942925, 4194304, 1048576
