operation, active cores, seconds, nanoseconds, bytes, iterations, budget
write, 1, 0, 1307541, 131072, 8192, 40
write, 1, 0, 1307571, 131072, 8192, 40
write, 1, 0, 1312291, 131072, 8192, 40
write, 1, 0, 1307570, 131072, 8192, 40
write, 1, 0, 1307571, 131072, 8192, 40
write, 1, 0, 1312251, 131072, 8192, 40
write, 1, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1317981, 131072, 8192, 40
write, 2, 0, 1321792, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1314911, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1313421, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1313172, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1312981, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312901, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1312521, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312452, 131072, 8192, 40
write, 2, 0, 1307551, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1312301, 131072, 8192, 40
write, 2, 0, 1307560, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1312331, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312371, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312191, 131072, 8192, 40
write, 2, 0, 1307551, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1320792, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1313061, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1312312, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312361, 131072, 8192, 40
write, 2, 0, 1307560, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312351, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1312221, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1307501, 131072, 8192, 40
write, 2, 0, 1312202, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1312251, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1312241, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312242, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1312231, 131072, 8192, 40
write, 2, 0, 1307560, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1323712, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307580, 131072, 8192, 40
write, 2, 0, 1313251, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312481, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1312281, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312251, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1312281, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1312272, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307571, 131072, 8192, 40
write, 2, 0, 1312241, 131072, 8192, 40
write, 2, 0, 1307560, 131072, 8192, 40
write, 2, 0, 1307570, 131072, 8192, 40
write, 2, 0, 1312171, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 2, 0, 1307581, 131072, 8192, 40
write, 2, 0, 1312242, 131072, 8192, 40
write, 2, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1317871, 131072, 8192, 40
write, 3, 0, 1322602, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1314591, 131072, 8192, 40
write, 3, 0, 1307551, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1313262, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1314372, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1313232, 131072, 8192, 40
write, 3, 0, 1307551, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1313881, 131072, 8192, 40
write, 3, 0, 1307560, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1313081, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307550, 131072, 8192, 40
write, 3, 0, 1312381, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1312302, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1312171, 131072, 8192, 40
write, 3, 0, 1307560, 131072, 8192, 40
write, 3, 0, 1307570, 131072, 8192, 40
write, 3, 0, 1312141, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1312211, 131072, 8192, 40
write, 3, 0, 1307551, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312121, 131072, 8192, 40
write, 3, 0, 1307560, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312091, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312141, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307551, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1312172, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1312111, 131072, 8192, 40
write, 3, 0, 1307580, 131072, 8192, 40
write, 3, 0, 1307580, 131072, 8192, 40
write, 3, 0, 1312111, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312102, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1312171, 131072, 8192, 40
write, 3, 0, 1307550, 131072, 8192, 40
write, 3, 0, 1307570, 131072, 8192, 40
write, 3, 0, 1520412, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1313172, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312231, 131072, 8192, 40
write, 3, 0, 1307560, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1321052, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1313041, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312292, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1312171, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307570, 131072, 8192, 40
write, 3, 0, 1312171, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312152, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307581, 131072, 8192, 40
write, 3, 0, 1312091, 131072, 8192, 40
write, 3, 0, 1307550, 131072, 8192, 40
write, 3, 0, 1307560, 131072, 8192, 40
write, 3, 0, 1312161, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1312052, 131072, 8192, 40
write, 3, 0, 1307561, 131072, 8192, 40
write, 3, 0, 1307571, 131072, 8192, 40
write, 3, 0, 1312071, 131072, 8192, 40
write, 3, 0, 1307570, 131072, 8192, 40
write, 0, 0, 2423823, 131072, 8192, 80
write, 0, 0, 2396960, 131072, 8192, 80
write, 0, 0, 2405991, 131072, 8192, 80
write, 0, 0, 2397020, 131072, 8192, 80
write, 0, 0, 2403770, 131072, 8192, 80
write, 0, 0, 2405260, 131072, 8192, 80
write, 0, 0, 2397009, 131072, 8192, 80
write, 0, 0, 2403380, 131072, 8192, 80
write, 0, 0, 2396999, 131072, 8192, 80
write, 0, 0, 2403410, 131072, 8192, 80
write, 0, 0, 2401820, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403521, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403391, 131072, 8192, 80
write, 0, 0, 2403340, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2402621, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2402641, 131072, 8192, 80
write, 0, 0, 2403460, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403411, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2402621, 131072, 8192, 80
write, 0, 0, 2403301, 131072, 8192, 80
write, 0, 0, 2396990, 131072, 8192, 80
write, 0, 0, 2402511, 131072, 8192, 80
write, 0, 0, 2396990, 131072, 8192, 80
write, 0, 0, 2411722, 131072, 8192, 80
write, 0, 0, 2404401, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403621, 131072, 8192, 80
write, 0, 0, 2398140, 131072, 8192, 80
write, 0, 0, 2403460, 131072, 8192, 80
write, 0, 0, 2403491, 131072, 8192, 80
write, 0, 0, 2396990, 131072, 8192, 80
write, 0, 0, 2402511, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403340, 131072, 8192, 80
write, 0, 0, 2402411, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403300, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2402490, 131072, 8192, 80
write, 0, 0, 2403361, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2402450, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2402550, 131072, 8192, 80
write, 0, 0, 2403321, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2406430, 131072, 8192, 80
write, 0, 0, 2397009, 131072, 8192, 80
write, 0, 0, 2403970, 131072, 8192, 80
write, 0, 0, 2403420, 131072, 8192, 80
write, 0, 0, 2396999, 131072, 8192, 80
write, 0, 0, 2403450, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2402490, 131072, 8192, 80
write, 0, 0, 2403350, 131072, 8192, 80
write, 0, 0, 2396999, 131072, 8192, 80
write, 0, 0, 2403000, 131072, 8192, 80
write, 0, 0, 2397020, 131072, 8192, 80
write, 0, 0, 2403551, 131072, 8192, 80
write, 0, 0, 2403320, 131072, 8192, 80
write, 0, 0, 2397009, 131072, 8192, 80
write, 0, 0, 2403480, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403411, 131072, 8192, 80
write, 0, 0, 2403330, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2408581, 131072, 8192, 80
write, 0, 0, 2396989, 131072, 8192, 80
write, 0, 0, 2404180, 131072, 8192, 80
write, 0, 0, 2403580, 131072, 8192, 80
write, 0, 0, 2396999, 131072, 8192, 80
write, 0, 0, 2403340, 131072, 8192, 80
write, 0, 0, 2397009, 131072, 8192, 80
write, 0, 0, 2413781, 131072, 8192, 80
write, 0, 0, 2404530, 131072, 8192, 80
write, 0, 0, 2396989, 131072, 8192, 80
write, 0, 0, 2403500, 131072, 8192, 80
write, 0, 0, 2396990, 131072, 8192, 80
write, 0, 0, 2403361, 131072, 8192, 80
write, 0, 0, 2402490, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2403231, 131072, 8192, 80
write, 0, 0, 2403420, 131072, 8192, 80
write, 0, 0, 2396999, 131072, 8192, 80
write, 0, 0, 2403290, 131072, 8192, 80
write, 0, 0, 2397010, 131072, 8192, 80
write, 0, 0, 2403341, 131072, 8192, 80
write, 0, 0, 2403360, 131072, 8192, 80
write, 0, 0, 2396999, 131072, 8192, 80
write, 0, 0, 2403310, 131072, 8192, 80
write, 0, 0, 2397000, 131072, 8192, 80
write, 0, 0, 2403411, 131072, 8192, 80
write, 0, 0, 2403200, 131072, 8192, 80
write, 0, 0, 2396990, 131072, 8192, 80
write, 1, 0, 2418852, 131072, 8192, 80
write, 1, 0, 2396989, 131072, 8192, 80
write, 1, 0, 2405170, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2403401, 131072, 8192, 80
write, 1, 0, 2403070, 131072, 8192, 80
write, 1, 0, 2396989, 131072, 8192, 80
write, 1, 0, 2403070, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2403040, 131072, 8192, 80
write, 1, 0, 2402960, 131072, 8192, 80
write, 1, 0, 2396999, 131072, 8192, 80
write, 1, 0, 2402570, 131072, 8192, 80
write, 1, 0, 2397009, 131072, 8192, 80
write, 1, 0, 2402540, 131072, 8192, 80
write, 1, 0, 2402390, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2402360, 131072, 8192, 80
write, 1, 0, 2396989, 131072, 8192, 80
write, 1, 0, 2402410, 131072, 8192, 80
write, 1, 0, 2402380, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2612161, 131072, 8192, 80
write, 1, 0, 2407351, 131072, 8192, 80
write, 1, 0, 2397010, 131072, 8192, 80
write, 1, 0, 2402680, 131072, 8192, 80
write, 1, 0, 2396980, 131072, 8192, 80
write, 1, 0, 2402440, 131072, 8192, 80
write, 1, 0, 2410881, 131072, 8192, 80
write, 1, 0, 2397010, 131072, 8192, 80
write, 1, 0, 2403060, 131072, 8192, 80
write, 1, 0, 2397010, 131072, 8192, 80
write, 1, 0, 2402521, 131072, 8192, 80
write, 1, 0, 2402410, 131072, 8192, 80
write, 1, 0, 2396989, 131072, 8192, 80
write, 1, 0, 2412111, 131072, 8192, 80
write, 1, 0, 2397009, 131072, 8192, 80
write, 1, 0, 2403110, 131072, 8192, 80
write, 1, 0, 2402500, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402470, 131072, 8192, 80
write, 1, 0, 2396999, 131072, 8192, 80
write, 1, 0, 2402440, 131072, 8192, 80
write, 1, 0, 2402340, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402550, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402460, 131072, 8192, 80
write, 1, 0, 2434954, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2403650, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402710, 131072, 8192, 80
write, 1, 0, 2402490, 131072, 8192, 80
write, 1, 0, 2396980, 131072, 8192, 80
write, 1, 0, 2402510, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402430, 131072, 8192, 80
write, 1, 0, 2402471, 131072, 8192, 80
write, 1, 0, 2397010, 131072, 8192, 80
write, 1, 0, 2402451, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402471, 131072, 8192, 80
write, 1, 0, 2402500, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402390, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2402430, 131072, 8192, 80
write, 1, 0, 2402400, 131072, 8192, 80
write, 1, 0, 2396989, 131072, 8192, 80
write, 1, 0, 2402370, 131072, 8192, 80
write, 1, 0, 2396989, 131072, 8192, 80
write, 1, 0, 2408251, 131072, 8192, 80
write, 1, 0, 2403001, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2402581, 131072, 8192, 80
write, 1, 0, 2396990, 131072, 8192, 80
write, 1, 0, 2402411, 131072, 8192, 80
write, 1, 0, 2402400, 131072, 8192, 80
write, 1, 0, 2397019, 131072, 8192, 80
write, 1, 0, 2402390, 131072, 8192, 80
write, 1, 0, 2397010, 131072, 8192, 80
write, 1, 0, 2402370, 131072, 8192, 80
write, 1, 0, 2402400, 131072, 8192, 80
write, 1, 0, 2396999, 131072, 8192, 80
write, 1, 0, 2402380, 131072, 8192, 80
write, 1, 0, 2396999, 131072, 8192, 80
write, 1, 0, 2402460, 131072, 8192, 80
write, 1, 0, 2402430, 131072, 8192, 80
write, 1, 0, 2396990, 131072, 8192, 80
write, 1, 0, 2402420, 131072, 8192, 80
write, 1, 0, 2397010, 131072, 8192, 80
write, 1, 0, 2402400, 131072, 8192, 80
write, 1, 0, 2402461, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 1, 0, 2402361, 131072, 8192, 80
write, 1, 0, 2397020, 131072, 8192, 80
write, 1, 0, 2402411, 131072, 8192, 80
write, 1, 0, 2402380, 131072, 8192, 80
write, 1, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2417071, 131072, 8192, 80
write, 2, 0, 2396989, 131072, 8192, 80
write, 2, 0, 2405131, 131072, 8192, 80
write, 2, 0, 2396990, 131072, 8192, 80
write, 2, 0, 2403451, 131072, 8192, 80
write, 2, 0, 2403220, 131072, 8192, 80
write, 2, 0, 2397020, 131072, 8192, 80
write, 2, 0, 2403051, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2403151, 131072, 8192, 80
write, 2, 0, 2402930, 131072, 8192, 80
write, 2, 0, 2397020, 131072, 8192, 80
write, 2, 0, 2402571, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402491, 131072, 8192, 80
write, 2, 0, 2402390, 131072, 8192, 80
write, 2, 0, 2396999, 131072, 8192, 80
write, 2, 0, 2402570, 131072, 8192, 80
write, 2, 0, 2396999, 131072, 8192, 80
write, 2, 0, 2402490, 131072, 8192, 80
write, 2, 0, 2402470, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402480, 131072, 8192, 80
write, 2, 0, 2397009, 131072, 8192, 80
write, 2, 0, 2402440, 131072, 8192, 80
write, 2, 0, 2411111, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2403421, 131072, 8192, 80
write, 2, 0, 2396990, 131072, 8192, 80
write, 2, 0, 2402730, 131072, 8192, 80
write, 2, 0, 2402501, 131072, 8192, 80
write, 2, 0, 2396990, 131072, 8192, 80
write, 2, 0, 2402401, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402451, 131072, 8192, 80
write, 2, 0, 2402460, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402450, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402500, 131072, 8192, 80
write, 2, 0, 2402480, 131072, 8192, 80
write, 2, 0, 2397009, 131072, 8192, 80
write, 2, 0, 2402480, 131072, 8192, 80
write, 2, 0, 2397019, 131072, 8192, 80
write, 2, 0, 2402480, 131072, 8192, 80
write, 2, 0, 2402480, 131072, 8192, 80
write, 2, 0, 2397020, 131072, 8192, 80
write, 2, 0, 2402430, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402440, 131072, 8192, 80
write, 2, 0, 2402481, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402440, 131072, 8192, 80
write, 2, 0, 2402300, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402471, 131072, 8192, 80
write, 2, 0, 2397020, 131072, 8192, 80
write, 2, 0, 2402341, 131072, 8192, 80
write, 2, 0, 2402530, 131072, 8192, 80
write, 2, 0, 2396999, 131072, 8192, 80
write, 2, 0, 2402390, 131072, 8192, 80
write, 2, 0, 2396999, 131072, 8192, 80
write, 2, 0, 2402520, 131072, 8192, 80
write, 2, 0, 2402370, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402420, 131072, 8192, 80
write, 2, 0, 2397009, 131072, 8192, 80
write, 2, 0, 2402430, 131072, 8192, 80
write, 2, 0, 2408460, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2403161, 131072, 8192, 80
write, 2, 0, 2397020, 131072, 8192, 80
write, 2, 0, 2402631, 131072, 8192, 80
write, 2, 0, 2402530, 131072, 8192, 80
write, 2, 0, 2397019, 131072, 8192, 80
write, 2, 0, 2402460, 131072, 8192, 80
write, 2, 0, 2396999, 131072, 8192, 80
write, 2, 0, 2402420, 131072, 8192, 80
write, 2, 0, 2402430, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402530, 131072, 8192, 80
write, 2, 0, 2397019, 131072, 8192, 80
write, 2, 0, 2402500, 131072, 8192, 80
write, 2, 0, 2402370, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402490, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402440, 131072, 8192, 80
write, 2, 0, 2402451, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402401, 131072, 8192, 80
write, 2, 0, 2397010, 131072, 8192, 80
write, 2, 0, 2402421, 131072, 8192, 80
write, 2, 0, 2402380, 131072, 8192, 80
write, 2, 0, 2397000, 131072, 8192, 80
write, 2, 0, 2402490, 131072, 8192, 80
write, 2, 0, 2396990, 131072, 8192, 80
write, 2, 0, 2402450, 131072, 8192, 80
write, 2, 0, 2402280, 131072, 8192, 80
write, 2, 0, 2397009, 131072, 8192, 80
write, 3, 0, 2414851, 131072, 8192, 80
write, 3, 0, 2396910, 131072, 8192, 80
write, 3, 0, 2405070, 131072, 8192, 80
write, 3, 0, 2396959, 131072, 8192, 80
write, 3, 0, 2403941, 131072, 8192, 80
write, 3, 0, 2403240, 131072, 8192, 80
write, 3, 0, 2396969, 131072, 8192, 80
write, 3, 0, 2403470, 131072, 8192, 80
write, 3, 0, 2397000, 131072, 8192, 80
write, 3, 0, 2403191, 131072, 8192, 80
write, 3, 0, 2402630, 131072, 8192, 80
write, 3, 0, 2396969, 131072, 8192, 80
write, 3, 0, 2402580, 131072, 8192, 80
write, 3, 0, 2396989, 131072, 8192, 80
write, 3, 0, 2402530, 131072, 8192, 80
write, 3, 0, 2402350, 131072, 8192, 80
write, 3, 0, 2396979, 131072, 8192, 80
write, 3, 0, 2402340, 131072, 8192, 80
write, 3, 0, 2396969, 131072, 8192, 80
write, 3, 0, 2402520, 131072, 8192, 80
write, 3, 0, 2402340, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
write, 3, 0, 2402370, 131072, 8192, 80
write, 3, 0, 2396960, 131072, 8192, 80
write, 3, 0, 2402570, 131072, 8192, 80
write, 3, 0, 2402401, 131072, 8192, 80
write, 3, 0, 2396990, 131072, 8192, 80
write, 3, 0, 2402471, 131072, 8192, 80
write, 3, 0, 2396990, 131072, 8192, 80
write, 3, 0, 2402411, 131072, 8192, 80
write, 3, 0, 2402400, 131072, 8192, 80
write, 3, 0, 2396970, 131072, 8192, 80
write, 3, 0, 2402390, 131072, 8192, 80
write, 3, 0, 2396990, 131072, 8192, 80
write, 3, 0, 2402460, 131072, 8192, 80
write, 3, 0, 2402370, 131072, 8192, 80
write, 3, 0, 2396999, 131072, 8192, 80
write, 3, 0, 2411511, 131072, 8192, 80
write, 3, 0, 2403330, 131072, 8192, 80
write, 3, 0, 2396990, 131072, 8192, 80
write, 3, 0, 2402610, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
write, 3, 0, 2402550, 131072, 8192, 80
write, 3, 0, 2402421, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
write, 3, 0, 2402391, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
write, 3, 0, 2402460, 131072, 8192, 80
write, 3, 0, 2402400, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
write, 3, 0, 2402400, 131072, 8192, 80
write, 3, 0, 2397000, 131072, 8192, 80
write, 3, 0, 2402421, 131072, 8192, 80
write, 3, 0, 2402290, 131072, 8192, 80
write, 3, 0, 2396969, 131072, 8192, 80
write, 3, 0, 2402360, 131072, 8192, 80
write, 3, 0, 2396999, 131072, 8192, 80
write, 3, 0, 2402380, 131072, 8192, 80
write, 3, 0, 2402400, 131072, 8192, 80
write, 3, 0, 2396990, 131072, 8192, 80
write, 3, 0, 2402330, 131072, 8192, 80
write, 3, 0, 2396960, 131072, 8192, 80
write, 3, 0, 2402440, 131072, 8192, 80
write, 3, 0, 2402391, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
write, 3, 0, 2402350, 131072, 8192, 80
write, 3, 0, 2397000, 131072, 8192, 80
write, 3, 0, 2403070, 131072, 8192, 80
write, 3, 0, 2403521, 131072, 8192, 80
write, 3, 0, 2396990, 131072, 8192, 80
write, 3, 0, 2402511, 131072, 8192, 80
write, 3, 0, 2397000, 131072, 8192, 80
write, 3, 0, 2402900, 131072, 8192, 80
write, 3, 0, 2403641, 131072, 8192, 80
write, 3, 0, 2396980, 131072, 8192, 80
