operation, threshold, sec, ns, MB, accesses
read, 0, 0, 18811160, 8388608, 2097152
read, 0, 0, 18135652, 8388608, 2097152
read, 0, 0, 18677446, 8388608, 2097152
read, 0, 0, 18433832, 8388608, 2097152
read, 0, 0, 18407839, 8388608, 2097152
read, 0, 0, 18148973, 8388608, 2097152
read, 0, 0, 18157724, 8388608, 2097152
read, 0, 0, 18441773, 8388608, 2097152
read, 0, 0, 18095018, 8388608, 2097152
read, 0, 0, 18301799, 8388608, 2097152
read, 0, 0, 19047463, 8388608, 2097152
read, 0, 0, 18536032, 8388608, 2097152
read, 0, 0, 18383216, 8388608, 2097152
read, 0, 0, 18306279, 8388608, 2097152
read, 0, 0, 18218120, 8388608, 2097152
read, 0, 0, 18481486, 8388608, 2097152
read, 0, 0, 18185287, 8388608, 2097152
read, 0, 0, 18391957, 8388608, 2097152
read, 0, 0, 18268775, 8388608, 2097152
read, 0, 0, 18232782, 8388608, 2097152
read, 0, 0, 18313310, 8388608, 2097152
read, 0, 0, 18403828, 8388608, 2097152
read, 0, 0, 18383207, 8388608, 2097152
read, 0, 0, 18304009, 8388608, 2097152
read, 0, 0, 18207349, 8388608, 2097152
read, 0, 0, 18079626, 8388608, 2097152
read, 0, 0, 18432181, 8388608, 2097152
read, 0, 0, 18157405, 8388608, 2097152
read, 0, 0, 18420320, 8388608, 2097152
read, 0, 0, 18379526, 8388608, 2097152
read, 0, 0, 18201379, 8388608, 2097152
read, 0, 0, 18203279, 8388608, 2097152
read, 0, 0, 19397518, 8388608, 2097152
read, 0, 0, 18238193, 8388608, 2097152
read, 0, 0, 18764725, 8388608, 2097152
read, 0, 0, 18310249, 8388608, 2097152
read, 0, 0, 18084847, 8388608, 2097152
read, 0, 0, 18378677, 8388608, 2097152
read, 0, 0, 18483757, 8388608, 2097152
read, 0, 0, 18494217, 8388608, 2097152
read, 0, 0, 18512640, 8388608, 2097152
read, 0, 0, 18123430, 8388608, 2097152
read, 0, 0, 18426621, 8388608, 2097152
read, 0, 0, 18181966, 8388608, 2097152
read, 0, 0, 18221731, 8388608, 2097152
read, 0, 0, 18756474, 8388608, 2097152
read, 0, 0, 18080386, 8388608, 2097152
read, 0, 0, 18298268, 8388608, 2097152
read, 0, 0, 18379317, 8388608, 2097152
read, 0, 0, 18793347, 8388608, 2097152
read, 0, 0, 18162335, 8388608, 2097152
read, 0, 0, 18334902, 8388608, 2097152
read, 0, 0, 18258004, 8388608, 2097152
read, 0, 0, 18373185, 8388608, 2097152
read, 0, 0, 18105649, 8388608, 2097152
read, 0, 0, 18064695, 8388608, 2097152
read, 0, 0, 18448954, 8388608, 2097152
read, 0, 0, 18234912, 8388608, 2097152
read, 0, 0, 18306449, 8388608, 2097152
read, 0, 0, 18388908, 8388608, 2097152
read, 0, 0, 18211459, 8388608, 2097152
read, 0, 0, 18389537, 8388608, 2097152
read, 0, 0, 19324301, 8388608, 2097152
read, 0, 0, 18312470, 8388608, 2097152
read, 0, 0, 18359044, 8388608, 2097152
read, 0, 0, 18402759, 8388608, 2097152
read, 0, 0, 18298089, 8388608, 2097152
read, 0, 0, 18850844, 8388608, 2097152
read, 0, 0, 18571165, 8388608, 2097152
read, 0, 0, 18389097, 8388608, 2097152
read, 0, 0, 18581397, 8388608, 2097152
read, 0, 0, 18151363, 8388608, 2097152
read, 0, 0, 18611609, 8388608, 2097152
read, 0, 0, 18216090, 8388608, 2097152
read, 0, 0, 18135912, 8388608, 2097152
read, 0, 0, 18556434, 8388608, 2097152
read, 0, 0, 19103219, 8388608, 2097152
read, 0, 0, 18178726, 8388608, 2097152
read, 0, 0, 18873526, 8388608, 2097152
read, 0, 0, 18026831, 8388608, 2097152
read, 0, 0, 18100159, 8388608, 2097152
read, 0, 0, 18233222, 8388608, 2097152
read, 0, 0, 18041913, 8388608, 2097152
read, 0, 0, 18155994, 8388608, 2097152
read, 0, 0, 18202409, 8388608, 2097152
read, 0, 0, 18508379, 8388608, 2097152
read, 0, 0, 18151633, 8388608, 2097152
read, 0, 0, 18154334, 8388608, 2097152
read, 0, 0, 18463065, 8388608, 2097152
read, 0, 0, 18159964, 8388608, 2097152
read, 0, 0, 18136652, 8388608, 2097152
read, 0, 0, 18289628, 8388608, 2097152
read, 0, 0, 18522251, 8388608, 2097152
read, 0, 0, 18221481, 8388608, 2097152
read, 0, 0, 18155734, 8388608, 2097152
read, 0, 0, 18186297, 8388608, 2097152
read, 0, 0, 18810910, 8388608, 2097152
read, 0, 0, 19088238, 8388608, 2097152
read, 0, 0, 18565795, 8388608, 2097152
read, 0, 0, 18056194, 8388608, 2097152
read, 1, 0, 16681436, 8388608, 2097152
read, 1, 0, 17133152, 8388608, 2097152
read, 1, 0, 17122981, 8388608, 2097152
read, 1, 0, 16697508, 8388608, 2097152
read, 1, 0, 17618961, 8388608, 2097152
read, 1, 0, 17397579, 8388608, 2097152
read, 1, 0, 16911810, 8388608, 2097152
read, 1, 0, 16726592, 8388608, 2097152
read, 1, 0, 16948603, 8388608, 2097152
read, 1, 0, 16678746, 8388608, 2097152
read, 1, 0, 16733332, 8388608, 2097152
read, 1, 0, 17443113, 8388608, 2097152
read, 1, 0, 16825251, 8388608, 2097152
read, 1, 0, 16931921, 8388608, 2097152
read, 1, 0, 17375026, 8388608, 2097152
read, 1, 0, 16680187, 8388608, 2097152
read, 1, 0, 16839182, 8388608, 2097152
read, 1, 0, 16734122, 8388608, 2097152
read, 1, 0, 16785057, 8388608, 2097152
read, 1, 0, 16707290, 8388608, 2097152
read, 1, 0, 16694178, 8388608, 2097152
read, 1, 0, 16680057, 8388608, 2097152
read, 1, 0, 16766545, 8388608, 2097152
read, 1, 0, 17255674, 8388608, 2097152
read, 1, 0, 16685207, 8388608, 2097152
read, 1, 0, 16724301, 8388608, 2097152
read, 1, 0, 17264455, 8388608, 2097152
read, 1, 0, 17191478, 8388608, 2097152
read, 1, 0, 16718791, 8388608, 2097152
read, 1, 0, 16745183, 8388608, 2097152
read, 1, 0, 16749703, 8388608, 2097152
read, 1, 0, 16698568, 8388608, 2097152
read, 1, 0, 16708020, 8388608, 2097152
read, 1, 0, 16986527, 8388608, 2097152
read, 1, 0, 16740532, 8388608, 2097152
read, 1, 0, 16780036, 8388608, 2097152
read, 1, 0, 16737192, 8388608, 2097152
read, 1, 0, 16728822, 8388608, 2097152
read, 1, 0, 16774326, 8388608, 2097152
read, 1, 0, 16816100, 8388608, 2097152
read, 1, 0, 16815050, 8388608, 2097152
read, 1, 0, 16803019, 8388608, 2097152
read, 1, 0, 16686228, 8388608, 2097152
read, 1, 0, 16734552, 8388608, 2097152
read, 1, 0, 16661065, 8388608, 2097152
read, 1, 0, 16721361, 8388608, 2097152
read, 1, 0, 16625251, 8388608, 2097152
read, 1, 0, 16670475, 8388608, 2097152
read, 1, 0, 16903069, 8388608, 2097152
read, 1, 0, 16691247, 8388608, 2097152
read, 1, 0, 16789167, 8388608, 2097152
read, 1, 0, 16711419, 8388608, 2097152
read, 1, 0, 17032842, 8388608, 2097152
read, 1, 0, 16655104, 8388608, 2097152
read, 1, 0, 16694988, 8388608, 2097152
read, 1, 0, 17227402, 8388608, 2097152
read, 1, 0, 17984577, 8388608, 2097152
read, 1, 0, 16690788, 8388608, 2097152
read, 1, 0, 17081627, 8388608, 2097152
read, 1, 0, 16755644, 8388608, 2097152
read, 1, 0, 17360145, 8388608, 2097152
read, 1, 0, 17156264, 8388608, 2097152
read, 1, 0, 16741543, 8388608, 2097152
read, 1, 0, 16749674, 8388608, 2097152
read, 1, 0, 16832002, 8388608, 2097152
read, 1, 0, 16688997, 8388608, 2097152
read, 1, 0, 16634832, 8388608, 2097152
read, 1, 0, 16731672, 8388608, 2097152
read, 1, 0, 16925871, 8388608, 2097152
