operation, threshold, sec, ns, MB, accesses
read, 0, 0, 25771255, 8388608, 2097152
read, 0, 0, 25894617, 8388608, 2097152
read, 0, 0, 26949363, 8388608, 2097152
read, 0, 0, 26407028, 8388608, 2097152
read, 0, 0, 24989977, 8388608, 2097152
read, 0, 0, 25487076, 8388608, 2097152
read, 0, 0, 26009319, 8388608, 2097152
read, 0, 0, 25182967, 8388608, 2097152
read, 0, 0, 26546553, 8388608, 2097152
read, 0, 0, 26754953, 8388608, 2097152
read, 0, 0, 24980206, 8388608, 2097152
read, 0, 0, 25332312, 8388608, 2097152
read, 0, 0, 26983896, 8388608, 2097152
read, 0, 0, 25173215, 8388608, 2097152
read, 0, 0, 25116150, 8388608, 2097152
read, 0, 0, 25915399, 8388608, 2097152
read, 0, 0, 27193787, 8388608, 2097152
read, 0, 0, 25383977, 8388608, 2097152
read, 0, 0, 25020980, 8388608, 2097152
read, 0, 0, 25265835, 8388608, 2097152
read, 0, 0, 24995767, 8388608, 2097152
read, 0, 0, 26666795, 8388608, 2097152
read, 0, 0, 25067424, 8388608, 2097152
read, 0, 0, 25197938, 8388608, 2097152
read, 0, 0, 26199918, 8388608, 2097152
read, 0, 0, 25193887, 8388608, 2097152
read, 0, 0, 25113479, 8388608, 2097152
read, 0, 0, 25228931, 8388608, 2097152
read, 0, 0, 25001418, 8388608, 2097152
read, 0, 0, 26416619, 8388608, 2097152
read, 0, 0, 25050133, 8388608, 2097152
read, 0, 0, 25224230, 8388608, 2097152
read, 0, 0, 26465264, 8388608, 2097152
read, 0, 0, 29215079, 8388608, 2097152
read, 0, 0, 26322440, 8388608, 2097152
read, 0, 0, 24913199, 8388608, 2097152
read, 0, 0, 25477546, 8388608, 2097152
read, 0, 0, 26124801, 8388608, 2097152
read, 0, 0, 25424410, 8388608, 2097152
read, 0, 0, 24969185, 8388608, 2097152
read, 0, 0, 25242152, 8388608, 2097152
read, 0, 0, 25125711, 8388608, 2097152
read, 0, 0, 26185247, 8388608, 2097152
read, 0, 0, 24898657, 8388608, 2097152
read, 0, 0, 25567334, 8388608, 2097152
read, 0, 0, 25032521, 8388608, 2097152
read, 0, 0, 25260784, 8388608, 2097152
read, 0, 0, 26082206, 8388608, 2097152
read, 0, 0, 25113069, 8388608, 2097152
read, 0, 0, 24685266, 8388608, 2097152
read, 0, 0, 26909459, 8388608, 2097152
read, 0, 0, 25323840, 8388608, 2097152
read, 0, 0, 25217420, 8388608, 2097152
read, 0, 0, 25035951, 8388608, 2097152
read, 0, 0, 28451333, 8388608, 2097152
read, 0, 0, 25781336, 8388608, 2097152
read, 0, 0, 26875836, 8388608, 2097152
read, 0, 0, 24924790, 8388608, 2097152
read, 0, 0, 25495667, 8388608, 2097152
read, 0, 0, 24777706, 8388608, 2097152
read, 0, 0, 25209839, 8388608, 2097152
read, 0, 0, 29130701, 8388608, 2097152
read, 0, 0, 26622990, 8388608, 2097152
read, 0, 0, 25008839, 8388608, 2097152
read, 0, 0, 25272505, 8388608, 2097152
read, 0, 0, 27168434, 8388608, 2097152
read, 0, 0, 26469215, 8388608, 2097152
read, 0, 0, 25171855, 8388608, 2097152
read, 0, 0, 25001758, 8388608, 2097152
read, 0, 0, 25264944, 8388608, 2097152
read, 0, 0, 25376836, 8388608, 2097152
read, 0, 0, 25283496, 8388608, 2097152
read, 0, 0, 24993597, 8388608, 2097152
read, 0, 0, 25804658, 8388608, 2097152
read, 0, 0, 26321010, 8388608, 2097152
read, 0, 0, 25221090, 8388608, 2097152
read, 0, 0, 26199178, 8388608, 2097152
read, 0, 0, 25264754, 8388608, 2097152
read, 0, 0, 27022180, 8388608, 2097152
read, 0, 0, 26229980, 8388608, 2097152
read, 0, 0, 26223541, 8388608, 2097152
read, 0, 0, 27958663, 8388608, 2097152
read, 0, 0, 25007428, 8388608, 2097152
read, 0, 0, 26179725, 8388608, 2097152
read, 0, 0, 26027731, 8388608, 2097152
read, 0, 0, 25628561, 8388608, 2097152
read, 0, 0, 25224730, 8388608, 2097152
read, 0, 0, 26617489, 8388608, 2097152
read, 0, 0, 24969745, 8388608, 2097152
read, 0, 0, 25227110, 8388608, 2097152
read, 0, 0, 27082326, 8388608, 2097152
read, 0, 0, 26797927, 8388608, 2097152
read, 0, 0, 29363934, 8388608, 2097152
read, 0, 0, 24938892, 8388608, 2097152
read, 0, 0, 25364125, 8388608, 2097152
read, 0, 0, 24968084, 8388608, 2097152
read, 0, 0, 25127170, 8388608, 2097152
read, 0, 0, 27159944, 8388608, 2097152
read, 0, 0, 25508849, 8388608, 2097152
read, 0, 0, 26036031, 8388608, 2097152
read, 1, 0, 40407327, 8388608, 2097152
read, 1, 0, 40392056, 8388608, 2097152
read, 1, 0, 40328799, 8388608, 2097152
read, 1, 0, 40345951, 8388608, 2097152
read, 1, 0, 40483085, 8388608, 2097152
read, 1, 0, 40480995, 8388608, 2097152
read, 1, 0, 40745361, 8388608, 2097152
read, 1, 0, 40051222, 8388608, 2097152
read, 1, 0, 39943261, 8388608, 2097152
read, 1, 0, 40489266, 8388608, 2097152
read, 1, 0, 40384955, 8388608, 2097152
read, 1, 0, 40556273, 8388608, 2097152
read, 1, 0, 40338100, 8388608, 2097152
read, 1, 0, 40189166, 8388608, 2097152
read, 1, 0, 40355402, 8388608, 2097152
