operation, contention, priorities, seconds, nanoseconds, bytes
write, 0, 2970847, 1048576
write, 0, 3166856, 1048576
write, 0, 3150524, 1048576
write, 0, 3173218, 1048576
write, 0, 3146684, 1048576
write, 0, 3167047, 1048576
write, 0, 3138104, 1048576
write, 0, 3006641, 1048576
write, 0, 3173218, 1048576
write, 0, 3186269, 1048576
write, 0, 3182238, 1048576
write, 0, 3134403, 1048576
write, 0, 3060345, 1048576
write, 0, 3173687, 1048576
write, 0, 3164647, 1048576
write, 0, 3150344, 1048576
write, 0, 3044724, 1048576
write, 0, 3148004, 1048576
write, 0, 3412801, 1048576
write, 0, 3181208, 1048576
write, 0, 3174827, 1048576
write, 0, 3122672, 1048576
write, 0, 3055556, 1048576
write, 0, 3142084, 1048576
write, 0, 3144214, 1048576
write, 0, 3148555, 1048576
write, 0, 3043655, 1048576
write, 0, 3158476, 1048576
write, 0, 3140464, 1048576
write, 0, 3148154, 1048576
write, 0, 3142284, 1048576
write, 0, 3040704, 1048576
write, 0, 3134993, 1048576
write, 0, 3337323, 1048576
write, 0, 3143574, 1048576
write, 0, 3151975, 1048576
write, 0, 3042454, 1048576
write, 0, 3172947, 1048576
write, 0, 3151775, 1048576
write, 0, 3141884, 1048576
write, 0, 3135913, 1048576
write, 0, 3038794, 1048576
write, 0, 3144694, 1048576
write, 0, 3147284, 1048576
write, 0, 3141844, 1048576
write, 0, 3033893, 1048576
write, 0, 3136503, 1048576
write, 0, 3148054, 1048576
write, 0, 3144994, 1048576
write, 0, 3335193, 1048576
write, 0, 2997880, 1048576
write, 0, 3326362, 1048576
write, 0, 3187248, 1048576
write, 0, 3149635, 1048576
write, 0, 3166756, 1048576
write, 0, 3010461, 1048576
write, 0, 3158606, 1048576
write, 0, 3132443, 1048576
write, 0, 3163767, 1048576
write, 0, 3171507, 1048576
write, 0, 3016561, 1048576
write, 0, 3163666, 1048576
write, 0, 3170037, 1048576
write, 0, 3149635, 1048576
write, 0, 3131313, 1048576
write, 0, 3200240, 1048576
write, 0, 3149414, 1048576
write, 0, 3165467, 1048576
write, 0, 3151915, 1048576
write, 0, 3036613, 1048576
write, 0, 3158425, 1048576
write, 0, 3151685, 1048576
write, 0, 3166456, 1048576
write, 0, 3229813, 1048576
write, 0, 3019482, 1048576
write, 0, 3167497, 1048576
write, 0, 3158706, 1048576
write, 0, 3138043, 1048576
write, 0, 3163956, 1048576
write, 0, 3024912, 1048576
write, 0, 3166386, 1048576
write, 0, 3261146, 1048576
write, 0, 3165707, 1048576
write, 0, 3335883, 1048576
write, 0, 3010931, 1048576
write, 0, 3181068, 1048576
write, 0, 3174527, 1048576
write, 0, 3157835, 1048576
write, 0, 3144914, 1048576
write, 0, 3034353, 1048576
write, 0, 3153845, 1048576
write, 0, 3135683, 1048576
write, 0, 3144784, 1048576
write, 0, 3161076, 1048576
write, 0, 3043214, 1048576
write, 0, 3164487, 1048576
write, 0, 3135013, 1048576
write, 0, 3336993, 1048576
write, 0, 3139193, 1048576
write, 0, 3036343, 1048576
write, 0, 3173537, 1048576
write, 0, 3131353, 1048576
write, 0, 3144844, 1048576
write, 0, 3034993, 1048576
write, 0, 3158545, 1048576
write, 0, 3162106, 1048576
write, 0, 3134393, 1048576
write, 0, 3147494, 1048576
write, 0, 3032963, 1048576
write, 0, 3153075, 1048576
write, 0, 3134993, 1048576
write, 0, 3138154, 1048576
write, 0, 3145825, 1048576
write, 0, 3154195, 1048576
write, 0, 3209081, 1048576
write, 0, 3154565, 1048576
write, 0, 3345524, 1048576
write, 0, 3173867, 1048576
write, 0, 3021932, 1048576
write, 0, 3173987, 1048576
write, 0, 3137313, 1048576
write, 0, 3164026, 1048576
write, 0, 3122632, 1048576
write, 0, 3057215, 1048576
write, 0, 3137603, 1048576
write, 0, 3143804, 1048576
write, 0, 3143064, 1048576
