operation, threshold, sec, ns, MB, accesses
read, 0, 0, 2578497, 1048576, 65536
read, 0, 0, 2516372, 1048576, 65536
read, 0, 0, 2539484, 1048576, 65536
read, 0, 0, 2825253, 1048576, 65536
read, 0, 0, 2536824, 1048576, 65536
read, 0, 0, 2517641, 1048576, 65536
read, 0, 0, 2525302, 1048576, 65536
read, 0, 0, 2485328, 1048576, 65536
read, 0, 0, 2553035, 1048576, 65536
read, 0, 0, 2527632, 1048576, 65536
read, 0, 0, 2504350, 1048576, 65536
read, 0, 0, 2537884, 1048576, 65536
read, 0, 0, 2511491, 1048576, 65536
read, 0, 0, 2498870, 1048576, 65536
read, 0, 0, 2528553, 1048576, 65536
read, 0, 0, 2488619, 1048576, 65536
read, 0, 0, 2668607, 1048576, 65536
read, 0, 0, 2624083, 1048576, 65536
read, 0, 0, 2566376, 1048576, 65536
read, 0, 0, 2601320, 1048576, 65536
read, 0, 0, 2643134, 1048576, 65536
read, 0, 0, 2576447, 1048576, 65536
read, 0, 0, 2617342, 1048576, 65536
read, 0, 0, 2582138, 1048576, 65536
read, 0, 0, 2548064, 1048576, 65536
read, 0, 0, 2765326, 1048576, 65536
read, 0, 0, 2591569, 1048576, 65536
read, 0, 0, 2548924, 1048576, 65536
read, 0, 0, 2581508, 1048576, 65536
read, 0, 0, 2572047, 1048576, 65536
read, 0, 0, 2528613, 1048576, 65536
read, 0, 0, 2585239, 1048576, 65536
read, 0, 0, 2579478, 1048576, 65536
read, 0, 0, 2606791, 1048576, 65536
read, 0, 0, 2581978, 1048576, 65536
read, 0, 0, 2606441, 1048576, 65536
read, 0, 0, 2584738, 1048576, 65536
read, 0, 0, 3054035, 1048576, 65536
read, 0, 0, 2534394, 1048576, 65536
read, 0, 0, 2579698, 1048576, 65536
read, 0, 0, 2835203, 1048576, 65536
read, 0, 0, 2564066, 1048576, 65536
read, 0, 0, 2606381, 1048576, 65536
read, 0, 0, 2628983, 1048576, 65536
read, 0, 0, 2514871, 1048576, 65536
read, 0, 0, 2549694, 1048576, 65536
read, 0, 0, 2533653, 1048576, 65536
read, 0, 0, 2363496, 1048576, 65536
read, 0, 0, 2779267, 1048576, 65536
read, 0, 0, 2332253, 1048576, 65536
read, 0, 0, 2299230, 1048576, 65536
read, 0, 0, 2279348, 1048576, 65536
read, 0, 0, 2369167, 1048576, 65536
read, 0, 0, 2247925, 1048576, 65536
read, 0, 0, 2217432, 1048576, 65536
read, 0, 0, 2805970, 1048576, 65536
read, 0, 0, 2230763, 1048576, 65536
read, 0, 0, 2299680, 1048576, 65536
read, 0, 0, 2393780, 1048576, 65536
read, 0, 0, 2354895, 1048576, 65536
read, 0, 0, 2339743, 1048576, 65536
read, 0, 0, 2400570, 1048576, 65536
read, 0, 0, 2740244, 1048576, 65536
read, 0, 0, 2481868, 1048576, 65536
read, 0, 0, 2933593, 1048576, 65536
read, 0, 0, 2571647, 1048576, 65536
read, 0, 0, 2764847, 1048576, 65536
read, 0, 0, 2609591, 1048576, 65536
read, 0, 0, 2559636, 1048576, 65536
read, 0, 0, 2597850, 1048576, 65536
read, 0, 0, 2568927, 1048576, 65536
read, 0, 0, 2916081, 1048576, 65536
read, 0, 0, 2575977, 1048576, 65536
read, 0, 0, 2563936, 1048576, 65536
read, 0, 0, 2937804, 1048576, 65536
read, 0, 0, 2989689, 1048576, 65536
read, 0, 0, 2606380, 1048576, 65536
read, 0, 0, 2486388, 1048576, 65536
read, 0, 0, 2455155, 1048576, 65536
read, 0, 0, 2324723, 1048576, 65536
read, 0, 0, 2341904, 1048576, 65536
read, 0, 0, 2230513, 1048576, 65536
read, 0, 0, 2396099, 1048576, 65536
read, 0, 0, 2335614, 1048576, 65536
read, 0, 0, 2292029, 1048576, 65536
read, 0, 0, 2366507, 1048576, 65536
read, 0, 0, 2401770, 1048576, 65536
read, 0, 0, 2295519, 1048576, 65536
read, 0, 0, 2357766, 1048576, 65536
read, 0, 0, 2312381, 1048576, 65536
read, 0, 0, 2376487, 1048576, 65536
read, 0, 0, 2955066, 1048576, 65536
read, 0, 0, 2298880, 1048576, 65536
read, 0, 0, 2751445, 1048576, 65536
read, 0, 0, 2243195, 1048576, 65536
read, 0, 0, 2851065, 1048576, 65536
