benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 31002093
texture_synthesis, vga, 3, 30966728
texture_synthesis, vga, 4, 30899157
texture_synthesis, vga, 5, 30924039
tracking, cif, 1, 34163183
tracking, cif, 2, 34204796
tracking, cif, 3, 33120675
tracking, cif, 4, 32988196
tracking, cif, 5, 33021196
tracking, qcif, 1, 8202324
tracking, qcif, 2, 8142978
tracking, qcif, 3, 8320198
tracking, qcif, 4, 8154264
tracking, qcif, 5, 8204532
tracking, sim, 1, 600027
tracking, sim, 2, 561632
tracking, sim, 3, 566665
tracking, sim, 4, 570987
tracking, sim, 5, 576908
tracking, sim_fast, 1, 230216
tracking, sim_fast, 2, 218999
tracking, sim_fast, 3, 222615
tracking, sim_fast, 4, 237550
tracking, sim_fast, 5, 237123
tracking, sqcif, 1, 2974971
tracking, sqcif, 2, 2997255
tracking, sqcif, 3, 3025556
tracking, sqcif, 4, 2990329
tracking, sqcif, 5, 2943772
tracking, vga, 1, 102595454
tracking, vga, 2, 102847520
tracking, vga, 3, 99697314
tracking, vga, 4, 100168797
tracking, vga, 5, 102496328
