operation, threshold, sec, ns, MB, accesses
read, 0, 0, 28471315, 16777216, 1048576
read, 0, 0, 28821320, 16777216, 1048576
read, 0, 0, 28224881, 16777216, 1048576
read, 0, 0, 29849833, 16777216, 1048576
read, 0, 0, 29930990, 16777216, 1048576
read, 0, 0, 30575505, 16777216, 1048576
read, 0, 0, 32089386, 16777216, 1048576
read, 0, 0, 30799597, 16777216, 1048576
read, 0, 0, 31019270, 16777216, 1048576
read, 0, 0, 28829331, 16777216, 1048576
read, 0, 0, 28124790, 16777216, 1048576
read, 0, 0, 28812658, 16777216, 1048576
read, 0, 0, 29918960, 16777216, 1048576
read, 0, 0, 28792057, 16777216, 1048576
read, 0, 0, 30848762, 16777216, 1048576
read, 0, 0, 29439912, 16777216, 1048576
read, 0, 0, 29002227, 16777216, 1048576
read, 0, 0, 28810449, 16777216, 1048576
read, 0, 0, 28809478, 16777216, 1048576
read, 0, 0, 28901488, 16777216, 1048576
read, 0, 0, 28184886, 16777216, 1048576
read, 0, 0, 28459334, 16777216, 1048576
read, 0, 0, 28501538, 16777216, 1048576
read, 0, 0, 29877626, 16777216, 1048576
read, 0, 0, 28383936, 16777216, 1048576
read, 0, 0, 28806198, 16777216, 1048576
read, 0, 0, 28157734, 16777216, 1048576
read, 0, 0, 29898007, 16777216, 1048576
read, 0, 0, 28837201, 16777216, 1048576
read, 0, 0, 28810569, 16777216, 1048576
read, 0, 0, 29333471, 16777216, 1048576
read, 0, 0, 28865184, 16777216, 1048576
read, 0, 0, 28807278, 16777216, 1048576
read, 0, 0, 30750603, 16777216, 1048576
read, 0, 0, 28506269, 16777216, 1048576
read, 0, 0, 28933591, 16777216, 1048576
read, 0, 0, 30000128, 16777216, 1048576
read, 0, 0, 28549933, 16777216, 1048576
read, 0, 0, 28810458, 16777216, 1048576
read, 0, 0, 28807039, 16777216, 1048576
read, 0, 0, 28105499, 16777216, 1048576
read, 0, 0, 28738582, 16777216, 1048576
read, 0, 0, 28761923, 16777216, 1048576
read, 0, 0, 28846232, 16777216, 1048576
read, 0, 0, 28698038, 16777216, 1048576
read, 0, 0, 27999658, 16777216, 1048576
read, 0, 0, 29675635, 16777216, 1048576
read, 0, 0, 30086426, 16777216, 1048576
read, 0, 0, 28054493, 16777216, 1048576
read, 0, 0, 29840451, 16777216, 1048576
read, 0, 0, 30076995, 16777216, 1048576
read, 0, 0, 27982426, 16777216, 1048576
read, 0, 0, 28756933, 16777216, 1048576
read, 0, 0, 28804378, 16777216, 1048576
read, 0, 0, 28431681, 16777216, 1048576
read, 0, 0, 28795187, 16777216, 1048576
read, 0, 0, 28345452, 16777216, 1048576
read, 0, 0, 28929211, 16777216, 1048576
read, 0, 0, 28258234, 16777216, 1048576
read, 0, 0, 28829770, 16777216, 1048576
read, 0, 0, 29807908, 16777216, 1048576
read, 0, 0, 28221240, 16777216, 1048576
read, 0, 0, 28580485, 16777216, 1048576
read, 0, 0, 28842522, 16777216, 1048576
read, 0, 0, 28796547, 16777216, 1048576
read, 0, 0, 32304537, 16777216, 1048576
read, 0, 0, 29891947, 16777216, 1048576
read, 0, 0, 28853053, 16777216, 1048576
read, 0, 0, 30197598, 16777216, 1048576
read, 0, 0, 29953623, 16777216, 1048576
read, 0, 0, 28831681, 16777216, 1048576
read, 0, 0, 28310378, 16777216, 1048576
read, 0, 0, 28510249, 16777216, 1048576
read, 0, 0, 32048653, 16777216, 1048576
read, 0, 0, 28812429, 16777216, 1048576
read, 0, 0, 28866514, 16777216, 1048576
read, 0, 0, 28948723, 16777216, 1048576
read, 0, 0, 28718900, 16777216, 1048576
read, 0, 0, 28567704, 16777216, 1048576
read, 0, 0, 28290987, 16777216, 1048576
read, 0, 0, 32010149, 16777216, 1048576
read, 0, 0, 28352073, 16777216, 1048576
read, 0, 0, 28197087, 16777216, 1048576
read, 0, 0, 28885816, 16777216, 1048576
read, 0, 0, 29147383, 16777216, 1048576
read, 0, 0, 28513389, 16777216, 1048576
