operation, threshold, sec, ns, MB, accesses
read, 0, 0, 50278664, 16777216, 1048576
read, 0, 0, 50745510, 16777216, 1048576
read, 0, 0, 53570543, 16777216, 1048576
read, 0, 0, 49224358, 16777216, 1048576
read, 0, 0, 46816138, 16777216, 1048576
read, 0, 0, 45337650, 16777216, 1048576
read, 0, 0, 46131470, 16777216, 1048576
read, 0, 0, 50431119, 16777216, 1048576
read, 0, 0, 50263312, 16777216, 1048576
read, 0, 0, 47019828, 16777216, 1048576
read, 0, 0, 48722868, 16777216, 1048576
read, 0, 0, 50937899, 16777216, 1048576
read, 0, 0, 51447440, 16777216, 1048576
read, 0, 0, 48999206, 16777216, 1048576
read, 0, 0, 52715657, 16777216, 1048576
read, 0, 0, 47578594, 16777216, 1048576
read, 0, 0, 49391995, 16777216, 1048576
read, 0, 0, 52378174, 16777216, 1048576
read, 0, 0, 49083375, 16777216, 1048576
read, 0, 0, 49478554, 16777216, 1048576
read, 0, 0, 48731750, 16777216, 1048576
read, 0, 0, 51080334, 16777216, 1048576
read, 0, 0, 51403646, 16777216, 1048576
read, 0, 0, 46929229, 16777216, 1048576
read, 0, 0, 52613487, 16777216, 1048576
read, 0, 0, 49157682, 16777216, 1048576
read, 0, 0, 48174484, 16777216, 1048576
read, 0, 0, 49335950, 16777216, 1048576
read, 0, 0, 51691775, 16777216, 1048576
read, 0, 0, 48446831, 16777216, 1048576
read, 0, 0, 49236710, 16777216, 1048576
read, 0, 0, 45864192, 16777216, 1048576
read, 0, 0, 40988736, 16777216, 1048576
read, 0, 0, 43355612, 16777216, 1048576
read, 0, 0, 46364873, 16777216, 1048576
read, 0, 0, 53351421, 16777216, 1048576
read, 0, 0, 51588735, 16777216, 1048576
read, 0, 0, 51830339, 16777216, 1048576
read, 0, 0, 50806827, 16777216, 1048576
read, 0, 0, 53586685, 16777216, 1048576
read, 0, 0, 53459362, 16777216, 1048576
read, 0, 0, 46324138, 16777216, 1048576
read, 0, 0, 44418019, 16777216, 1048576
read, 0, 0, 40809707, 16777216, 1048576
read, 0, 0, 44053292, 16777216, 1048576
read, 0, 0, 48113187, 16777216, 1048576
read, 0, 0, 52994385, 16777216, 1048576
read, 0, 0, 48411798, 16777216, 1048576
read, 0, 0, 45253171, 16777216, 1048576
read, 0, 0, 45655002, 16777216, 1048576
read, 0, 0, 43957922, 16777216, 1048576
read, 0, 0, 43851522, 16777216, 1048576
read, 0, 0, 49571923, 16777216, 1048576
read, 0, 0, 51787995, 16777216, 1048576
read, 0, 0, 50551821, 16777216, 1048576
read, 0, 0, 52965862, 16777216, 1048576
read, 0, 0, 45250852, 16777216, 1048576
read, 0, 0, 42989255, 16777216, 1048576
read, 0, 0, 44524609, 16777216, 1048576
read, 0, 0, 45727869, 16777216, 1048576
read, 0, 0, 49862012, 16777216, 1048576
read, 0, 0, 51118177, 16777216, 1048576
read, 0, 0, 52346090, 16777216, 1048576
read, 0, 0, 51419598, 16777216, 1048576
read, 0, 0, 49959471, 16777216, 1048576
read, 0, 0, 54263212, 16777216, 1048576
