operation, threshold, sec, ns, MB, accesses
read, 0, 0, 3024672, 1048576, 65536
read, 0, 0, 3014561, 1048576, 65536
read, 0, 0, 3335354, 1048576, 65536
read, 0, 0, 2951505, 1048576, 65536
read, 0, 0, 3013481, 1048576, 65536
read, 0, 0, 3044354, 1048576, 65536
read, 0, 0, 2814621, 1048576, 65536
read, 0, 0, 2655575, 1048576, 65536
read, 0, 0, 2994779, 1048576, 65536
read, 0, 0, 3000449, 1048576, 65536
read, 0, 0, 2976608, 1048576, 65536
read, 0, 0, 2960326, 1048576, 65536
read, 0, 0, 2997030, 1048576, 65536
read, 0, 0, 3203170, 1048576, 65536
read, 0, 0, 2842124, 1048576, 65536
read, 0, 0, 2930903, 1048576, 65536
read, 0, 0, 3514491, 1048576, 65536
read, 0, 0, 2984119, 1048576, 65536
read, 0, 0, 3122992, 1048576, 65536
read, 0, 0, 2946014, 1048576, 65536
read, 0, 0, 2982578, 1048576, 65536
read, 0, 0, 2991799, 1048576, 65536
read, 0, 0, 3343954, 1048576, 65536
read, 0, 0, 2983548, 1048576, 65536
read, 0, 0, 3667086, 1048576, 65536
read, 0, 0, 2971567, 1048576, 65536
read, 0, 0, 3379437, 1048576, 65536
read, 0, 0, 2967986, 1048576, 65536
read, 0, 0, 2964736, 1048576, 65536
read, 0, 0, 2945534, 1048576, 65536
read, 0, 0, 2992329, 1048576, 65536
read, 0, 0, 2982298, 1048576, 65536
read, 0, 0, 2937994, 1048576, 65536
read, 0, 0, 2980708, 1048576, 65536
read, 0, 0, 2947685, 1048576, 65536
read, 0, 0, 2967846, 1048576, 65536
read, 0, 0, 3381188, 1048576, 65536
read, 0, 0, 2932243, 1048576, 65536
read, 0, 0, 2770157, 1048576, 65536
read, 0, 0, 2702610, 1048576, 65536
read, 0, 0, 2616332, 1048576, 65536
read, 0, 0, 2533523, 1048576, 65536
read, 0, 0, 2722462, 1048576, 65536
read, 0, 0, 2827573, 1048576, 65536
read, 0, 0, 2727343, 1048576, 65536
read, 0, 0, 3311031, 1048576, 65536
read, 0, 0, 2922552, 1048576, 65536
read, 0, 0, 3692039, 1048576, 65536
read, 0, 0, 2954695, 1048576, 65536
read, 0, 0, 2981518, 1048576, 65536
read, 0, 0, 3002480, 1048576, 65536
read, 0, 0, 2944164, 1048576, 65536
read, 0, 0, 2813051, 1048576, 65536
read, 0, 0, 2782798, 1048576, 65536
read, 0, 0, 3079418, 1048576, 65536
read, 0, 0, 2994169, 1048576, 65536
read, 0, 0, 2988308, 1048576, 65536
read, 0, 0, 2991209, 1048576, 65536
read, 0, 0, 2992729, 1048576, 65536
read, 0, 0, 3301210, 1048576, 65536
read, 0, 0, 2985078, 1048576, 65536
read, 0, 0, 2923012, 1048576, 65536
read, 0, 0, 2859186, 1048576, 65536
read, 0, 0, 3396539, 1048576, 65536
read, 0, 0, 2692909, 1048576, 65536
read, 0, 0, 3175978, 1048576, 65536
read, 0, 0, 2961336, 1048576, 65536
read, 0, 0, 2942664, 1048576, 65536
read, 0, 0, 2986619, 1048576, 65536
read, 0, 0, 2953616, 1048576, 65536
read, 0, 0, 3187519, 1048576, 65536
read, 0, 0, 2993730, 1048576, 65536
read, 0, 0, 3110201, 1048576, 65536
read, 0, 0, 2976527, 1048576, 65536
read, 0, 0, 2965456, 1048576, 65536
read, 0, 0, 2966296, 1048576, 65536
read, 0, 0, 2939223, 1048576, 65536
read, 0, 0, 3160785, 1048576, 65536
read, 0, 0, 2953455, 1048576, 65536
read, 0, 0, 2971997, 1048576, 65536
read, 0, 0, 3677087, 1048576, 65536
read, 0, 0, 2969346, 1048576, 65536
read, 0, 0, 3224842, 1048576, 65536
read, 0, 0, 3176307, 1048576, 65536
read, 0, 0, 2961416, 1048576, 65536
read, 0, 0, 2944284, 1048576, 65536
read, 0, 0, 2986068, 1048576, 65536
read, 0, 0, 2902820, 1048576, 65536
read, 0, 0, 2718181, 1048576, 65536
read, 0, 0, 2710271, 1048576, 65536
read, 0, 0, 2664056, 1048576, 65536
read, 0, 0, 2689479, 1048576, 65536
read, 0, 0, 3010880, 1048576, 65536
read, 0, 0, 2974167, 1048576, 65536
read, 0, 0, 3536163, 1048576, 65536
read, 0, 0, 2962476, 1048576, 65536
read, 0, 0, 2939013, 1048576, 65536
read, 0, 0, 2989549, 1048576, 65536
read, 0, 0, 2978178, 1048576, 65536
read, 0, 0, 2788969, 1048576, 65536
read, 1, 0, 4693859, 1048576, 65536
read, 1, 0, 4678898, 1048576, 65536
read, 1, 0, 4673597, 1048576, 65536
read, 1, 0, 4661196, 1048576, 65536
read, 1, 0, 4654855, 1048576, 65536
read, 1, 0, 4654045, 1048576, 65536
read, 1, 0, 4662416, 1048576, 65536
read, 1, 0, 4683638, 1048576, 65536
read, 1, 0, 4675717, 1048576, 65536
read, 1, 0, 4687808, 1048576, 65536
read, 1, 0, 4666376, 1048576, 65536
read, 1, 0, 4675827, 1048576, 65536
read, 1, 0, 4668376, 1048576, 65536
read, 1, 0, 4651945, 1048576, 65536
read, 1, 0, 4718371, 1048576, 65536
read, 1, 0, 4662836, 1048576, 65536
read, 1, 0, 4672877, 1048576, 65536
read, 1, 0, 4754385, 1048576, 65536
read, 1, 0, 4689009, 1048576, 65536
read, 1, 0, 4665666, 1048576, 65536
read, 1, 0, 4647964, 1048576, 65536
read, 1, 0, 4671046, 1048576, 65536
read, 1, 0, 4668957, 1048576, 65536
read, 1, 0, 4708091, 1048576, 65536
read, 1, 0, 4696689, 1048576, 65536
read, 1, 0, 4657705, 1048576, 65536
read, 1, 0, 4650714, 1048576, 65536
read, 1, 0, 4687719, 1048576, 65536
read, 1, 0, 4654845, 1048576, 65536
read, 1, 0, 4682158, 1048576, 65536
read, 1, 0, 4664266, 1048576, 65536
read, 1, 0, 4681508, 1048576, 65536
read, 1, 0, 4659855, 1048576, 65536
read, 1, 0, 4650765, 1048576, 65536
read, 1, 0, 4698620, 1048576, 65536
read, 1, 0, 4675187, 1048576, 65536
read, 1, 0, 4671506, 1048576, 65536
read, 1, 0, 4643924, 1048576, 65536
read, 1, 0, 4674927, 1048576, 65536
read, 1, 0, 4691119, 1048576, 65536
read, 1, 0, 4701929, 1048576, 65536
read, 1, 0, 4688209, 1048576, 65536
read, 1, 0, 4655246, 1048576, 65536
read, 1, 0, 4686859, 1048576, 65536
read, 1, 0, 4671827, 1048576, 65536
read, 1, 0, 4653755, 1048576, 65536
read, 1, 0, 4742253, 1048576, 65536
read, 1, 0, 4681698, 1048576, 65536
read, 1, 0, 4681608, 1048576, 65536
read, 1, 0, 4677558, 1048576, 65536
read, 1, 0, 4675778, 1048576, 65536
read, 1, 0, 4680198, 1048576, 65536
read, 1, 0, 4696149, 1048576, 65536
read, 1, 0, 4659305, 1048576, 65536
read, 1, 0, 4669637, 1048576, 65536
read, 1, 0, 4651205, 1048576, 65536
read, 1, 0, 4723142, 1048576, 65536
read, 1, 0, 4706640, 1048576, 65536
read, 1, 0, 4649364, 1048576, 65536
read, 1, 0, 4657345, 1048576, 65536
read, 1, 0, 4663466, 1048576, 65536
read, 1, 0, 4697009, 1048576, 65536
read, 1, 0, 4685078, 1048576, 65536
read, 1, 0, 4707490, 1048576, 65536
read, 1, 0, 4647114, 1048576, 65536
read, 1, 0, 4645994, 1048576, 65536
read, 1, 0, 4666306, 1048576, 65536
read, 1, 0, 4662246, 1048576, 65536
read, 1, 0, 4690538, 1048576, 65536
read, 1, 0, 4688609, 1048576, 65536
read, 1, 0, 4666417, 1048576, 65536
read, 1, 0, 4661046, 1048576, 65536
read, 1, 0, 4659505, 1048576, 65536
read, 1, 0, 4677298, 1048576, 65536
read, 1, 0, 4663886, 1048576, 65536
read, 1, 0, 4705030, 1048576, 65536
read, 1, 0, 4667436, 1048576, 65536
read, 1, 0, 4675637, 1048576, 65536
read, 1, 0, 4719612, 1048576, 65536
read, 1, 0, 4696940, 1048576, 65536
read, 1, 0, 4680607, 1048576, 65536
read, 1, 0, 4676427, 1048576, 65536
read, 1, 0, 4633023, 1048576, 65536
read, 1, 0, 4685188, 1048576, 65536
read, 1, 0, 4672507, 1048576, 65536
read, 1, 0, 4647665, 1048576, 65536
read, 1, 0, 4669117, 1048576, 65536
read, 1, 0, 4669646, 1048576, 65536
read, 1, 0, 4732153, 1048576, 65536
read, 1, 0, 4673807, 1048576, 65536
read, 1, 0, 4640464, 1048576, 65536
read, 1, 0, 4659955, 1048576, 65536
read, 1, 0, 4686358, 1048576, 65536
read, 1, 0, 4689049, 1048576, 65536
read, 1, 0, 4665096, 1048576, 65536
read, 1, 0, 4663746, 1048576, 65536
read, 1, 0, 4665376, 1048576, 65536
read, 1, 0, 4683348, 1048576, 65536
read, 1, 0, 4669736, 1048576, 65536
read, 1, 0, 4713951, 1048576, 65536
read, 2, 0, 4333253, 1048576, 65536
read, 2, 0, 4300230, 1048576, 65536
read, 2, 0, 4336773, 1048576, 65536
read, 2, 0, 4300210, 1048576, 65536
read, 2, 0, 4330453, 1048576, 65536
read, 2, 0, 4299949, 1048576, 65536
read, 2, 0, 4281058, 1048576, 65536
read, 2, 0, 4332893, 1048576, 65536
read, 2, 0, 4320791, 1048576, 65536
read, 2, 0, 4336663, 1048576, 65536
read, 2, 0, 4316882, 1048576, 65536
read, 2, 0, 4306471, 1048576, 65536
read, 2, 0, 4275167, 1048576, 65536
read, 2, 0, 4261196, 1048576, 65536
read, 2, 0, 4379077, 1048576, 65536
read, 2, 0, 4366827, 1048576, 65536
read, 2, 0, 4280918, 1048576, 65536
read, 2, 0, 4278737, 1048576, 65536
read, 2, 0, 4334953, 1048576, 65536
