benchamrk, data-size, run, duration
disparity, vga, 28, 651682711
disparity, vga, 29, 526087346
disparity, vga, 30, 706706733
localization, GroundData, 1, 
localization, GroundData, 2, 
localization, GroundData, 3, 
localization, GroundData, 4, 
localization, GroundData, 5, 
localization, GroundData, 6, 
localization, GroundData, 7, 
localization, GroundData, 8, 
localization, GroundData, 9, 
localization, GroundData, 10, 
localization, GroundData, 11, 
localization, GroundData, 12, 
localization, GroundData, 13, 
localization, GroundData, 14, 
localization, GroundData, 15, 
localization, GroundData, 16, 
localization, GroundData, 17, 
localization, GroundData, 18, 
localization, GroundData, 19, 
localization, GroundData, 20, 
localization, GroundData, 21, 
localization, GroundData, 22, 
localization, GroundData, 23, 
localization, GroundData, 24, 
localization, GroundData, 25, 
localization, GroundData, 26, 
localization, GroundData, 27, 
localization, GroundData, 28, 
localization, GroundData, 29, 
localization, GroundData, 30, 
localization, cif, 1, 78445274
localization, cif, 2, 78558461
localization, cif, 3, 77376846
localization, cif, 4, 77473588
localization, cif, 5, 77759148
localization, cif, 6, 77624148
localization, cif, 7, 78034541
localization, cif, 8, 77552238
localization, cif, 9, 77445083
localization, cif, 10, 77764408
localization, cif, 11, 77539828
localization, cif, 12, 77654166
localization, cif, 13, 77721400
localization, cif, 14, 77727565
localization, cif, 15, 77816291
localization, cif, 16, 77661370
localization, cif, 17, 78240200
localization, cif, 18, 77490024
localization, cif, 19, 77453627
localization, cif, 20, 77731270
localization, cif, 21, 77707036
localization, cif, 22, 78078254
localization, cif, 23, 77566042
localization, cif, 24, 78113639
localization, cif, 25, 77750765
localization, cif, 26, 77365315
localization, cif, 27, 77218523
localization, cif, 28, 77479827
localization, cif, 29, 77409125
localization, cif, 30, 77992068
localization, qcif, 1, 23405275
localization, qcif, 2, 23345919
localization, qcif, 3, 23370116
localization, qcif, 4, 23397922
localization, qcif, 5, 23394427
localization, qcif, 6, 23390992
localization, qcif, 7, 23357306
localization, qcif, 8, 23431634
localization, qcif, 9, 23354416
localization, qcif, 10, 23427678
localization, qcif, 11, 23353974
localization, qcif, 12, 23524824
localization, qcif, 13, 23383604
localization, qcif, 14, 23390991
localization, qcif, 15, 23465470
localization, qcif, 16, 23452912
localization, qcif, 17, 23415451
localization, qcif, 18, 23370111
localization, qcif, 19, 23395800
localization, qcif, 20, 23410600
localization, qcif, 21, 23396956
localization, qcif, 22, 23346649
localization, qcif, 23, 23543781
localization, qcif, 24, 23713352
localization, qcif, 25, 23341345
localization, qcif, 26, 23386732
localization, qcif, 27, 23415656
localization, qcif, 28, 23389741
localization, qcif, 29, 23426225
localization, qcif, 30, 23376172
localization, sim, 1, 257350
localization, sim, 2, 262367
localization, sim, 3, 293253
localization, sim, 4, 295884
localization, sim, 5, 296880
localization, sim, 6, 287236
localization, sim, 7, 303889
localization, sim, 8, 315209
localization, sim, 9, 287041
localization, sim, 10, 276531
localization, sim, 11, 271516
localization, sim, 12, 279380
localization, sim, 13, 272296
localization, sim, 14, 263168
localization, sim, 15, 288887
localization, sim, 16, 259588
localization, sim, 17, 295925
localization, sim, 18, 274999
localization, sim, 19, 305209
localization, sim, 20, 314590
localization, sim, 21, 265066
localization, sim, 22, 298264
localization, sim, 23, 302272
localization, sim, 24, 254356
localization, sim, 25, 300261
localization, sim, 26, 259755
localization, sim, 27, 259420
localization, sim, 28, 271940
localization, sim, 29, 301715
localization, sim, 30, 270236
localization, sim_fast, 1, 54262
localization, sim_fast, 2, 65504
localization, sim_fast, 3, 79854
localization, sim_fast, 4, 94076
localization, sim_fast, 5, 71531
localization, sim_fast, 6, 73461
localization, sim_fast, 7, 72478
localization, sim_fast, 8, 68119
localization, sim_fast, 9, 97984
localization, sim_fast, 10, 74634
localization, sim_fast, 11, 76896
localization, sim_fast, 12, 61121
localization, sim_fast, 13, 68081
localization, sim_fast, 14, 91929
localization, sim_fast, 15, 69234
localization, sim_fast, 16, 68827
localization, sim_fast, 17, 97648
localization, sim_fast, 18, 71101
localization, sim_fast, 19, 71451
localization, sim_fast, 20, 76736
localization, sim_fast, 21, 65787
localization, sim_fast, 22, 71497
localization, sim_fast, 23, 81847
localization, sim_fast, 24, 68009
localization, sim_fast, 25, 56781
localization, sim_fast, 26, 74384
localization, sim_fast, 27, 77678
localization, sim_fast, 28, 62085
localization, sim_fast, 29, 96155
localization, sim_fast, 30, 60560
localization, sqcif, 1, 3182955
localization, sqcif, 2, 3204218
localization, sqcif, 3, 3173117
localization, sqcif, 4, 3198813
localization, sqcif, 5, 3178622
localization, sqcif, 6, 3201407
localization, sqcif, 7, 3260113
localization, sqcif, 8, 3168737
localization, sqcif, 9, 3157678
localization, sqcif, 10, 3171313
localization, sqcif, 11, 3162599
localization, sqcif, 12, 3160752
localization, sqcif, 13, 3124699
localization, sqcif, 14, 3209742
localization, sqcif, 15, 3152931
localization, sqcif, 16, 3210818
localization, sqcif, 17, 3169142
localization, sqcif, 18, 3181563
localization, sqcif, 19, 3174556
localization, sqcif, 20, 3186485
localization, sqcif, 21, 3198879
localization, sqcif, 22, 3194306
localization, sqcif, 23, 3219707
