operation, threshold, sec, ns, MB, accesses
read, 0, 0, 3723642, 1048576, 65536
read, 0, 0, 3911951, 1048576, 65536
read, 0, 0, 3635343, 1048576, 65536
read, 0, 0, 3626762, 1048576, 65536
read, 0, 0, 3651274, 1048576, 65536
read, 0, 0, 3988349, 1048576, 65536
read, 0, 0, 3627523, 1048576, 65536
read, 0, 0, 3757216, 1048576, 65536
read, 0, 0, 3596000, 1048576, 65536
read, 0, 0, 3632693, 1048576, 65536
read, 0, 0, 3917201, 1048576, 65536
read, 0, 0, 3587908, 1048576, 65536
read, 0, 0, 3539934, 1048576, 65536
read, 0, 0, 3748745, 1048576, 65536
read, 0, 0, 3547115, 1048576, 65536
read, 0, 0, 3608301, 1048576, 65536
read, 0, 0, 3553795, 1048576, 65536
read, 0, 0, 3619151, 1048576, 65536
read, 0, 0, 3545014, 1048576, 65536
read, 0, 0, 3584008, 1048576, 65536
read, 0, 0, 3589479, 1048576, 65536
read, 0, 0, 3613371, 1048576, 65536
read, 0, 0, 3580738, 1048576, 65536
read, 0, 0, 3638273, 1048576, 65536
read, 0, 0, 3567216, 1048576, 65536
read, 0, 0, 3650824, 1048576, 65536
read, 0, 0, 3593829, 1048576, 65536
read, 0, 0, 3535943, 1048576, 65536
read, 0, 0, 3532053, 1048576, 65536
read, 0, 0, 3659815, 1048576, 65536
read, 0, 0, 3557276, 1048576, 65536
read, 0, 0, 3564636, 1048576, 65536
read, 0, 0, 3642974, 1048576, 65536
read, 0, 0, 3613591, 1048576, 65536
read, 0, 0, 3615811, 1048576, 65536
read, 0, 0, 3731093, 1048576, 65536
read, 0, 0, 3582488, 1048576, 65536
read, 0, 0, 3587238, 1048576, 65536
read, 0, 0, 3620412, 1048576, 65536
read, 0, 0, 3601609, 1048576, 65536
read, 0, 0, 3611601, 1048576, 65536
read, 0, 0, 3598040, 1048576, 65536
read, 0, 0, 3599039, 1048576, 65536
read, 0, 0, 3671096, 1048576, 65536
read, 0, 0, 3768017, 1048576, 65536
read, 0, 0, 3591079, 1048576, 65536
read, 0, 0, 3599200, 1048576, 65536
read, 0, 0, 3651404, 1048576, 65536
read, 0, 0, 3604600, 1048576, 65536
read, 0, 0, 3572187, 1048576, 65536
read, 0, 0, 3610421, 1048576, 65536
read, 0, 0, 3645595, 1048576, 65536
read, 0, 0, 3628113, 1048576, 65536
read, 0, 0, 3591519, 1048576, 65536
read, 0, 0, 3582508, 1048576, 65536
read, 0, 0, 3586469, 1048576, 65536
read, 0, 0, 3856415, 1048576, 65536
read, 0, 0, 3625292, 1048576, 65536
read, 0, 0, 3604400, 1048576, 65536
read, 0, 0, 3610210, 1048576, 65536
read, 0, 0, 3572827, 1048576, 65536
read, 0, 0, 3635143, 1048576, 65536
read, 0, 0, 3662436, 1048576, 65536
read, 0, 0, 3578217, 1048576, 65536
read, 0, 0, 3635863, 1048576, 65536
read, 0, 0, 3787559, 1048576, 65536
read, 0, 0, 3615922, 1048576, 65536
read, 0, 0, 3824212, 1048576, 65536
read, 0, 0, 3710461, 1048576, 65536
read, 0, 0, 3594400, 1048576, 65536
read, 0, 0, 3581338, 1048576, 65536
read, 0, 0, 3556496, 1048576, 65536
read, 0, 0, 3566896, 1048576, 65536
read, 0, 0, 3565576, 1048576, 65536
read, 0, 0, 3582918, 1048576, 65536
read, 0, 0, 3577958, 1048576, 65536
read, 0, 0, 3552365, 1048576, 65536
read, 0, 0, 3545084, 1048576, 65536
read, 0, 0, 3590948, 1048576, 65536
read, 0, 0, 3587998, 1048576, 65536
read, 0, 0, 3590379, 1048576, 65536
read, 0, 0, 3567577, 1048576, 65536
read, 0, 0, 3620352, 1048576, 65536
read, 0, 0, 3588039, 1048576, 65536
read, 0, 0, 3538113, 1048576, 65536
read, 0, 0, 3821701, 1048576, 65536
read, 0, 0, 3626952, 1048576, 65536
read, 0, 0, 3575417, 1048576, 65536
read, 0, 0, 3559676, 1048576, 65536
read, 0, 0, 3906841, 1048576, 65536
read, 0, 0, 3546775, 1048576, 65536
read, 0, 0, 3649805, 1048576, 65536
read, 0, 0, 3525853, 1048576, 65536
read, 0, 0, 3590769, 1048576, 65536
read, 0, 0, 3986709, 1048576, 65536
read, 0, 0, 3636534, 1048576, 65536
read, 0, 0, 3590499, 1048576, 65536
read, 0, 0, 3620961, 1048576, 65536
read, 0, 0, 3599660, 1048576, 65536
read, 0, 0, 3758856, 1048576, 65536
read, 1, 0, 5464926, 1048576, 65536
read, 1, 0, 5501840, 1048576, 65536
read, 1, 0, 5470387, 1048576, 65536
read, 1, 0, 5473137, 1048576, 65536
read, 1, 0, 5497600, 1048576, 65536
read, 1, 0, 5518192, 1048576, 65536
read, 1, 0, 5512481, 1048576, 65536
read, 1, 0, 5460195, 1048576, 65536
read, 1, 0, 5468867, 1048576, 65536
read, 1, 0, 5543804, 1048576, 65536
read, 1, 0, 5500580, 1048576, 65536
read, 1, 0, 5485398, 1048576, 65536
read, 1, 0, 5480248, 1048576, 65536
read, 1, 0, 5479927, 1048576, 65536
read, 1, 0, 5516601, 1048576, 65536
read, 1, 0, 5473317, 1048576, 65536
read, 1, 0, 5478577, 1048576, 65536
read, 1, 0, 5503329, 1048576, 65536
read, 1, 0, 5464276, 1048576, 65536
read, 1, 0, 5461625, 1048576, 65536
read, 1, 0, 5507220, 1048576, 65536
read, 1, 0, 5477978, 1048576, 65536
read, 1, 0, 5510161, 1048576, 65536
read, 1, 0, 5449425, 1048576, 65536
read, 1, 0, 5465946, 1048576, 65536
read, 1, 0, 5516982, 1048576, 65536
read, 1, 0, 5467807, 1048576, 65536
read, 1, 0, 5455645, 1048576, 65536
read, 1, 0, 5549015, 1048576, 65536
read, 1, 0, 5495189, 1048576, 65536
read, 1, 0, 5507790, 1048576, 65536
read, 1, 0, 5470527, 1048576, 65536
read, 1, 0, 5466657, 1048576, 65536
read, 1, 0, 5507121, 1048576, 65536
read, 1, 0, 5454205, 1048576, 65536
read, 1, 0, 5481588, 1048576, 65536
read, 1, 0, 5510731, 1048576, 65536
read, 1, 0, 5487178, 1048576, 65536
read, 1, 0, 5526652, 1048576, 65536
read, 1, 0, 5452795, 1048576, 65536
read, 1, 0, 5471937, 1048576, 65536
read, 1, 0, 5512351, 1048576, 65536
read, 1, 0, 5461756, 1048576, 65536
read, 1, 0, 5472197, 1048576, 65536
read, 1, 0, 5518501, 1048576, 65536
read, 1, 0, 5477097, 1048576, 65536
read, 1, 0, 5467566, 1048576, 65536
read, 1, 0, 5557685, 1048576, 65536
read, 1, 0, 5485358, 1048576, 65536
read, 1, 0, 5498229, 1048576, 65536
read, 1, 0, 5452694, 1048576, 65536
read, 1, 0, 5462226, 1048576, 65536
read, 1, 0, 5516852, 1048576, 65536
read, 1, 0, 5471557, 1048576, 65536
read, 1, 0, 5459895, 1048576, 65536
read, 1, 0, 5502610, 1048576, 65536
read, 1, 0, 5502860, 1048576, 65536
read, 1, 0, 5471097, 1048576, 65536
read, 1, 0, 5501460, 1048576, 65536
read, 1, 0, 5488588, 1048576, 65536
read, 1, 0, 5504380, 1048576, 65536
read, 1, 0, 5478977, 1048576, 65536
read, 1, 0, 5474697, 1048576, 65536
read, 1, 0, 5481338, 1048576, 65536
read, 1, 0, 5463075, 1048576, 65536
read, 1, 0, 5519772, 1048576, 65536
read, 1, 0, 5516492, 1048576, 65536
read, 1, 0, 5488399, 1048576, 65536
read, 1, 0, 5486478, 1048576, 65536
read, 1, 0, 5481898, 1048576, 65536
read, 1, 0, 5476077, 1048576, 65536
read, 1, 0, 5490168, 1048576, 65536
read, 1, 0, 5489188, 1048576, 65536
read, 1, 0, 5503460, 1048576, 65536
read, 1, 0, 5483448, 1048576, 65536
read, 1, 0, 5486108, 1048576, 65536
read, 1, 0, 5468907, 1048576, 65536
read, 1, 0, 5478748, 1048576, 65536
read, 1, 0, 5489609, 1048576, 65536
read, 1, 0, 5485418, 1048576, 65536
read, 1, 0, 5466616, 1048576, 65536
