operation, threshold, sec, ns, MB, accesses
read, 0, 0, 4331993, 1048576, 65536
read, 0, 0, 4325332, 1048576, 65536
read, 0, 0, 4119692, 1048576, 65536
read, 0, 0, 4102270, 1048576, 65536
read, 0, 0, 4158095, 1048576, 65536
read, 0, 0, 4078978, 1048576, 65536
read, 0, 0, 4514691, 1048576, 65536
read, 0, 0, 3580948, 1048576, 65536
read, 0, 0, 3895680, 1048576, 65536
read, 0, 0, 3872766, 1048576, 65536
read, 0, 0, 3869287, 1048576, 65536
read, 0, 0, 4001110, 1048576, 65536
read, 0, 0, 4245714, 1048576, 65536
read, 0, 0, 4949384, 1048576, 65536
read, 0, 0, 4294060, 1048576, 65536
read, 0, 0, 4020182, 1048576, 65536
read, 0, 0, 4355715, 1048576, 65536
read, 0, 0, 4263566, 1048576, 65536
read, 0, 0, 4398129, 1048576, 65536
read, 0, 0, 4093189, 1048576, 65536
read, 0, 0, 3952195, 1048576, 65536
read, 0, 0, 3782747, 1048576, 65536
read, 0, 0, 3674357, 1048576, 65536
read, 0, 0, 3733603, 1048576, 65536
read, 0, 0, 3755265, 1048576, 65536
read, 0, 0, 3774687, 1048576, 65536
read, 0, 0, 4162926, 1048576, 65536
read, 0, 0, 4101000, 1048576, 65536
read, 0, 0, 4082058, 1048576, 65536
read, 0, 0, 4087388, 1048576, 65536
read, 0, 0, 4088049, 1048576, 65536
read, 0, 0, 4067686, 1048576, 65536
read, 0, 0, 4502780, 1048576, 65536
read, 0, 0, 4097330, 1048576, 65536
read, 0, 0, 3567946, 1048576, 65536
read, 0, 0, 4218601, 1048576, 65536
read, 0, 0, 3880598, 1048576, 65536
read, 0, 0, 4141304, 1048576, 65536
read, 0, 0, 4174427, 1048576, 65536
read, 0, 0, 4108411, 1048576, 65536
read, 0, 0, 3989648, 1048576, 65536
read, 0, 0, 3573287, 1048576, 65536
read, 0, 0, 4025992, 1048576, 65536
read, 0, 0, 3649155, 1048576, 65536
read, 0, 0, 3640084, 1048576, 65536
read, 0, 0, 3753275, 1048576, 65536
read, 0, 0, 4021682, 1048576, 65536
read, 0, 0, 4070827, 1048576, 65536
read, 0, 0, 4103010, 1048576, 65536
read, 0, 0, 4078507, 1048576, 65536
read, 0, 0, 5088609, 1048576, 65536
read, 0, 0, 4233233, 1048576, 65536
read, 0, 0, 3930793, 1048576, 65536
read, 0, 0, 3728502, 1048576, 65536
read, 0, 0, 3635173, 1048576, 65536
read, 0, 0, 3555195, 1048576, 65536
read, 0, 0, 3987538, 1048576, 65536
read, 0, 0, 3669737, 1048576, 65536
read, 0, 0, 3973658, 1048576, 65536
read, 0, 0, 4089558, 1048576, 65536
read, 0, 0, 4085988, 1048576, 65536
read, 0, 0, 3577838, 1048576, 65536
read, 0, 0, 3314501, 1048576, 65536
read, 0, 0, 3888469, 1048576, 65536
read, 0, 0, 3834583, 1048576, 65536
read, 0, 0, 4303380, 1048576, 65536
read, 0, 0, 3945674, 1048576, 65536
read, 0, 0, 4083418, 1048576, 65536
read, 0, 0, 4061086, 1048576, 65536
read, 0, 0, 4106890, 1048576, 65536
read, 0, 0, 4348405, 1048576, 65536
read, 0, 0, 4202910, 1048576, 65536
read, 0, 0, 4093539, 1048576, 65536
read, 0, 0, 4071396, 1048576, 65536
read, 0, 0, 3972667, 1048576, 65536
read, 0, 0, 4059046, 1048576, 65536
read, 0, 0, 4178647, 1048576, 65536
read, 0, 0, 4093990, 1048576, 65536
read, 0, 0, 4098889, 1048576, 65536
read, 0, 0, 4084548, 1048576, 65536
read, 0, 0, 4144954, 1048576, 65536
read, 0, 0, 4008001, 1048576, 65536
read, 0, 0, 4036553, 1048576, 65536
read, 0, 0, 3601780, 1048576, 65536
read, 0, 0, 3531913, 1048576, 65536
read, 0, 0, 3672957, 1048576, 65536
read, 0, 0, 3793659, 1048576, 65536
read, 0, 0, 4073617, 1048576, 65536
read, 0, 0, 4081098, 1048576, 65536
read, 0, 0, 4243974, 1048576, 65536
read, 0, 0, 4084858, 1048576, 65536
read, 0, 0, 4128553, 1048576, 65536
read, 0, 0, 3683768, 1048576, 65536
read, 0, 0, 3696279, 1048576, 65536
read, 0, 0, 4134203, 1048576, 65536
read, 0, 0, 4093369, 1048576, 65536
read, 0, 0, 4749975, 1048576, 65536
read, 0, 0, 4092169, 1048576, 65536
read, 0, 0, 4093149, 1048576, 65536
read, 0, 0, 4096490, 1048576, 65536
read, 1, 0, 5081698, 1048576, 65536
read, 1, 0, 5166487, 1048576, 65536
read, 1, 0, 5138144, 1048576, 65536
read, 1, 0, 5071657, 1048576, 65536
read, 1, 0, 5123762, 1048576, 65536
read, 1, 0, 5144264, 1048576, 65536
read, 1, 0, 5124422, 1048576, 65536
read, 1, 0, 5098449, 1048576, 65536
read, 1, 0, 5149135, 1048576, 65536
read, 1, 0, 5089349, 1048576, 65536
read, 1, 0, 5127513, 1048576, 65536
read, 1, 0, 5154945, 1048576, 65536
read, 1, 0, 5118761, 1048576, 65536
read, 1, 0, 5111471, 1048576, 65536
read, 1, 0, 5109010, 1048576, 65536
read, 1, 0, 5117861, 1048576, 65536
read, 1, 0, 5117802, 1048576, 65536
read, 1, 0, 5095259, 1048576, 65536
read, 1, 0, 5144404, 1048576, 65536
read, 1, 0, 5095899, 1048576, 65536
read, 1, 0, 5175147, 1048576, 65536
read, 1, 0, 5076657, 1048576, 65536
read, 1, 0, 5140483, 1048576, 65536
read, 1, 0, 5096039, 1048576, 65536
read, 1, 0, 5086688, 1048576, 65536
read, 1, 0, 5074757, 1048576, 65536
read, 1, 0, 5117271, 1048576, 65536
read, 1, 0, 5062375, 1048576, 65536
read, 1, 0, 5075327, 1048576, 65536
read, 1, 0, 5097899, 1048576, 65536
read, 1, 0, 5162266, 1048576, 65536
read, 1, 0, 5093499, 1048576, 65536
read, 1, 0, 5166407, 1048576, 65536
read, 1, 0, 5107241, 1048576, 65536
read, 1, 0, 5099529, 1048576, 65536
read, 1, 0, 5112071, 1048576, 65536
read, 1, 0, 5130693, 1048576, 65536
read, 1, 0, 5101409, 1048576, 65536
read, 1, 0, 5117721, 1048576, 65536
read, 1, 0, 5104400, 1048576, 65536
read, 1, 0, 5172227, 1048576, 65536
read, 1, 0, 5051815, 1048576, 65536
read, 1, 0, 5105320, 1048576, 65536
read, 1, 0, 5174977, 1048576, 65536
read, 1, 0, 5075347, 1048576, 65536
read, 1, 0, 5077388, 1048576, 65536
read, 1, 0, 5112341, 1048576, 65536
read, 1, 0, 5158955, 1048576, 65536
read, 1, 0, 5112051, 1048576, 65536
read, 1, 0, 5122532, 1048576, 65536
read, 1, 0, 5107320, 1048576, 65536
read, 1, 0, 5100740, 1048576, 65536
read, 1, 0, 5169017, 1048576, 65536
read, 1, 0, 5059865, 1048576, 65536
read, 1, 0, 5150985, 1048576, 65536
read, 1, 0, 5099069, 1048576, 65536
read, 1, 0, 5121861, 1048576, 65536
read, 1, 0, 5113141, 1048576, 65536
read, 1, 0, 5210800, 1048576, 65536
read, 1, 0, 5116971, 1048576, 65536
read, 1, 0, 5105510, 1048576, 65536
read, 1, 0, 5108321, 1048576, 65536
read, 1, 0, 5132833, 1048576, 65536
read, 1, 0, 5127632, 1048576, 65536
read, 1, 0, 5119411, 1048576, 65536
read, 1, 0, 5135603, 1048576, 65536
read, 1, 0, 5089008, 1048576, 65536
read, 1, 0, 5099610, 1048576, 65536
read, 1, 0, 5123672, 1048576, 65536
read, 1, 0, 5142474, 1048576, 65536
read, 1, 0, 5141573, 1048576, 65536
read, 1, 0, 5112381, 1048576, 65536
read, 1, 0, 5171166, 1048576, 65536
read, 1, 0, 5071517, 1048576, 65536
read, 1, 0, 5120841, 1048576, 65536
read, 1, 0, 5129563, 1048576, 65536
read, 1, 0, 5117362, 1048576, 65536
read, 1, 0, 5106791, 1048576, 65536
read, 1, 0, 5109251, 1048576, 65536
read, 1, 0, 5196159, 1048576, 65536
read, 1, 0, 5098259, 1048576, 65536
read, 1, 0, 5134533, 1048576, 65536
read, 1, 0, 5149034, 1048576, 65536
read, 1, 0, 5101659, 1048576, 65536
read, 1, 0, 5145934, 1048576, 65536
read, 1, 0, 5128422, 1048576, 65536
read, 1, 0, 5124812, 1048576, 65536
read, 1, 0, 5086498, 1048576, 65536
read, 1, 0, 5155385, 1048576, 65536
read, 1, 0, 5125142, 1048576, 65536
read, 1, 0, 5090968, 1048576, 65536
read, 1, 0, 5103730, 1048576, 65536
read, 1, 0, 5086968, 1048576, 65536
read, 1, 0, 5230852, 1048576, 65536
read, 1, 0, 5106010, 1048576, 65536
read, 1, 0, 5128262, 1048576, 65536
read, 1, 0, 5126992, 1048576, 65536
read, 1, 0, 5125952, 1048576, 65536
read, 1, 0, 5110111, 1048576, 65536
read, 1, 0, 5137974, 1048576, 65536
