operation, threshold, sec, ns, MB, accesses
read, 0, 0, 3528522, 1048576, 65536
read, 0, 0, 3520912, 1048576, 65536
read, 0, 0, 3502240, 1048576, 65536
read, 0, 0, 3494249, 1048576, 65536
read, 0, 0, 3552515, 1048576, 65536
read, 0, 0, 3490538, 1048576, 65536
read, 0, 0, 3473287, 1048576, 65536
read, 0, 0, 3451395, 1048576, 65536
read, 0, 0, 3536073, 1048576, 65536
read, 0, 0, 4106970, 1048576, 65536
read, 0, 0, 3475558, 1048576, 65536
read, 0, 0, 3524132, 1048576, 65536
read, 0, 0, 3551245, 1048576, 65536
read, 0, 0, 3471526, 1048576, 65536
read, 0, 0, 3972677, 1048576, 65536
read, 0, 0, 3474267, 1048576, 65536
read, 0, 0, 3400139, 1048576, 65536
read, 0, 0, 3453055, 1048576, 65536
read, 0, 0, 3516251, 1048576, 65536
read, 0, 0, 3544594, 1048576, 65536
read, 0, 0, 3970467, 1048576, 65536
read, 0, 0, 3479708, 1048576, 65536
read, 0, 0, 3473607, 1048576, 65536
read, 0, 0, 3352575, 1048576, 65536
read, 0, 0, 3476988, 1048576, 65536
read, 0, 0, 3467757, 1048576, 65536
read, 0, 0, 3512621, 1048576, 65536
read, 0, 0, 3474667, 1048576, 65536
read, 0, 0, 3610401, 1048576, 65536
read, 0, 0, 3199490, 1048576, 65536
read, 0, 0, 3145354, 1048576, 65536
read, 0, 0, 2795789, 1048576, 65536
read, 0, 0, 2481468, 1048576, 65536
read, 0, 0, 2995940, 1048576, 65536
read, 0, 0, 3379958, 1048576, 65536
read, 0, 0, 3261006, 1048576, 65536
read, 0, 0, 3270287, 1048576, 65536
read, 0, 0, 3452295, 1048576, 65536
read, 0, 0, 3504520, 1048576, 65536
read, 0, 0, 3501380, 1048576, 65536
read, 0, 0, 3497859, 1048576, 65536
read, 0, 0, 3543274, 1048576, 65536
read, 0, 0, 3078377, 1048576, 65536
read, 0, 0, 3846474, 1048576, 65536
read, 0, 0, 3126992, 1048576, 65536
read, 0, 0, 3497269, 1048576, 65536
read, 0, 0, 3683068, 1048576, 65536
read, 0, 0, 3717212, 1048576, 65536
read, 0, 0, 3526272, 1048576, 65536
read, 0, 0, 3142284, 1048576, 65536
read, 0, 0, 3066006, 1048576, 65536
read, 0, 0, 3716451, 1048576, 65536
read, 0, 0, 3222782, 1048576, 65536
read, 0, 0, 3392048, 1048576, 65536
read, 0, 0, 3106461, 1048576, 65536
read, 0, 0, 3138094, 1048576, 65536
read, 0, 0, 3113781, 1048576, 65536
read, 0, 0, 3057635, 1048576, 65536
read, 0, 0, 3236193, 1048576, 65536
read, 0, 0, 3474317, 1048576, 65536
read, 0, 0, 3786148, 1048576, 65536
read, 0, 0, 3486698, 1048576, 65536
read, 0, 0, 3245944, 1048576, 65536
read, 0, 0, 3105540, 1048576, 65536
read, 0, 0, 3061956, 1048576, 65536
