operation, contention, priorities, seconds, nanoseconds, bytes
read, 0, 25460254, 16777216
read, 0, 25411869, 16777216
read, 0, 26613720, 16777216
read, 0, 25361004, 16777216
read, 0, 25974735, 16777216
read, 0, 25360534, 16777216
read, 0, 26620970, 16777216
read, 0, 25417750, 16777216
read, 0, 25443272, 16777216
read, 0, 25403649, 16777216
read, 0, 26528721, 16777216
read, 0, 27749022, 16777216
read, 0, 25379346, 16777216
read, 0, 25689267, 16777216
read, 0, 25385606, 16777216
read, 0, 25479685, 16777216
read, 0, 25368904, 16777216
read, 0, 25476035, 16777216
read, 0, 25387217, 16777216
read, 0, 25385877, 16777216
read, 0, 25375276, 16777216
read, 0, 26160384, 16777216
read, 0, 25459334, 16777216
read, 0, 25515919, 16777216
read, 0, 26690827, 16777216
read, 0, 25436871, 16777216
read, 0, 25435871, 16777216
read, 0, 25635392, 16777216
read, 0, 25418750, 16777216
read, 0, 25427501, 16777216
read, 0, 25417770, 16777216
read, 0, 26605468, 16777216
read, 0, 25381176, 16777216
read, 0, 25397828, 16777216
read, 0, 27734411, 16777216
read, 0, 25434532, 16777216
read, 0, 25391167, 16777216
read, 0, 28049693, 16777216
read, 0, 26611279, 16777216
read, 0, 27743492, 16777216
read, 0, 25460794, 16777216
read, 0, 26638331, 16777216
read, 0, 25470605, 16777216
read, 0, 25367674, 16777216
read, 0, 26592977, 16777216
read, 0, 25424040, 16777216
read, 0, 25572885, 16777216
read, 0, 25415429, 16777216
read, 0, 25377385, 16777216
read, 0, 25490467, 16777216
read, 0, 27804268, 16777216
read, 0, 25353723, 16777216
read, 0, 26590797, 16777216
read, 0, 25363124, 16777216
read, 0, 25406299, 16777216
read, 0, 25388287, 16777216
read, 0, 25828541, 16777216
read, 0, 25361474, 16777216
read, 0, 25470975, 16777216
read, 0, 25644072, 16777216
read, 0, 27095287, 16777216
read, 0, 27719549, 16777216
read, 0, 26653603, 16777216
read, 0, 25378386, 16777216
read, 0, 25438102, 16777216
read, 0, 30179835, 16777216
read, 0, 25512319, 16777216
read, 0, 25402928, 16777216
read, 0, 25398108, 16777216
read, 0, 26684097, 16777216
read, 0, 25393177, 16777216
read, 0, 25409189, 16777216
read, 0, 25452404, 16777216
read, 0, 25440452, 16777216
read, 0, 25439292, 16777216
read, 0, 27358014, 16777216
read, 0, 25413159, 16777216
read, 0, 25447953, 16777216
read, 0, 27788687, 16777216
read, 0, 27801718, 16777216
read, 0, 25361784, 16777216
read, 0, 26563044, 16777216
read, 0, 26370695, 16777216
read, 0, 25397118, 16777216
read, 0, 27789527, 16777216
read, 0, 25799468, 16777216
read, 0, 26619110, 16777216
read, 0, 25864354, 16777216
read, 0, 25444093, 16777216
read, 0, 25439042, 16777216
read, 0, 25406899, 16777216
read, 0, 26592877, 16777216
read, 0, 25389657, 16777216
read, 0, 28975685, 16777216
read, 0, 25468184, 16777216
read, 0, 25370495, 16777216
read, 0, 25477255, 16777216
read, 0, 25394897, 16777216
read, 0, 26614200, 16777216
read, 0, 27716049, 16777216
