benchamrk, data-size, run, duration
texture_synthesis, vga, 2, 29710233
texture_synthesis, vga, 3, 29684944
texture_synthesis, vga, 4, 29758597
texture_synthesis, vga, 5, 29707479
tracking, cif, 1, 26084307
tracking, cif, 2, 26074974
tracking, cif, 3, 26053255
tracking, cif, 4, 26094860
tracking, cif, 5, 26050965
tracking, qcif, 1, 6759253
tracking, qcif, 2, 6764712
tracking, qcif, 3, 6762440
tracking, qcif, 4, 6757777
tracking, qcif, 5, 6761083
tracking, sim, 1, 553133
tracking, sim, 2, 555232
tracking, sim, 3, 542941
tracking, sim, 4, 525046
tracking, sim, 5, 530980
tracking, sim_fast, 1, 321115
tracking, sim_fast, 2, 198443
tracking, sim_fast, 3, 199064
tracking, sim_fast, 4, 198397
tracking, sim_fast, 5, 197977
tracking, sqcif, 1, 2659457
tracking, sqcif, 2, 2669735
tracking, sqcif, 3, 2681024
tracking, sqcif, 4, 2657357
tracking, sqcif, 5, 2679828
tracking, vga, 1, 78043005
tracking, vga, 2, 78124057
tracking, vga, 3, 78149574
tracking, vga, 4, 78187016
tracking, vga, 5, 78154079
