operation, threshold, sec, ns, MB, accesses
read, 0, 0, 968699380, 1048576, 262144
read, 0, 1, 174804303, 1048576, 262144
read, 0, 1, 140496266, 1048576, 262144
read, 0, 1, 179919184, 1048576, 262144
read, 0, 1, 188221124, 1048576, 262144
read, 1, 0, 18837472, 1048576, 262144
read, 1, 0, 20283966, 1048576, 262144
read, 1, 0, 19847453, 1048576, 262144
read, 1, 0, 20733382, 1048576, 262144
read, 1, 0, 20652373, 1048576, 262144
read, 1, 0, 20303449, 1048576, 262144
read, 1, 0, 19327031, 1048576, 262144
read, 1, 0, 18329341, 1048576, 262144
read, 1, 0, 18061654, 1048576, 262144
read, 1, 0, 19432171, 1048576, 262144
read, 2, 0, 18918940, 1048576, 262144
read, 2, 0, 19409500, 1048576, 262144
read, 2, 0, 19943123, 1048576, 262144
read, 2, 0, 18004079, 1048576, 262144
read, 2, 0, 19227741, 1048576, 262144
read, 2, 0, 19598309, 1048576, 262144
read, 2, 0, 19235182, 1048576, 262144
read, 2, 0, 18864384, 1048576, 262144
read, 2, 0, 18563595, 1048576, 262144
read, 2, 0, 19613039, 1048576, 262144
read, 3, 0, 18938002, 1048576, 262144
read, 3, 0, 19809119, 1048576, 262144
read, 3, 0, 18686817, 1048576, 262144
read, 3, 0, 19799018, 1048576, 262144
read, 3, 0, 19409289, 1048576, 262144
read, 3, 0, 19664385, 1048576, 262144
read, 3, 0, 19047333, 1048576, 262144
read, 3, 0, 19463515, 1048576, 262144
read, 3, 0, 19950303, 1048576, 262144
read, 3, 0, 20863674, 1048576, 262144
read, 4, 0, 19239322, 1048576, 262144
read, 4, 0, 20989618, 1048576, 262144
read, 4, 0, 22032501, 1048576, 262144
read, 4, 0, 21443442, 1048576, 262144
read, 4, 0, 21773146, 1048576, 262144
read, 4, 0, 21657424, 1048576, 262144
read, 4, 0, 20137182, 1048576, 262144
read, 4, 0, 22236572, 1048576, 262144
read, 4, 0, 23768155, 1048576, 262144
read, 4, 0, 20885807, 1048576, 262144
read, 5, 0, 35715809, 1048576, 262144
read, 5, 0, 32736451, 1048576, 262144
read, 5, 0, 35189786, 1048576, 262144
read, 5, 0, 33150323, 1048576, 262144
read, 5, 0, 36065853, 1048576, 262144
read, 5, 0, 34213969, 1048576, 262144
read, 5, 0, 35446511, 1048576, 262144
read, 5, 0, 33072764, 1048576, 262144
read, 5, 0, 32312758, 1048576, 262144
read, 5, 0, 33766874, 1048576, 262144
read, 6, 0, 72961710, 1048576, 262144
read, 6, 0, 50652631, 1048576, 262144
read, 6, 0, 65328178, 1048576, 262144
read, 6, 0, 71168351, 1048576, 262144
read, 6, 0, 37695117, 1048576, 262144
read, 6, 0, 60802755, 1048576, 262144
read, 6, 0, 66358940, 1048576, 262144
read, 6, 0, 68370321, 1048576, 262144
read, 6, 0, 67764761, 1048576, 262144
read, 6, 0, 58963712, 1048576, 262144
read, 7, 0, 106560317, 1048576, 262144
read, 7, 0, 99975479, 1048576, 262144
read, 7, 0, 130944644, 1048576, 262144
read, 7, 0, 106835425, 1048576, 262144
read, 7, 0, 129331342, 1048576, 262144
read, 7, 0, 118596829, 1048576, 262144
read, 7, 0, 136603609, 1048576, 262144
read, 7, 0, 124878297, 1048576, 262144
read, 7, 0, 130723082, 1048576, 262144
read, 7, 0, 163061782, 1048576, 262144
read, 8, 0, 146127131, 1048576, 262144
read, 8, 0, 169162562, 1048576, 262144
read, 8, 0, 169286614, 1048576, 262144
read, 8, 0, 182966352, 1048576, 262144
read, 8, 0, 119014982, 1048576, 262144
read, 8, 0, 113050516, 1048576, 262144
read, 8, 0, 117748055, 1048576, 262144
read, 8, 0, 120978308, 1048576, 262144
read, 8, 0, 117821583, 1048576, 262144
read, 8, 0, 117030203, 1048576, 262144
