operation, threshold, sec, ns, MB, accesses
read, 0, 0, 17522091, 8388608, 2097152
read, 0, 0, 15999118, 8388608, 2097152
read, 0, 0, 18392918, 8388608, 2097152
read, 0, 0, 16060115, 8388608, 2097152
read, 0, 0, 16850704, 8388608, 2097152
read, 0, 0, 17538782, 8388608, 2097152
read, 0, 0, 16014791, 8388608, 2097152
read, 0, 0, 16049453, 8388608, 2097152
read, 0, 0, 16066106, 8388608, 2097152
read, 0, 0, 16031402, 8388608, 2097152
read, 0, 0, 16019420, 8388608, 2097152
read, 0, 0, 18979386, 8388608, 2097152
read, 0, 0, 16033772, 8388608, 2097152
read, 0, 0, 16075867, 8388608, 2097152
read, 0, 0, 16223731, 8388608, 2097152
read, 0, 0, 16087187, 8388608, 2097152
read, 0, 0, 16049364, 8388608, 2097152
read, 0, 0, 17435312, 8388608, 2097152
read, 0, 0, 18039213, 8388608, 2097152
read, 0, 0, 16042393, 8388608, 2097152
read, 0, 0, 16051553, 8388608, 2097152
read, 0, 0, 19055573, 8388608, 2097152
read, 0, 0, 16047244, 8388608, 2097152
read, 0, 0, 17217750, 8388608, 2097152
read, 0, 0, 16039773, 8388608, 2097152
read, 0, 0, 17578326, 8388608, 2097152
read, 0, 0, 16042453, 8388608, 2097152
read, 0, 0, 16676277, 8388608, 2097152
read, 0, 0, 17480086, 8388608, 2097152
read, 0, 0, 16102049, 8388608, 2097152
read, 0, 0, 16145133, 8388608, 2097152
read, 0, 0, 18104109, 8388608, 2097152
read, 0, 0, 17623741, 8388608, 2097152
read, 0, 0, 16033892, 8388608, 2097152
read, 0, 0, 16017551, 8388608, 2097152
read, 0, 0, 17831352, 8388608, 2097152
read, 0, 0, 16036772, 8388608, 2097152
read, 0, 0, 16030672, 8388608, 2097152
read, 0, 0, 16071336, 8388608, 2097152
read, 0, 0, 16052714, 8388608, 2097152
read, 0, 0, 16067126, 8388608, 2097152
read, 0, 0, 19060474, 8388608, 2097152
read, 0, 0, 16115810, 8388608, 2097152
read, 0, 0, 21889787, 8388608, 2097152
read, 0, 0, 16181477, 8388608, 2097152
read, 0, 0, 16071416, 8388608, 2097152
read, 0, 0, 16053164, 8388608, 2097152
read, 0, 0, 16234602, 8388608, 2097152
read, 0, 0, 17578217, 8388608, 2097152
read, 0, 0, 16046263, 8388608, 2097152
read, 0, 0, 16045914, 8388608, 2097152
read, 0, 0, 16046543, 8388608, 2097152
read, 0, 0, 16045123, 8388608, 2097152
read, 0, 0, 17475606, 8388608, 2097152
read, 0, 0, 16059675, 8388608, 2097152
read, 0, 0, 16048864, 8388608, 2097152
read, 0, 0, 16048474, 8388608, 2097152
read, 0, 0, 16023811, 8388608, 2097152
read, 0, 0, 17515690, 8388608, 2097152
read, 0, 0, 16045973, 8388608, 2097152
read, 0, 0, 16070056, 8388608, 2097152
read, 0, 0, 16125341, 8388608, 2097152
read, 0, 0, 16053024, 8388608, 2097152
read, 0, 0, 16030502, 8388608, 2097152
read, 0, 0, 16081087, 8388608, 2097152
read, 0, 0, 16106850, 8388608, 2097152
read, 0, 0, 16038022, 8388608, 2097152
read, 0, 0, 16090748, 8388608, 2097152
read, 0, 0, 17524001, 8388608, 2097152
read, 0, 0, 18746033, 8388608, 2097152
read, 0, 0, 16067926, 8388608, 2097152
read, 0, 0, 16100348, 8388608, 2097152
read, 0, 0, 16058634, 8388608, 2097152
read, 0, 0, 16031892, 8388608, 2097152
read, 0, 0, 17492178, 8388608, 2097152
read, 0, 0, 16020711, 8388608, 2097152
read, 0, 0, 16148313, 8388608, 2097152
read, 0, 0, 16144583, 8388608, 2097152
read, 0, 0, 16052604, 8388608, 2097152
read, 0, 0, 16107130, 8388608, 2097152
read, 0, 0, 16043843, 8388608, 2097152
read, 0, 0, 17492718, 8388608, 2097152
read, 0, 0, 17471266, 8388608, 2097152
read, 0, 0, 16044763, 8388608, 2097152
read, 0, 0, 16057285, 8388608, 2097152
read, 0, 0, 16025011, 8388608, 2097152
read, 0, 0, 16015040, 8388608, 2097152
read, 0, 0, 16043823, 8388608, 2097152
read, 0, 0, 16159324, 8388608, 2097152
read, 0, 0, 16031252, 8388608, 2097152
read, 0, 0, 16043893, 8388608, 2097152
read, 0, 0, 16027842, 8388608, 2097152
read, 0, 0, 16079487, 8388608, 2097152
read, 0, 0, 16038282, 8388608, 2097152
read, 0, 0, 16045503, 8388608, 2097152
read, 0, 0, 16049344, 8388608, 2097152
read, 0, 0, 16034322, 8388608, 2097152
read, 0, 0, 16060804, 8388608, 2097152
read, 0, 0, 18730492, 8388608, 2097152
read, 0, 0, 16108649, 8388608, 2097152
read, 1, 0, 16050743, 8388608, 2097152
read, 1, 0, 16035673, 8388608, 2097152
read, 1, 0, 16038012, 8388608, 2097152
read, 1, 0, 16117900, 8388608, 2097152
read, 1, 0, 16103069, 8388608, 2097152
read, 1, 0, 16166725, 8388608, 2097152
read, 1, 0, 16027321, 8388608, 2097152
read, 1, 0, 16202479, 8388608, 2097152
read, 1, 0, 16529622, 8388608, 2097152
read, 1, 0, 16122541, 8388608, 2097152
read, 1, 0, 19131492, 8388608, 2097152
read, 1, 0, 16083957, 8388608, 2097152
read, 1, 0, 16060425, 8388608, 2097152
read, 1, 0, 17431272, 8388608, 2097152
read, 1, 0, 17680226, 8388608, 2097152
read, 1, 0, 16164945, 8388608, 2097152
read, 1, 0, 16068976, 8388608, 2097152
read, 1, 0, 16323201, 8388608, 2097152
read, 1, 0, 16176256, 8388608, 2097152
read, 1, 0, 16022801, 8388608, 2097152
read, 1, 0, 17426931, 8388608, 2097152
read, 1, 0, 16039702, 8388608, 2097152
read, 1, 0, 16070326, 8388608, 2097152
read, 1, 0, 16143803, 8388608, 2097152
read, 1, 0, 16035512, 8388608, 2097152
read, 1, 0, 16068176, 8388608, 2097152
read, 1, 0, 16047703, 8388608, 2097152
read, 1, 0, 16084147, 8388608, 2097152
read, 1, 0, 17575056, 8388608, 2097152
read, 1, 0, 16072016, 8388608, 2097152
read, 1, 0, 16053074, 8388608, 2097152
read, 1, 0, 16041683, 8388608, 2097152
read, 1, 0, 16026471, 8388608, 2097152
read, 1, 0, 16048863, 8388608, 2097152
