operation, threshold, sec, ns, MB, accesses
read, 0, 0, 6506120, 1048576, 262144
read, 0, 0, 5870547, 1048576, 262144
read, 0, 0, 5921951, 1048576, 262144
read, 0, 0, 5636193, 1048576, 262144
read, 0, 0, 6121692, 1048576, 262144
read, 0, 0, 5832883, 1048576, 262144
read, 0, 0, 5899589, 1048576, 262144
read, 0, 0, 5651915, 1048576, 262144
read, 0, 0, 5766827, 1048576, 262144
read, 0, 0, 5681918, 1048576, 262144
read, 0, 0, 6061716, 1048576, 262144
read, 0, 0, 5616701, 1048576, 262144
read, 0, 0, 5947494, 1048576, 262144
read, 0, 0, 5965816, 1048576, 262144
read, 0, 0, 5651835, 1048576, 262144
read, 0, 0, 5775067, 1048576, 262144
read, 0, 0, 5648975, 1048576, 262144
read, 0, 0, 5880257, 1048576, 262144
read, 0, 0, 5710960, 1048576, 262144
read, 0, 0, 6005550, 1048576, 262144
read, 0, 0, 5689669, 1048576, 262144
read, 0, 0, 5765436, 1048576, 262144
read, 0, 0, 6019091, 1048576, 262144
read, 0, 0, 6155835, 1048576, 262144
read, 0, 0, 6089928, 1048576, 262144
read, 0, 0, 5786109, 1048576, 262144
read, 0, 0, 5708560, 1048576, 262144
read, 0, 0, 5684828, 1048576, 262144
read, 0, 0, 5636473, 1048576, 262144
read, 0, 0, 6877697, 1048576, 262144
read, 0, 0, 5676477, 1048576, 262144
read, 0, 0, 5804780, 1048576, 262144
read, 0, 0, 5931042, 1048576, 262144
read, 0, 0, 5801329, 1048576, 262144
read, 0, 0, 5913561, 1048576, 262144
read, 0, 0, 5683728, 1048576, 262144
read, 0, 0, 6533263, 1048576, 262144
read, 0, 0, 5836194, 1048576, 262144
read, 0, 0, 6071647, 1048576, 262144
read, 0, 0, 6059726, 1048576, 262144
read, 0, 0, 5762365, 1048576, 262144
read, 0, 0, 6148915, 1048576, 262144
read, 0, 0, 5611131, 1048576, 262144
read, 0, 0, 5649814, 1048576, 262144
read, 0, 0, 6222652, 1048576, 262144
read, 0, 0, 5558455, 1048576, 262144
read, 0, 0, 6148894, 1048576, 262144
read, 0, 0, 5672217, 1048576, 262144
read, 0, 0, 5851875, 1048576, 262144
read, 0, 0, 5626073, 1048576, 262144
read, 0, 0, 5741114, 1048576, 262144
read, 0, 0, 6294049, 1048576, 262144
read, 0, 0, 5786778, 1048576, 262144
read, 0, 0, 5675117, 1048576, 262144
read, 0, 0, 6083417, 1048576, 262144
read, 0, 0, 5697699, 1048576, 262144
read, 0, 0, 6495789, 1048576, 262144
read, 0, 0, 6247664, 1048576, 262144
read, 0, 0, 5906481, 1048576, 262144
read, 0, 0, 5701620, 1048576, 262144
read, 0, 0, 5862165, 1048576, 262144
read, 0, 0, 5797659, 1048576, 262144
read, 0, 0, 5810541, 1048576, 262144
read, 0, 0, 5693238, 1048576, 262144
read, 0, 0, 5735364, 1048576, 262144
read, 0, 0, 5698879, 1048576, 262144
read, 0, 0, 5674767, 1048576, 262144
read, 0, 0, 5757156, 1048576, 262144
read, 0, 0, 5846814, 1048576, 262144
read, 0, 0, 5750664, 1048576, 262144
read, 0, 0, 5624592, 1048576, 262144
read, 0, 0, 5755775, 1048576, 262144
read, 0, 0, 6001040, 1048576, 262144
read, 0, 0, 5788198, 1048576, 262144
read, 0, 0, 5660735, 1048576, 262144
read, 0, 0, 6187048, 1048576, 262144
read, 0, 0, 5719261, 1048576, 262144
read, 0, 0, 5954175, 1048576, 262144
read, 0, 0, 5644144, 1048576, 262144
read, 0, 0, 5678057, 1048576, 262144
read, 0, 0, 5741894, 1048576, 262144
read, 0, 0, 6203890, 1048576, 262144
read, 0, 0, 5737764, 1048576, 262144
read, 0, 0, 6113421, 1048576, 262144
read, 0, 0, 5744534, 1048576, 262144
read, 0, 0, 5652415, 1048576, 262144
read, 0, 0, 5739634, 1048576, 262144
read, 0, 0, 5698359, 1048576, 262144
read, 0, 0, 5740863, 1048576, 262144
read, 0, 0, 5689528, 1048576, 262144
read, 0, 0, 5892089, 1048576, 262144
read, 0, 0, 5627962, 1048576, 262144
read, 0, 0, 5755945, 1048576, 262144
read, 0, 0, 6140833, 1048576, 262144
read, 0, 0, 5782377, 1048576, 262144
read, 0, 0, 5825062, 1048576, 262144
read, 0, 0, 6301039, 1048576, 262144
read, 0, 0, 5733043, 1048576, 262144
read, 0, 0, 5678828, 1048576, 262144
read, 0, 0, 5827422, 1048576, 262144
read, 1, 0, 6182037, 1048576, 262144
read, 1, 0, 6291118, 1048576, 262144
read, 1, 0, 6407070, 1048576, 262144
read, 1, 0, 6173877, 1048576, 262144
read, 1, 0, 6255055, 1048576, 262144
read, 1, 0, 6226242, 1048576, 262144
read, 1, 0, 6361466, 1048576, 262144
read, 1, 0, 6231843, 1048576, 262144
read, 1, 0, 6263196, 1048576, 262144
read, 1, 0, 6477377, 1048576, 262144
read, 1, 0, 6309060, 1048576, 262144
read, 1, 0, 6331763, 1048576, 262144
read, 1, 0, 6189738, 1048576, 262144
read, 1, 0, 6277837, 1048576, 262144
read, 1, 0, 6319052, 1048576, 262144
read, 1, 0, 6157585, 1048576, 262144
read, 1, 0, 6307530, 1048576, 262144
read, 1, 0, 6178677, 1048576, 262144
read, 1, 0, 6261606, 1048576, 262144
read, 1, 0, 6212141, 1048576, 262144
read, 1, 0, 6251184, 1048576, 262144
read, 1, 0, 6207590, 1048576, 262144
read, 1, 0, 6137973, 1048576, 262144
read, 1, 0, 6220222, 1048576, 262144
read, 1, 0, 6182968, 1048576, 262144
read, 1, 0, 6335703, 1048576, 262144
read, 1, 0, 6385658, 1048576, 262144
read, 1, 0, 6353415, 1048576, 262144
read, 1, 0, 6281568, 1048576, 262144
read, 1, 0, 6152905, 1048576, 262144
read, 1, 0, 6283158, 1048576, 262144
read, 1, 0, 6213761, 1048576, 262144
read, 1, 0, 6254945, 1048576, 262144
read, 1, 0, 6227362, 1048576, 262144
read, 1, 0, 6275847, 1048576, 262144
read, 1, 0, 6996069, 1048576, 262144
read, 1, 0, 6312811, 1048576, 262144
read, 1, 0, 6344193, 1048576, 262144
read, 1, 0, 6223302, 1048576, 262144
read, 1, 0, 6232713, 1048576, 262144
read, 1, 0, 6218221, 1048576, 262144
read, 1, 0, 6215711, 1048576, 262144
read, 1, 0, 6490588, 1048576, 262144
read, 1, 0, 6203730, 1048576, 262144
read, 1, 0, 6285088, 1048576, 262144
read, 1, 0, 6274537, 1048576, 262144
read, 1, 0, 6201500, 1048576, 262144
read, 1, 0, 6226212, 1048576, 262144
read, 1, 0, 6202410, 1048576, 262144
read, 1, 0, 6242254, 1048576, 262144
read, 1, 0, 6189278, 1048576, 262144
read, 1, 0, 6286508, 1048576, 262144
read, 1, 0, 6359365, 1048576, 262144
read, 1, 0, 6141403, 1048576, 262144
read, 1, 0, 6269956, 1048576, 262144
read, 1, 0, 6237173, 1048576, 262144
read, 1, 0, 6260425, 1048576, 262144
read, 1, 0, 6235853, 1048576, 262144
read, 1, 0, 6274137, 1048576, 262144
read, 1, 0, 6523902, 1048576, 262144
read, 1, 0, 6203420, 1048576, 262144
read, 1, 0, 6302430, 1048576, 262144
read, 1, 0, 6094939, 1048576, 262144
read, 1, 0, 6308611, 1048576, 262144
read, 1, 0, 6204060, 1048576, 262144
read, 1, 0, 6267276, 1048576, 262144
read, 1, 0, 6582958, 1048576, 262144
read, 1, 0, 6203020, 1048576, 262144
read, 1, 0, 6247834, 1048576, 262144
read, 1, 0, 6244844, 1048576, 262144
read, 1, 0, 6266186, 1048576, 262144
read, 1, 0, 6292718, 1048576, 262144
read, 1, 0, 6125182, 1048576, 262144
read, 1, 0, 6309940, 1048576, 262144
read, 1, 0, 6087658, 1048576, 262144
read, 1, 0, 6516651, 1048576, 262144
read, 1, 0, 6250654, 1048576, 262144
read, 1, 0, 6262216, 1048576, 262144
read, 1, 0, 6320681, 1048576, 262144
read, 1, 0, 6181928, 1048576, 262144
read, 1, 0, 6306260, 1048576, 262144
read, 1, 0, 6162456, 1048576, 262144
