operation, threshold, sec, ns, MB, accesses
read, 0, 0, 1637513, 1048576, 65536
read, 0, 0, 1590849, 1048576, 65536
read, 0, 0, 1642164, 1048576, 65536
read, 0, 0, 1570156, 1048576, 65536
read, 0, 0, 1574617, 1048576, 65536
read, 0, 0, 1716872, 1048576, 65536
read, 0, 0, 1569857, 1048576, 65536
read, 0, 0, 1626723, 1048576, 65536
read, 0, 0, 1566367, 1048576, 65536
read, 0, 0, 1617822, 1048576, 65536
read, 0, 0, 1618562, 1048576, 65536
read, 0, 0, 1627333, 1048576, 65536
read, 0, 0, 1657416, 1048576, 65536
read, 0, 0, 1565147, 1048576, 65536
read, 0, 0, 1588559, 1048576, 65536
read, 0, 0, 1589859, 1048576, 65536
read, 0, 0, 1563876, 1048576, 65536
read, 0, 0, 1600279, 1048576, 65536
read, 0, 0, 1625052, 1048576, 65536
read, 0, 0, 1566406, 1048576, 65536
read, 0, 0, 1598590, 1048576, 65536
read, 0, 0, 1558525, 1048576, 65536
read, 0, 0, 1616061, 1048576, 65536
read, 0, 0, 1587939, 1048576, 65536
read, 0, 0, 1611281, 1048576, 65536
read, 0, 0, 1592589, 1048576, 65536
read, 0, 0, 1567307, 1048576, 65536
read, 0, 0, 1623182, 1048576, 65536
read, 0, 0, 1568686, 1048576, 65536
read, 0, 0, 1568426, 1048576, 65536
read, 0, 0, 1646454, 1048576, 65536
read, 0, 0, 1565776, 1048576, 65536
read, 0, 0, 1620242, 1048576, 65536
read, 0, 0, 1565966, 1048576, 65536
read, 0, 0, 1563537, 1048576, 65536
read, 0, 0, 1588119, 1048576, 65536
read, 0, 0, 1568787, 1048576, 65536
read, 0, 0, 1610341, 1048576, 65536
read, 0, 0, 1566757, 1048576, 65536
read, 0, 0, 1567627, 1048576, 65536
read, 0, 0, 1591469, 1048576, 65536
read, 0, 0, 1562056, 1048576, 65536
read, 0, 0, 1579788, 1048576, 65536
read, 0, 0, 1617052, 1048576, 65536
read, 0, 0, 1562686, 1048576, 65536
read, 0, 0, 1635124, 1048576, 65536
read, 0, 0, 1566407, 1048576, 65536
read, 0, 0, 1605080, 1048576, 65536
read, 0, 0, 1570506, 1048576, 65536
read, 0, 0, 1650225, 1048576, 65536
read, 0, 0, 1617101, 1048576, 65536
read, 0, 0, 1570067, 1048576, 65536
read, 0, 0, 1749295, 1048576, 65536
read, 0, 0, 1571567, 1048576, 65536
read, 0, 0, 1585938, 1048576, 65536
read, 0, 0, 1618902, 1048576, 65536
read, 0, 0, 1584038, 1048576, 65536
read, 0, 0, 1589639, 1048576, 65536
read, 0, 0, 1582308, 1048576, 65536
read, 0, 0, 1576737, 1048576, 65536
read, 0, 0, 1578878, 1048576, 65536
read, 0, 0, 1646444, 1048576, 65536
read, 0, 0, 1586678, 1048576, 65536
read, 0, 0, 1570376, 1048576, 65536
read, 0, 0, 1566996, 1048576, 65536
read, 0, 0, 1600229, 1048576, 65536
read, 0, 0, 1686728, 1048576, 65536
read, 0, 0, 1575517, 1048576, 65536
read, 0, 0, 1669946, 1048576, 65536
read, 0, 0, 1565166, 1048576, 65536
read, 0, 0, 1590949, 1048576, 65536
read, 0, 0, 1563846, 1048576, 65536
read, 0, 0, 1599950, 1048576, 65536
read, 0, 0, 1567917, 1048576, 65536
read, 0, 0, 1567387, 1048576, 65536
read, 0, 0, 1592669, 1048576, 65536
read, 0, 0, 1573497, 1048576, 65536
read, 0, 0, 1580108, 1048576, 65536
read, 0, 0, 1568906, 1048576, 65536
read, 0, 0, 1566886, 1048576, 65536
read, 0, 0, 1587059, 1048576, 65536
read, 0, 0, 1566867, 1048576, 65536
read, 0, 0, 1656436, 1048576, 65536
read, 0, 0, 1563256, 1048576, 65536
read, 0, 0, 1589288, 1048576, 65536
read, 0, 0, 1579657, 1048576, 65536
read, 0, 0, 1611741, 1048576, 65536
read, 0, 0, 1581548, 1048576, 65536
read, 0, 0, 1567156, 1048576, 65536
read, 0, 0, 1563857, 1048576, 65536
read, 0, 0, 1585168, 1048576, 65536
read, 0, 0, 1589218, 1048576, 65536
read, 0, 0, 1592799, 1048576, 65536
read, 0, 0, 1582828, 1048576, 65536
read, 0, 0, 1572207, 1048576, 65536
read, 0, 0, 1601850, 1048576, 65536
read, 0, 0, 1571957, 1048576, 65536
read, 0, 0, 1631463, 1048576, 65536
read, 0, 0, 1572108, 1048576, 65536
read, 0, 0, 1623522, 1048576, 65536
read, 1, 0, 3872167, 1048576, 65536
read, 1, 0, 3927242, 1048576, 65536
read, 1, 0, 3924213, 1048576, 65536
read, 1, 0, 3931073, 1048576, 65536
read, 1, 0, 3937694, 1048576, 65536
read, 1, 0, 3931603, 1048576, 65536
read, 1, 0, 3959606, 1048576, 65536
read, 1, 0, 3899000, 1048576, 65536
read, 1, 0, 3950575, 1048576, 65536
read, 1, 0, 3912700, 1048576, 65536
read, 1, 0, 3928372, 1048576, 65536
read, 1, 0, 3907810, 1048576, 65536
read, 1, 0, 3937543, 1048576, 65536
read, 1, 0, 3922372, 1048576, 65536
read, 1, 0, 3963426, 1048576, 65536
read, 1, 0, 3920331, 1048576, 65536
read, 1, 0, 3974047, 1048576, 65536
read, 1, 0, 3914581, 1048576, 65536
read, 1, 0, 3944374, 1048576, 65536
read, 1, 0, 3905421, 1048576, 65536
read, 1, 0, 3944674, 1048576, 65536
read, 1, 0, 3938923, 1048576, 65536
read, 1, 0, 3933223, 1048576, 65536
read, 1, 0, 3949885, 1048576, 65536
read, 1, 0, 3924582, 1048576, 65536
read, 1, 0, 3939253, 1048576, 65536
read, 1, 0, 3977297, 1048576, 65536
read, 1, 0, 3932983, 1048576, 65536
read, 1, 0, 3921542, 1048576, 65536
read, 1, 0, 3918162, 1048576, 65536
read, 1, 0, 3913161, 1048576, 65536
read, 1, 0, 3901619, 1048576, 65536
read, 1, 0, 3977787, 1048576, 65536
read, 1, 0, 3945624, 1048576, 65536
read, 1, 0, 3954516, 1048576, 65536
read, 1, 0, 3970027, 1048576, 65536
read, 1, 0, 3935223, 1048576, 65536
read, 1, 0, 3905740, 1048576, 65536
read, 1, 0, 3927233, 1048576, 65536
read, 1, 0, 3918812, 1048576, 65536
read, 1, 0, 3911941, 1048576, 65536
read, 1, 0, 3903480, 1048576, 65536
read, 1, 0, 3967646, 1048576, 65536
read, 1, 0, 3914161, 1048576, 65536
read, 1, 0, 3903750, 1048576, 65536
read, 1, 0, 3938913, 1048576, 65536
read, 1, 0, 3913361, 1048576, 65536
read, 1, 0, 3911781, 1048576, 65536
read, 1, 0, 3932453, 1048576, 65536
