operation, threshold, sec, ns, MB, accesses
read, 0, 0, 3562306, 1048576, 65536
read, 0, 0, 3472387, 1048576, 65536
read, 0, 0, 4043394, 1048576, 65536
read, 0, 0, 3990039, 1048576, 65536
read, 0, 0, 3289099, 1048576, 65536
read, 0, 0, 3068256, 1048576, 65536
read, 0, 0, 3356766, 1048576, 65536
read, 0, 0, 3475948, 1048576, 65536
read, 0, 0, 3090099, 1048576, 65536
read, 0, 0, 3287759, 1048576, 65536
read, 0, 0, 3102830, 1048576, 65536
read, 0, 0, 3083408, 1048576, 65536
read, 0, 0, 3171697, 1048576, 65536
read, 0, 0, 3486238, 1048576, 65536
read, 0, 0, 3115441, 1048576, 65536
read, 0, 0, 3908541, 1048576, 65536
read, 0, 0, 3512641, 1048576, 65536
read, 0, 0, 3539074, 1048576, 65536
read, 0, 0, 3528343, 1048576, 65536
read, 0, 0, 3539964, 1048576, 65536
read, 0, 0, 3508230, 1048576, 65536
read, 0, 0, 3447394, 1048576, 65536
read, 0, 0, 3504300, 1048576, 65536
read, 0, 0, 3461635, 1048576, 65536
read, 0, 0, 3892739, 1048576, 65536
read, 0, 0, 3479487, 1048576, 65536
read, 0, 0, 3446424, 1048576, 65536
read, 0, 0, 3484608, 1048576, 65536
read, 0, 0, 3272287, 1048576, 65536
read, 0, 0, 4179218, 1048576, 65536
read, 0, 0, 3454066, 1048576, 65536
read, 0, 0, 3543834, 1048576, 65536
read, 0, 0, 3525912, 1048576, 65536
read, 0, 0, 3696689, 1048576, 65536
read, 0, 0, 3520382, 1048576, 65536
read, 0, 0, 3150915, 1048576, 65536
read, 0, 0, 3091109, 1048576, 65536
read, 0, 0, 3219922, 1048576, 65536
read, 0, 0, 3116492, 1048576, 65536
read, 0, 0, 3087169, 1048576, 65536
read, 0, 0, 3463697, 1048576, 65536
read, 0, 0, 3455355, 1048576, 65536
read, 0, 0, 3481718, 1048576, 65536
read, 0, 0, 3935874, 1048576, 65536
read, 0, 0, 2870317, 1048576, 65536
read, 0, 0, 2567427, 1048576, 65536
read, 0, 0, 2639143, 1048576, 65536
read, 0, 0, 2727182, 1048576, 65536
read, 0, 0, 3040694, 1048576, 65536
read, 0, 0, 3297580, 1048576, 65536
read, 0, 0, 3466917, 1048576, 65536
read, 0, 0, 3467107, 1048576, 65536
read, 0, 0, 3443674, 1048576, 65536
read, 0, 0, 3566556, 1048576, 65536
read, 0, 0, 3473697, 1048576, 65536
read, 0, 0, 3459175, 1048576, 65536
read, 0, 0, 3499820, 1048576, 65536
read, 0, 0, 3741354, 1048576, 65536
read, 0, 0, 3441684, 1048576, 65536
read, 0, 0, 3501110, 1048576, 65536
read, 0, 0, 3484848, 1048576, 65536
read, 0, 0, 3466276, 1048576, 65536
read, 0, 0, 3512922, 1048576, 65536
read, 0, 0, 3513651, 1048576, 65536
read, 0, 0, 3493199, 1048576, 65536
