operation, threshold, sec, ns, MB, accesses
read, 0, 0, 3411621, 1048576, 65536
read, 0, 0, 3364866, 1048576, 65536
read, 0, 0, 4079187, 1048576, 65536
read, 0, 0, 3368926, 1048576, 65536
read, 0, 0, 3406720, 1048576, 65536
read, 0, 0, 3369346, 1048576, 65536
read, 0, 0, 3364136, 1048576, 65536
read, 0, 0, 3355426, 1048576, 65536
read, 0, 0, 3689079, 1048576, 65536
read, 0, 0, 3337074, 1048576, 65536
read, 0, 0, 3368226, 1048576, 65536
read, 0, 0, 3365786, 1048576, 65536
read, 0, 0, 3911760, 1048576, 65536
read, 0, 0, 3359346, 1048576, 65536
read, 0, 0, 3418402, 1048576, 65536
read, 0, 0, 3471177, 1048576, 65536
read, 0, 0, 3341674, 1048576, 65536
read, 0, 0, 3360925, 1048576, 65536
read, 0, 0, 3364366, 1048576, 65536
read, 0, 0, 4001040, 1048576, 65536
read, 0, 0, 3366357, 1048576, 65536
read, 0, 0, 3361946, 1048576, 65536
read, 0, 0, 3570656, 1048576, 65536
read, 0, 0, 3340934, 1048576, 65536
read, 0, 0, 3350355, 1048576, 65536
read, 0, 0, 3410801, 1048576, 65536
read, 0, 0, 3455015, 1048576, 65536
read, 0, 0, 3393739, 1048576, 65536
read, 0, 0, 3415191, 1048576, 65536
read, 0, 0, 3834243, 1048576, 65536
read, 0, 0, 3388949, 1048576, 65536
read, 0, 0, 3345944, 1048576, 65536
read, 0, 0, 3626222, 1048576, 65536
read, 0, 0, 3350695, 1048576, 65536
read, 0, 0, 3398489, 1048576, 65536
read, 0, 0, 3358725, 1048576, 65536
read, 0, 0, 3365136, 1048576, 65536
read, 0, 0, 3357236, 1048576, 65536
read, 0, 0, 3333063, 1048576, 65536
read, 0, 0, 3391579, 1048576, 65536
read, 0, 0, 3365106, 1048576, 65536
read, 0, 0, 3348305, 1048576, 65536
read, 0, 0, 3368697, 1048576, 65536
read, 0, 0, 3400200, 1048576, 65536
read, 0, 0, 3361716, 1048576, 65536
read, 0, 0, 3334023, 1048576, 65536
read, 0, 0, 3436454, 1048576, 65536
read, 0, 0, 3344514, 1048576, 65536
read, 0, 0, 3359115, 1048576, 65536
read, 0, 0, 3364846, 1048576, 65536
read, 0, 0, 3424873, 1048576, 65536
read, 0, 0, 3319492, 1048576, 65536
read, 0, 0, 3373517, 1048576, 65536
read, 0, 0, 3358365, 1048576, 65536
read, 0, 0, 3786768, 1048576, 65536
read, 0, 0, 3364817, 1048576, 65536
read, 0, 0, 3364946, 1048576, 65536
read, 0, 0, 3913621, 1048576, 65536
read, 0, 0, 3352405, 1048576, 65536
read, 0, 0, 3335173, 1048576, 65536
read, 0, 0, 3385398, 1048576, 65536
read, 0, 0, 3347274, 1048576, 65536
read, 0, 0, 3386378, 1048576, 65536
read, 0, 0, 3354755, 1048576, 65536
read, 0, 0, 3461676, 1048576, 65536
read, 0, 0, 3328242, 1048576, 65536
read, 0, 0, 3366737, 1048576, 65536
read, 0, 0, 3367547, 1048576, 65536
read, 0, 0, 3355075, 1048576, 65536
read, 0, 0, 3347154, 1048576, 65536
read, 0, 0, 3365226, 1048576, 65536
read, 0, 0, 3347545, 1048576, 65536
read, 0, 0, 3374697, 1048576, 65536
read, 0, 0, 3968656, 1048576, 65536
read, 0, 0, 3361836, 1048576, 65536
read, 0, 0, 3587669, 1048576, 65536
read, 0, 0, 3353495, 1048576, 65536
read, 0, 0, 3356825, 1048576, 65536
read, 0, 0, 3355335, 1048576, 65536
read, 0, 0, 3341664, 1048576, 65536
read, 0, 0, 3366177, 1048576, 65536
read, 0, 0, 3382528, 1048576, 65536
read, 0, 0, 3418031, 1048576, 65536
read, 0, 0, 3537543, 1048576, 65536
read, 0, 0, 3340533, 1048576, 65536
read, 0, 0, 3365416, 1048576, 65536
read, 0, 0, 3333163, 1048576, 65536
read, 0, 0, 3401410, 1048576, 65536
read, 0, 0, 3880258, 1048576, 65536
read, 0, 0, 3376438, 1048576, 65536
read, 0, 0, 3356935, 1048576, 65536
read, 0, 0, 3363606, 1048576, 65536
read, 0, 0, 3360966, 1048576, 65536
read, 0, 0, 3360365, 1048576, 65536
read, 0, 0, 3362606, 1048576, 65536
read, 0, 0, 3378228, 1048576, 65536
read, 0, 0, 3360936, 1048576, 65536
read, 0, 0, 3365757, 1048576, 65536
read, 0, 0, 3348145, 1048576, 65536
read, 0, 0, 3846324, 1048576, 65536
read, 1, 0, 5986508, 1048576, 65536
read, 1, 0, 5967257, 1048576, 65536
read, 1, 0, 5972217, 1048576, 65536
read, 1, 0, 6048655, 1048576, 65536
read, 1, 0, 5992159, 1048576, 65536
read, 1, 0, 6084268, 1048576, 65536
read, 1, 0, 6038333, 1048576, 65536
read, 1, 0, 6095519, 1048576, 65536
read, 1, 0, 5955665, 1048576, 65536
read, 1, 0, 6038603, 1048576, 65536
read, 1, 0, 6043994, 1048576, 65536
read, 1, 0, 5962546, 1048576, 65536
read, 1, 0, 5947975, 1048576, 65536
read, 1, 0, 6003110, 1048576, 65536
read, 1, 0, 6149184, 1048576, 65536
read, 1, 0, 5967987, 1048576, 65536
read, 1, 0, 6033943, 1048576, 65536
read, 1, 0, 6080987, 1048576, 65536
read, 1, 0, 6010460, 1048576, 65536
read, 1, 0, 5988668, 1048576, 65536
read, 1, 0, 6010370, 1048576, 65536
read, 1, 0, 5965076, 1048576, 65536
read, 1, 0, 5954075, 1048576, 65536
read, 1, 0, 5973536, 1048576, 65536
read, 1, 0, 6003900, 1048576, 65536
read, 1, 0, 6016261, 1048576, 65536
read, 1, 0, 6012721, 1048576, 65536
read, 1, 0, 6098530, 1048576, 65536
read, 1, 0, 5999410, 1048576, 65536
read, 1, 0, 5996919, 1048576, 65536
read, 1, 0, 6092688, 1048576, 65536
read, 1, 0, 5997939, 1048576, 65536
read, 1, 0, 5971946, 1048576, 65536
read, 1, 0, 5971917, 1048576, 65536
read, 1, 0, 5983618, 1048576, 65536
read, 1, 0, 6133092, 1048576, 65536
read, 1, 0, 5954955, 1048576, 65536
read, 1, 0, 5975237, 1048576, 65536
read, 1, 0, 5970286, 1048576, 65536
read, 1, 0, 6064266, 1048576, 65536
read, 1, 0, 6151585, 1048576, 65536
read, 1, 0, 5969847, 1048576, 65536
read, 1, 0, 6011591, 1048576, 65536
read, 1, 0, 6071036, 1048576, 65536
read, 1, 0, 6013241, 1048576, 65536
read, 1, 0, 5962936, 1048576, 65536
read, 1, 0, 5947815, 1048576, 65536
read, 1, 0, 5981978, 1048576, 65536
read, 1, 0, 5961046, 1048576, 65536
read, 1, 0, 5988589, 1048576, 65536
read, 1, 0, 6017751, 1048576, 65536
read, 1, 0, 5983308, 1048576, 65536
read, 1, 0, 5947925, 1048576, 65536
read, 1, 0, 5973547, 1048576, 65536
read, 1, 0, 6054534, 1048576, 65536
read, 1, 0, 6055715, 1048576, 65536
read, 1, 0, 6011250, 1048576, 65536
read, 1, 0, 6220471, 1048576, 65536
read, 1, 0, 5959725, 1048576, 65536
read, 1, 0, 5999409, 1048576, 65536
read, 1, 0, 6050504, 1048576, 65536
read, 1, 0, 6184698, 1048576, 65536
read, 1, 0, 6067056, 1048576, 65536
read, 1, 0, 6011000, 1048576, 65536
read, 1, 0, 5952645, 1048576, 65536
read, 1, 0, 5972437, 1048576, 65536
read, 1, 0, 6009801, 1048576, 65536
read, 1, 0, 5987639, 1048576, 65536
read, 1, 0, 6029043, 1048576, 65536
read, 1, 0, 6245294, 1048576, 65536
read, 1, 0, 5973306, 1048576, 65536
read, 1, 0, 5981048, 1048576, 65536
read, 1, 0, 5969916, 1048576, 65536
read, 1, 0, 5964306, 1048576, 65536
read, 1, 0, 5971497, 1048576, 65536
read, 1, 0, 6029482, 1048576, 65536
read, 1, 0, 6002289, 1048576, 65536
read, 1, 0, 5956255, 1048576, 65536
read, 1, 0, 5964156, 1048576, 65536
read, 1, 0, 5954685, 1048576, 65536
read, 1, 0, 6026022, 1048576, 65536
read, 1, 0, 6049644, 1048576, 65536
read, 1, 0, 6065346, 1048576, 65536
read, 1, 0, 5996989, 1048576, 65536
read, 1, 0, 6134203, 1048576, 65536
read, 1, 0, 5981668, 1048576, 65536
read, 1, 0, 6078368, 1048576, 65536
read, 1, 0, 5987299, 1048576, 65536
read, 1, 0, 6204730, 1048576, 65536
read, 1, 0, 6086068, 1048576, 65536
read, 1, 0, 6141534, 1048576, 65536
read, 1, 0, 6014831, 1048576, 65536
read, 1, 0, 6055916, 1048576, 65536
read, 1, 0, 6030273, 1048576, 65536
read, 1, 0, 5974767, 1048576, 65536
read, 1, 0, 6016371, 1048576, 65536
read, 1, 0, 6045014, 1048576, 65536
read, 1, 0, 6052234, 1048576, 65536
read, 1, 0, 5965066, 1048576, 65536
read, 1, 0, 6051115, 1048576, 65536
read, 2, 0, 5474957, 1048576, 65536
read, 2, 0, 5456865, 1048576, 65536
read, 2, 0, 5425702, 1048576, 65536
read, 2, 0, 5458926, 1048576, 65536
read, 2, 0, 5444344, 1048576, 65536
read, 2, 0, 5415201, 1048576, 65536
read, 2, 0, 5439454, 1048576, 65536
read, 2, 0, 5437004, 1048576, 65536
read, 2, 0, 5465286, 1048576, 65536
read, 2, 0, 5485078, 1048576, 65536
read, 2, 0, 5463936, 1048576, 65536
read, 2, 0, 5447734, 1048576, 65536
read, 2, 0, 5424042, 1048576, 65536
read, 2, 0, 5439313, 1048576, 65536
read, 2, 0, 5449224, 1048576, 65536
read, 2, 0, 5465596, 1048576, 65536
read, 2, 0, 5408601, 1048576, 65536
read, 2, 0, 5467176, 1048576, 65536
read, 2, 0, 5450894, 1048576, 65536
read, 2, 0, 5455055, 1048576, 65536
read, 2, 0, 5408950, 1048576, 65536
read, 2, 0, 5452394, 1048576, 65536
read, 2, 0, 5459705, 1048576, 65536
read, 2, 0, 5439673, 1048576, 65536
read, 2, 0, 5428872, 1048576, 65536
read, 2, 0, 5425432, 1048576, 65536
read, 2, 0, 5407581, 1048576, 65536
read, 2, 0, 5401179, 1048576, 65536
read, 2, 0, 5478607, 1048576, 65536
read, 2, 0, 5425282, 1048576, 65536
read, 2, 0, 5492189, 1048576, 65536
read, 2, 0, 5442863, 1048576, 65536
read, 2, 0, 5443204, 1048576, 65536
read, 2, 0, 5448305, 1048576, 65536
read, 2, 0, 5446434, 1048576, 65536
read, 2, 0, 5430572, 1048576, 65536
read, 2, 0, 5437963, 1048576, 65536
read, 2, 0, 5461845, 1048576, 65536
read, 2, 0, 5463376, 1048576, 65536
read, 2, 0, 5460776, 1048576, 65536
read, 2, 0, 5455945, 1048576, 65536
read, 2, 0, 5418102, 1048576, 65536
read, 2, 0, 5433213, 1048576, 65536
read, 2, 0, 5444464, 1048576, 65536
read, 2, 0, 5457655, 1048576, 65536
read, 2, 0, 5434913, 1048576, 65536
read, 2, 0, 5490318, 1048576, 65536
read, 2, 0, 5449384, 1048576, 65536
read, 2, 0, 5428992, 1048576, 65536
read, 2, 0, 5465856, 1048576, 65536
read, 2, 0, 5488179, 1048576, 65536
read, 2, 0, 5454685, 1048576, 65536
read, 2, 0, 5411121, 1048576, 65536
read, 2, 0, 5399149, 1048576, 65536
read, 2, 0, 5426032, 1048576, 65536
read, 2, 0, 5467696, 1048576, 65536
read, 2, 0, 5425542, 1048576, 65536
read, 2, 0, 5437513, 1048576, 65536
read, 2, 0, 5468226, 1048576, 65536
read, 2, 0, 5464436, 1048576, 65536
read, 2, 0, 5480198, 1048576, 65536
read, 2, 0, 5481838, 1048576, 65536
read, 2, 0, 5468217, 1048576, 65536
read, 2, 0, 5437814, 1048576, 65536
read, 2, 0, 5411511, 1048576, 65536
read, 2, 0, 5439534, 1048576, 65536
read, 2, 0, 5503840, 1048576, 65536
read, 2, 0, 5427532, 1048576, 65536
read, 2, 0, 5458605, 1048576, 65536
read, 2, 0, 5421002, 1048576, 65536
read, 2, 0, 5438613, 1048576, 65536
read, 2, 0, 5470747, 1048576, 65536
read, 2, 0, 5448364, 1048576, 65536
read, 2, 0, 5441094, 1048576, 65536
read, 2, 0, 5437723, 1048576, 65536
read, 2, 0, 5458676, 1048576, 65536
read, 2, 0, 5432963, 1048576, 65536
read, 2, 0, 5484758, 1048576, 65536
read, 2, 0, 5413981, 1048576, 65536
read, 2, 0, 5428072, 1048576, 65536
read, 2, 0, 5457725, 1048576, 65536
read, 2, 0, 5419412, 1048576, 65536
read, 2, 0, 5436894, 1048576, 65536
read, 2, 0, 5472907, 1048576, 65536
read, 2, 0, 5449235, 1048576, 65536
read, 2, 0, 5468687, 1048576, 65536
read, 2, 0, 5469567, 1048576, 65536
read, 2, 0, 5447835, 1048576, 65536
read, 2, 0, 5431263, 1048576, 65536
read, 2, 0, 5422052, 1048576, 65536
read, 2, 0, 5420752, 1048576, 65536
read, 2, 0, 5457865, 1048576, 65536
read, 2, 0, 5483958, 1048576, 65536
read, 2, 0, 5429672, 1048576, 65536
read, 2, 0, 5460255, 1048576, 65536
read, 2, 0, 5435873, 1048576, 65536
read, 2, 0, 5434483, 1048576, 65536
read, 2, 0, 5445304, 1048576, 65536
read, 2, 0, 5445914, 1048576, 65536
read, 2, 0, 5429803, 1048576, 65536
read, 3, 0, 3622962, 1048576, 65536
read, 3, 0, 3546664, 1048576, 65536
read, 3, 0, 3508671, 1048576, 65536
read, 3, 0, 3577457, 1048576, 65536
read, 3, 0, 3613451, 1048576, 65536
read, 3, 0, 3684368, 1048576, 65536
read, 3, 0, 3660415, 1048576, 65536
read, 3, 0, 3595379, 1048576, 65536
read, 3, 0, 3718321, 1048576, 65536
read, 3, 0, 3658445, 1048576, 65536
read, 3, 0, 3443164, 1048576, 65536
read, 3, 0, 3677657, 1048576, 65536
read, 3, 0, 3453435, 1048576, 65536
read, 3, 0, 3631253, 1048576, 65536
read, 3, 0, 3513401, 1048576, 65536
read, 3, 0, 3669737, 1048576, 65536
read, 3, 0, 3624943, 1048576, 65536
read, 3, 0, 3666387, 1048576, 65536
read, 3, 0, 3697590, 1048576, 65536
read, 3, 0, 3490049, 1048576, 65536
read, 3, 0, 3579018, 1048576, 65536
read, 3, 0, 3669687, 1048576, 65536
read, 3, 0, 3521982, 1048576, 65536
read, 3, 0, 3471367, 1048576, 65536
read, 3, 0, 3459726, 1048576, 65536
read, 3, 0, 3600260, 1048576, 65536
read, 3, 0, 3522332, 1048576, 65536
read, 3, 0, 3497519, 1048576, 65536
read, 3, 0, 3510010, 1048576, 65536
read, 3, 0, 3576207, 1048576, 65536
read, 3, 0, 3910870, 1048576, 65536
read, 3, 0, 3537603, 1048576, 65536
read, 3, 0, 3671167, 1048576, 65536
read, 3, 0, 3541394, 1048576, 65536
read, 3, 0, 3597650, 1048576, 65536
read, 3, 0, 3610091, 1048576, 65536
read, 3, 0, 3754015, 1048576, 65536
read, 3, 0, 3444914, 1048576, 65536
