operation, threshold, sec, ns, MB, accesses
read, 0, 0, 28757353, 8388608, 2097152
read, 0, 0, 28990656, 8388608, 2097152
read, 0, 0, 29347263, 8388608, 2097152
read, 0, 0, 28697388, 8388608, 2097152
read, 0, 0, 28301228, 8388608, 2097152
read, 0, 0, 28325200, 8388608, 2097152
read, 0, 0, 28493867, 8388608, 2097152
read, 0, 0, 28633020, 8388608, 2097152
read, 0, 0, 29009239, 8388608, 2097152
read, 0, 0, 28197437, 8388608, 2097152
read, 0, 0, 28250183, 8388608, 2097152
read, 0, 0, 28101528, 8388608, 2097152
read, 0, 0, 28257384, 8388608, 2097152
read, 0, 0, 28223790, 8388608, 2097152
read, 0, 0, 28137422, 8388608, 2097152
read, 0, 0, 28213719, 8388608, 2097152
read, 0, 0, 28198667, 8388608, 2097152
read, 0, 0, 28804078, 8388608, 2097152
read, 0, 0, 28212349, 8388608, 2097152
read, 0, 0, 28927631, 8388608, 2097152
read, 0, 0, 28359404, 8388608, 2097152
read, 0, 0, 28429650, 8388608, 2097152
read, 0, 0, 28141582, 8388608, 2097152
read, 0, 0, 28214169, 8388608, 2097152
read, 0, 0, 28218989, 8388608, 2097152
read, 0, 0, 28559793, 8388608, 2097152
read, 0, 0, 28305408, 8388608, 2097152
read, 0, 0, 29768325, 8388608, 2097152
read, 0, 0, 28097808, 8388608, 2097152
read, 0, 0, 28240032, 8388608, 2097152
read, 0, 0, 28949872, 8388608, 2097152
read, 0, 0, 28883216, 8388608, 2097152
read, 0, 0, 28157193, 8388608, 2097152
read, 0, 0, 28143372, 8388608, 2097152
read, 0, 0, 28232181, 8388608, 2097152
read, 0, 0, 28229151, 8388608, 2097152
read, 0, 0, 28227380, 8388608, 2097152
read, 0, 0, 28172775, 8388608, 2097152
read, 0, 0, 28378035, 8388608, 2097152
read, 0, 0, 28157803, 8388608, 2097152
read, 0, 0, 28415799, 8388608, 2097152
read, 0, 0, 28319200, 8388608, 2097152
read, 0, 0, 30257374, 8388608, 2097152
read, 0, 0, 29612899, 8388608, 2097152
read, 0, 0, 29591957, 8388608, 2097152
read, 0, 0, 28253243, 8388608, 2097152
read, 0, 0, 28070735, 8388608, 2097152
read, 0, 0, 28139781, 8388608, 2097152
read, 0, 0, 29599168, 8388608, 2097152
