operation, threshold, sec, ns, MB, accesses
read, 0, 0, 10363635, 1048576, 262144
read, 0, 0, 8709680, 1048576, 262144
read, 0, 0, 8936853, 1048576, 262144
read, 0, 0, 8567136, 1048576, 262144
read, 0, 0, 8237623, 1048576, 262144
read, 0, 0, 8289788, 1048576, 262144
read, 0, 0, 8203339, 1048576, 262144
read, 0, 0, 8413421, 1048576, 262144
read, 0, 0, 8583678, 1048576, 262144
read, 0, 0, 8288359, 1048576, 262144
read, 0, 0, 8136263, 1048576, 262144
read, 0, 0, 9071627, 1048576, 262144
read, 0, 0, 8243014, 1048576, 262144
read, 0, 0, 8157475, 1048576, 262144
read, 0, 0, 8486238, 1048576, 262144
read, 0, 0, 8686128, 1048576, 262144
read, 0, 0, 8194489, 1048576, 262144
read, 0, 0, 8405730, 1048576, 262144
read, 0, 0, 8091939, 1048576, 262144
read, 0, 0, 8205430, 1048576, 262144
read, 0, 0, 8587958, 1048576, 262144
read, 0, 0, 8151434, 1048576, 262144
read, 0, 0, 8104659, 1048576, 262144
read, 0, 0, 8818151, 1048576, 262144
read, 0, 0, 8697389, 1048576, 262144
read, 0, 0, 10579917, 1048576, 262144
read, 0, 0, 9057255, 1048576, 262144
read, 0, 0, 8191379, 1048576, 262144
read, 0, 0, 8082548, 1048576, 262144
read, 0, 0, 8471706, 1048576, 262144
read, 0, 0, 8427342, 1048576, 262144
read, 0, 0, 8192098, 1048576, 262144
read, 0, 0, 8598369, 1048576, 262144
read, 0, 0, 8284157, 1048576, 262144
read, 0, 0, 8184927, 1048576, 262144
read, 0, 0, 9004760, 1048576, 262144
read, 0, 0, 9306080, 1048576, 262144
read, 0, 0, 8287538, 1048576, 262144
read, 0, 0, 8683907, 1048576, 262144
read, 0, 0, 8296679, 1048576, 262144
read, 0, 0, 8668956, 1048576, 262144
read, 0, 0, 8145564, 1048576, 262144
read, 0, 0, 8129662, 1048576, 262144
read, 0, 0, 8226862, 1048576, 262144
read, 0, 0, 10168166, 1048576, 262144
read, 0, 0, 8152805, 1048576, 262144
read, 0, 0, 9908610, 1048576, 262144
read, 0, 0, 9532943, 1048576, 262144
read, 0, 0, 8345014, 1048576, 262144
read, 0, 0, 9039513, 1048576, 262144
read, 0, 0, 8165366, 1048576, 262144
read, 0, 0, 8203040, 1048576, 262144
read, 0, 0, 8185397, 1048576, 262144
read, 0, 0, 8261746, 1048576, 262144
read, 0, 0, 8093929, 1048576, 262144
read, 0, 0, 8953964, 1048576, 262144
read, 0, 0, 8295329, 1048576, 262144
read, 0, 0, 9199579, 1048576, 262144
read, 0, 0, 8626792, 1048576, 262144
read, 0, 0, 8930873, 1048576, 262144
read, 0, 0, 8923162, 1048576, 262144
read, 0, 0, 8780877, 1048576, 262144
read, 0, 0, 8029892, 1048576, 262144
read, 0, 0, 8122971, 1048576, 262144
read, 0, 0, 8259785, 1048576, 262144
read, 0, 0, 8432563, 1048576, 262144
read, 0, 0, 8358565, 1048576, 262144
read, 0, 0, 8580437, 1048576, 262144
read, 0, 0, 8199750, 1048576, 262144
read, 0, 0, 8593329, 1048576, 262144
read, 0, 0, 8174377, 1048576, 262144
read, 0, 0, 8838573, 1048576, 262144
read, 0, 0, 8194719, 1048576, 262144
read, 0, 0, 8985198, 1048576, 262144
read, 0, 0, 8244254, 1048576, 262144
read, 0, 0, 8672266, 1048576, 262144
read, 0, 0, 8233942, 1048576, 262144
read, 0, 0, 8317901, 1048576, 262144
read, 0, 0, 8513271, 1048576, 262144
read, 0, 0, 8776907, 1048576, 262144
read, 0, 0, 9092538, 1048576, 262144
read, 0, 0, 8155565, 1048576, 262144
read, 0, 0, 8218452, 1048576, 262144
read, 0, 0, 8683038, 1048576, 262144
read, 0, 0, 8577997, 1048576, 262144
read, 0, 0, 8479197, 1048576, 262144
read, 0, 0, 9045674, 1048576, 262144
read, 0, 0, 8212511, 1048576, 262144
read, 0, 0, 8209320, 1048576, 262144
read, 0, 0, 8304309, 1048576, 262144
read, 0, 0, 8745003, 1048576, 262144
read, 0, 0, 8190448, 1048576, 262144
read, 0, 0, 9413240, 1048576, 262144
