operation, threshold, sec, ns, MB, accesses
read, 0, 0, 6303120, 1048576, 262144
read, 0, 0, 5812181, 1048576, 262144
read, 0, 0, 5817121, 1048576, 262144
read, 0, 0, 6021592, 1048576, 262144
read, 0, 0, 5896619, 1048576, 262144
read, 0, 0, 5710230, 1048576, 262144
read, 0, 0, 6096989, 1048576, 262144
read, 0, 0, 5693589, 1048576, 262144
read, 0, 0, 6147084, 1048576, 262144
read, 0, 0, 5701250, 1048576, 262144
read, 0, 0, 6174667, 1048576, 262144
read, 0, 0, 5620842, 1048576, 262144
read, 0, 0, 6465236, 1048576, 262144
read, 0, 0, 5711020, 1048576, 262144
read, 0, 0, 6141493, 1048576, 262144
read, 0, 0, 5640344, 1048576, 262144
read, 0, 0, 5649804, 1048576, 262144
read, 0, 0, 5797849, 1048576, 262144
read, 0, 0, 5680428, 1048576, 262144
read, 0, 0, 5769987, 1048576, 262144
read, 0, 0, 6312141, 1048576, 262144
read, 0, 0, 6189368, 1048576, 262144
read, 0, 0, 5653995, 1048576, 262144
read, 0, 0, 5895239, 1048576, 262144
read, 0, 0, 5615111, 1048576, 262144
read, 0, 0, 5762156, 1048576, 262144
read, 0, 0, 5671327, 1048576, 262144
read, 0, 0, 5797609, 1048576, 262144
read, 0, 0, 6048504, 1048576, 262144
read, 0, 0, 6157255, 1048576, 262144
read, 0, 0, 5669106, 1048576, 262144
read, 0, 0, 5876337, 1048576, 262144
read, 0, 0, 5928802, 1048576, 262144
read, 0, 0, 5680598, 1048576, 262144
read, 0, 0, 5996830, 1048576, 262144
read, 0, 0, 5637984, 1048576, 262144
read, 0, 0, 6427622, 1048576, 262144
read, 0, 0, 6252165, 1048576, 262144
read, 0, 0, 5672587, 1048576, 262144
read, 0, 0, 6635203, 1048576, 262144
read, 0, 0, 5627602, 1048576, 262144
read, 0, 0, 5783938, 1048576, 262144
read, 0, 0, 5651545, 1048576, 262144
read, 0, 0, 5664076, 1048576, 262144
read, 0, 0, 5782877, 1048576, 262144
read, 0, 0, 5627672, 1048576, 262144
read, 0, 0, 6112030, 1048576, 262144
read, 0, 0, 5867086, 1048576, 262144
read, 0, 0, 5779757, 1048576, 262144
read, 0, 0, 5679717, 1048576, 262144
read, 0, 0, 6746294, 1048576, 262144
read, 0, 0, 5627062, 1048576, 262144
read, 0, 0, 5894869, 1048576, 262144
read, 0, 0, 5631463, 1048576, 262144
read, 0, 0, 6066196, 1048576, 262144
read, 0, 0, 5725282, 1048576, 262144
read, 0, 0, 5841123, 1048576, 262144
read, 0, 0, 5660715, 1048576, 262144
read, 0, 0, 6315681, 1048576, 262144
read, 0, 0, 5634803, 1048576, 262144
read, 0, 0, 5711800, 1048576, 262144
read, 0, 0, 5974487, 1048576, 262144
read, 0, 0, 5816651, 1048576, 262144
read, 0, 0, 5941873, 1048576, 262144
read, 0, 0, 5761385, 1048576, 262144
read, 0, 0, 5675377, 1048576, 262144
read, 0, 0, 5927682, 1048576, 262144
read, 0, 0, 5823532, 1048576, 262144
read, 0, 0, 5635983, 1048576, 262144
read, 0, 0, 5698149, 1048576, 262144
read, 0, 0, 6210530, 1048576, 262144
read, 0, 0, 6111751, 1048576, 262144
read, 0, 0, 5698779, 1048576, 262144
read, 0, 0, 6129242, 1048576, 262144
read, 0, 0, 5775297, 1048576, 262144
read, 0, 0, 5813251, 1048576, 262144
read, 0, 0, 5717741, 1048576, 262144
read, 0, 0, 5837223, 1048576, 262144
read, 0, 0, 5666516, 1048576, 262144
read, 0, 0, 5779827, 1048576, 262144
read, 0, 0, 5900870, 1048576, 262144
read, 0, 0, 6052175, 1048576, 262144
read, 0, 0, 5589969, 1048576, 262144
read, 0, 0, 5639843, 1048576, 262144
read, 0, 0, 5881778, 1048576, 262144
read, 0, 0, 5655915, 1048576, 262144
read, 0, 0, 7188458, 1048576, 262144
read, 0, 0, 5960185, 1048576, 262144
read, 0, 0, 6498900, 1048576, 262144
read, 0, 0, 6248555, 1048576, 262144
read, 0, 0, 5776897, 1048576, 262144
read, 0, 0, 6648194, 1048576, 262144
read, 0, 0, 5792329, 1048576, 262144
read, 0, 0, 6206410, 1048576, 262144
read, 0, 0, 5642314, 1048576, 262144
read, 0, 0, 6062536, 1048576, 262144
read, 0, 0, 5958895, 1048576, 262144
read, 0, 0, 5887768, 1048576, 262144
read, 0, 0, 5698439, 1048576, 262144
read, 0, 0, 5794749, 1048576, 262144
read, 1, 0, 2799209, 1048576, 262144
read, 1, 0, 2649574, 1048576, 262144
read, 1, 0, 2786888, 1048576, 262144
read, 1, 0, 2815771, 1048576, 262144
read, 1, 0, 3281638, 1048576, 262144
read, 1, 0, 2653545, 1048576, 262144
read, 1, 0, 2794109, 1048576, 262144
read, 1, 0, 2772437, 1048576, 262144
read, 1, 0, 2664586, 1048576, 262144
read, 1, 0, 2832713, 1048576, 262144
read, 1, 0, 3059516, 1048576, 262144
read, 1, 0, 2877108, 1048576, 262144
read, 1, 0, 2696009, 1048576, 262144
read, 1, 0, 2796839, 1048576, 262144
read, 1, 0, 2835853, 1048576, 262144
read, 1, 0, 2720682, 1048576, 262144
read, 1, 0, 2794849, 1048576, 262144
