operation, active cores, active slots, seconds, nanoseconds, bytes, iterations, slot sizes
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1478928, 131072, 8192, 1024
write, 1, 2, 0, 1452385, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1479988, 131072, 8192, 1024
write, 1, 2, 0, 1452375, 131072, 8192, 1024
write, 1, 2, 0, 1452435, 131072, 8192, 1024
write, 1, 2, 0, 1478358, 131072, 8192, 1024
write, 1, 2, 0, 1452416, 131072, 8192, 1024
write, 1, 2, 0, 1478228, 131072, 8192, 1024
write, 1, 2, 0, 1452395, 131072, 8192, 1024
write, 1, 2, 0, 1452425, 131072, 8192, 1024
write, 1, 2, 0, 1477658, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477058, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1477207, 131072, 8192, 1024
write, 1, 2, 0, 1452395, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1477078, 131072, 8192, 1024
write, 1, 2, 0, 1452415, 131072, 8192, 1024
write, 1, 2, 0, 1452436, 131072, 8192, 1024
write, 1, 2, 0, 1477188, 131072, 8192, 1024
write, 1, 2, 0, 1452425, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1477078, 131072, 8192, 1024
write, 1, 2, 0, 1452415, 131072, 8192, 1024
write, 1, 2, 0, 1477168, 131072, 8192, 1024
write, 1, 2, 0, 1479308, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1478008, 131072, 8192, 1024
write, 1, 2, 0, 1452426, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477348, 131072, 8192, 1024
write, 1, 2, 0, 1452436, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477258, 131072, 8192, 1024
write, 1, 2, 0, 1452416, 131072, 8192, 1024
write, 1, 2, 0, 1477328, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1452435, 131072, 8192, 1024
write, 1, 2, 0, 1477238, 131072, 8192, 1024
write, 1, 2, 0, 1452415, 131072, 8192, 1024
write, 1, 2, 0, 1452435, 131072, 8192, 1024
write, 1, 2, 0, 1475158, 131072, 8192, 1024
write, 1, 2, 0, 1452385, 131072, 8192, 1024
write, 1, 2, 0, 1482238, 131072, 8192, 1024
write, 1, 2, 0, 1452415, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477988, 131072, 8192, 1024
write, 1, 2, 0, 1452425, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477298, 131072, 8192, 1024
write, 1, 2, 0, 1452426, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477148, 131072, 8192, 1024
write, 1, 2, 0, 1452406, 131072, 8192, 1024
write, 1, 2, 0, 1453735, 131072, 8192, 1024
write, 1, 2, 0, 1452416, 131072, 8192, 1024
write, 1, 2, 0, 1452425, 131072, 8192, 1024
write, 1, 2, 0, 1477338, 131072, 8192, 1024
write, 1, 2, 0, 1452426, 131072, 8192, 1024
write, 1, 2, 0, 1482178, 131072, 8192, 1024
write, 1, 2, 0, 1477917, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1452435, 131072, 8192, 1024
write, 1, 2, 0, 1453615, 131072, 8192, 1024
write, 1, 2, 0, 1452416, 131072, 8192, 1024
write, 1, 2, 0, 1477428, 131072, 8192, 1024
write, 1, 2, 0, 1452425, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1477168, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1454285, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477427, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1480398, 131072, 8192, 1024
write, 1, 2, 0, 1452405, 131072, 8192, 1024
write, 1, 2, 0, 1452445, 131072, 8192, 1024
write, 1, 2, 0, 1477587, 131072, 8192, 1024
write, 1, 2, 0, 1452595, 131072, 8192, 1024
write, 1, 2, 0, 1452416, 131072, 8192, 1024
write, 1, 2, 0, 1479288, 131072, 8192, 1024
write, 1, 2, 0, 1452415, 131072, 8192, 1024
write, 1, 2, 0, 1477658, 131072, 8192, 1024
write, 1, 2, 0, 1452395, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1477198, 131072, 8192, 1024
write, 1, 2, 0, 1452425, 131072, 8192, 1024
write, 1, 2, 0, 1452446, 131072, 8192, 1024
write, 1, 2, 0, 1476548, 131072, 8192, 1024
write, 1, 3, 0, 2051196, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1971377, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1933783, 131072, 8192, 1024
write, 1, 3, 0, 1970077, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1971327, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1969647, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1969517, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1935174, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1969597, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968816, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968987, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 2009101, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968987, 131072, 8192, 1024
write, 1, 3, 0, 1933754, 131072, 8192, 1024
write, 1, 3, 0, 1968627, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968517, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968506, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968637, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1973757, 131072, 8192, 1024
write, 1, 3, 0, 1933753, 131072, 8192, 1024
write, 1, 3, 0, 1969367, 131072, 8192, 1024
write, 1, 3, 0, 1933753, 131072, 8192, 1024
write, 1, 3, 0, 1968917, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968867, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968517, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968627, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968926, 131072, 8192, 1024
write, 1, 3, 0, 1972967, 131072, 8192, 1024
write, 1, 3, 0, 1969287, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1933774, 131072, 8192, 1024
write, 1, 3, 0, 1968807, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968567, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968746, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968797, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968567, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968577, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968567, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1968556, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968577, 131072, 8192, 1024
write, 1, 3, 0, 1933774, 131072, 8192, 1024
write, 1, 3, 0, 1968517, 131072, 8192, 1024
write, 1, 3, 0, 1933774, 131072, 8192, 1024
write, 1, 3, 0, 1968577, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1976507, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1969287, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968697, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1968627, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968707, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968646, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1968637, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1973767, 131072, 8192, 1024
write, 1, 3, 0, 1933773, 131072, 8192, 1024
write, 1, 3, 0, 1969257, 131072, 8192, 1024
write, 1, 3, 0, 1933924, 131072, 8192, 1024
write, 1, 3, 0, 1970777, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1969057, 131072, 8192, 1024
write, 1, 3, 0, 1933764, 131072, 8192, 1024
write, 1, 3, 0, 1966776, 131072, 8192, 1024
write, 1, 3, 0, 1933763, 131072, 8192, 1024
write, 1, 3, 0, 1933774, 131072, 8192, 1024
write, 1, 3, 0, 1935344, 131072, 8192, 1024
write, 1, 3, 0, 1973727, 131072, 8192, 1024
write, 1, 3, 0, 1969477, 131072, 8192, 1024
write, 2, 2, 0, 1509721, 131072, 8192, 1024
write, 2, 2, 0, 1482188, 131072, 8192, 1024
write, 2, 2, 0, 1452396, 131072, 8192, 1024
write, 2, 2, 0, 1477058, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1480058, 131072, 8192, 1024
write, 2, 2, 0, 1482169, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1480589, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452446, 131072, 8192, 1024
write, 2, 2, 0, 1479238, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1481238, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1481318, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1478317, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1478218, 131072, 8192, 1024
write, 2, 2, 0, 1452436, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1477878, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1478027, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1452465, 131072, 8192, 1024
write, 2, 2, 0, 1479138, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1478358, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1478077, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1452446, 131072, 8192, 1024
write, 2, 2, 0, 1476477, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1482168, 131072, 8192, 1024
write, 2, 2, 0, 1479078, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1478427, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1478148, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452446, 131072, 8192, 1024
write, 2, 2, 0, 1478018, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1475148, 131072, 8192, 1024
write, 2, 2, 0, 1452426, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1478058, 131072, 8192, 1024
write, 2, 2, 0, 1452426, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1478117, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1478147, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1478118, 131072, 8192, 1024
write, 2, 2, 0, 1452416, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1478098, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1475297, 131072, 8192, 1024
write, 2, 2, 0, 1452426, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1477998, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1475928, 131072, 8192, 1024
write, 2, 2, 0, 1452405, 131072, 8192, 1024
write, 2, 2, 0, 1481948, 131072, 8192, 1024
write, 2, 2, 0, 1479268, 131072, 8192, 1024
write, 2, 2, 0, 1452416, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1478438, 131072, 8192, 1024
write, 2, 2, 0, 1452436, 131072, 8192, 1024
write, 2, 2, 0, 1452445, 131072, 8192, 1024
write, 2, 2, 0, 1478207, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1478028, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1452455, 131072, 8192, 1024
write, 2, 2, 0, 1477938, 131072, 8192, 1024
write, 2, 2, 0, 1452385, 131072, 8192, 1024
write, 2, 2, 0, 1452436, 131072, 8192, 1024
write, 2, 2, 0, 1479568, 131072, 8192, 1024
write, 2, 2, 0, 1452435, 131072, 8192, 1024
write, 2, 2, 0, 1478677, 131072, 8192, 1024
write, 2, 2, 0, 1452415, 131072, 8192, 1024
write, 2, 2, 0, 1452436, 131072, 8192, 1024
write, 2, 2, 0, 1478218, 131072, 8192, 1024
write, 2, 2, 0, 1452425, 131072, 8192, 1024
write, 2, 2, 0, 1452446, 131072, 8192, 1024
write, 2, 2, 0, 1477678, 131072, 8192, 1024
write, 2, 3, 0, 2050996, 131072, 8192, 1024
write, 2, 3, 0, 1933713, 131072, 8192, 1024
write, 2, 3, 0, 1971637, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1969967, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1933773, 131072, 8192, 1024
write, 2, 3, 0, 1969727, 131072, 8192, 1024
write, 2, 3, 0, 1933733, 131072, 8192, 1024
write, 2, 3, 0, 1969677, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1970887, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1967617, 131072, 8192, 1024
write, 2, 3, 0, 1933764, 131072, 8192, 1024
write, 2, 3, 0, 1973807, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1969687, 131072, 8192, 1024
write, 2, 3, 0, 1933763, 131072, 8192, 1024
write, 2, 3, 0, 1976768, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1970257, 131072, 8192, 1024
write, 2, 3, 0, 1933774, 131072, 8192, 1024
write, 2, 3, 0, 1968937, 131072, 8192, 1024
write, 2, 3, 0, 1933733, 131072, 8192, 1024
write, 2, 3, 0, 1971357, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1969097, 131072, 8192, 1024
write, 2, 3, 0, 1933763, 131072, 8192, 1024
write, 2, 3, 0, 1968827, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1966887, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1968687, 131072, 8192, 1024
write, 2, 3, 0, 1933734, 131072, 8192, 1024
write, 2, 3, 0, 1970017, 131072, 8192, 1024
write, 2, 3, 0, 1933744, 131072, 8192, 1024
write, 2, 3, 0, 1968807, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968037, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1968736, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1968847, 131072, 8192, 1024
write, 2, 3, 0, 1966856, 131072, 8192, 1024
write, 2, 3, 0, 1969436, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1968807, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968577, 131072, 8192, 1024
write, 2, 3, 0, 1933744, 131072, 8192, 1024
write, 2, 3, 0, 1933773, 131072, 8192, 1024
write, 2, 3, 0, 1968687, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968656, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968677, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1934484, 131072, 8192, 1024
write, 2, 3, 0, 1933763, 131072, 8192, 1024
write, 2, 3, 0, 1968676, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968737, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968637, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1968817, 131072, 8192, 1024
write, 2, 3, 0, 1933734, 131072, 8192, 1024
write, 2, 3, 0, 1973777, 131072, 8192, 1024
write, 2, 3, 0, 1933733, 131072, 8192, 1024
write, 2, 3, 0, 2008181, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1969317, 131072, 8192, 1024
write, 2, 3, 0, 1933754, 131072, 8192, 1024
write, 2, 3, 0, 1968777, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1968697, 131072, 8192, 1024
write, 2, 3, 0, 1933773, 131072, 8192, 1024
write, 2, 3, 0, 1968706, 131072, 8192, 1024
write, 2, 3, 0, 1933713, 131072, 8192, 1024
write, 2, 3, 0, 1969097, 131072, 8192, 1024
write, 2, 3, 0, 1933763, 131072, 8192, 1024
write, 2, 3, 0, 1968707, 131072, 8192, 1024
write, 2, 3, 0, 1933734, 131072, 8192, 1024
write, 2, 3, 0, 1968617, 131072, 8192, 1024
write, 2, 3, 0, 1933744, 131072, 8192, 1024
write, 2, 3, 0, 1968677, 131072, 8192, 1024
write, 2, 3, 0, 1933763, 131072, 8192, 1024
write, 2, 3, 0, 1969067, 131072, 8192, 1024
write, 2, 3, 0, 1933953, 131072, 8192, 1024
write, 2, 3, 0, 1970817, 131072, 8192, 1024
write, 2, 3, 0, 1933713, 131072, 8192, 1024
write, 2, 3, 0, 1969037, 131072, 8192, 1024
write, 2, 3, 0, 1933743, 131072, 8192, 1024
write, 2, 3, 0, 1968827, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1968477, 131072, 8192, 1024
write, 2, 3, 0, 1969597, 131072, 8192, 1024
write, 2, 3, 0, 1933753, 131072, 8192, 1024
write, 2, 3, 0, 1968916, 131072, 8192, 1024
write, 3, 3, 0, 2051245, 131072, 8192, 1024
write, 3, 3, 0, 1933754, 131072, 8192, 1024
write, 3, 3, 0, 1972117, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1970667, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1933764, 131072, 8192, 1024
write, 3, 3, 0, 1933744, 131072, 8192, 1024
write, 3, 3, 0, 1933754, 131072, 8192, 1024
write, 3, 3, 0, 1970377, 131072, 8192, 1024
write, 3, 3, 0, 1933764, 131072, 8192, 1024
write, 3, 3, 0, 1970317, 131072, 8192, 1024
write, 3, 3, 0, 1933734, 131072, 8192, 1024
write, 3, 3, 0, 1969767, 131072, 8192, 1024
write, 3, 3, 0, 1933743, 131072, 8192, 1024
write, 3, 3, 0, 1970227, 131072, 8192, 1024
write, 3, 3, 0, 1933773, 131072, 8192, 1024
write, 3, 3, 0, 2010781, 131072, 8192, 1024
write, 3, 3, 0, 1933724, 131072, 8192, 1024
write, 3, 3, 0, 1970107, 131072, 8192, 1024
write, 3, 3, 0, 1933713, 131072, 8192, 1024
write, 3, 3, 0, 1969387, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1969377, 131072, 8192, 1024
write, 3, 3, 0, 1933773, 131072, 8192, 1024
write, 3, 3, 0, 1969526, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1973828, 131072, 8192, 1024
write, 3, 3, 0, 1933764, 131072, 8192, 1024
write, 3, 3, 0, 1970377, 131072, 8192, 1024
write, 3, 3, 0, 1933744, 131072, 8192, 1024
write, 3, 3, 0, 1969767, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1969657, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1969557, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1971257, 131072, 8192, 1024
write, 3, 3, 0, 1933763, 131072, 8192, 1024
write, 3, 3, 0, 1969707, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1968866, 131072, 8192, 1024
write, 3, 3, 0, 1973727, 131072, 8192, 1024
write, 3, 3, 0, 1970318, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1969956, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1969707, 131072, 8192, 1024
write, 3, 3, 0, 1933763, 131072, 8192, 1024
write, 3, 3, 0, 1969497, 131072, 8192, 1024
write, 3, 3, 0, 1933743, 131072, 8192, 1024
write, 3, 3, 0, 1933774, 131072, 8192, 1024
write, 3, 3, 0, 1933734, 131072, 8192, 1024
write, 3, 3, 0, 1933754, 131072, 8192, 1024
write, 3, 3, 0, 1969437, 131072, 8192, 1024
write, 3, 3, 0, 1933743, 131072, 8192, 1024
write, 3, 3, 0, 1968807, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1969607, 131072, 8192, 1024
write, 3, 3, 0, 1933763, 131072, 8192, 1024
write, 3, 3, 0, 1969567, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1969487, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1972878, 131072, 8192, 1024
write, 3, 3, 0, 1933773, 131072, 8192, 1024
write, 3, 3, 0, 1967696, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 2008901, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1969707, 131072, 8192, 1024
write, 3, 3, 0, 1933744, 131072, 8192, 1024
write, 3, 3, 0, 1969647, 131072, 8192, 1024
write, 3, 3, 0, 1933744, 131072, 8192, 1024
write, 3, 3, 0, 1969537, 131072, 8192, 1024
write, 3, 3, 0, 1933754, 131072, 8192, 1024
write, 3, 3, 0, 1969557, 131072, 8192, 1024
write, 3, 3, 0, 1933744, 131072, 8192, 1024
write, 3, 3, 0, 1969507, 131072, 8192, 1024
write, 3, 3, 0, 1933763, 131072, 8192, 1024
write, 3, 3, 0, 1973807, 131072, 8192, 1024
write, 3, 3, 0, 1933764, 131072, 8192, 1024
write, 3, 3, 0, 1970257, 131072, 8192, 1024
write, 3, 3, 0, 1933734, 131072, 8192, 1024
write, 3, 3, 0, 1969837, 131072, 8192, 1024
write, 3, 3, 0, 1933774, 131072, 8192, 1024
write, 3, 3, 0, 1969617, 131072, 8192, 1024
write, 3, 3, 0, 1933724, 131072, 8192, 1024
write, 3, 3, 0, 1969467, 131072, 8192, 1024
write, 3, 3, 0, 1933883, 131072, 8192, 1024
write, 3, 3, 0, 1968907, 131072, 8192, 1024
write, 3, 3, 0, 1933733, 131072, 8192, 1024
write, 3, 3, 0, 1970137, 131072, 8192, 1024
write, 3, 3, 0, 1972747, 131072, 8192, 1024
write, 3, 3, 0, 1970727, 131072, 8192, 1024
write, 3, 3, 0, 1933763, 131072, 8192, 1024
write, 3, 3, 0, 1969927, 131072, 8192, 1024
write, 3, 3, 0, 1933753, 131072, 8192, 1024
write, 3, 3, 0, 1933754, 131072, 8192, 1024
write, 3, 3, 0, 1969387, 131072, 8192, 1024
write, 0, 0, 0, 507601, 131072, 8192, 2048
write, 0, 0, 0, 490739, 131072, 8192, 2048
write, 0, 0, 0, 490749, 131072, 8192, 2048
