operation, active cores, seconds, nanoseconds, bytes, iterations, budget
write, 0, 0, 4094180, 131072, 8192, 160
write, 0, 0, 4094200, 131072, 8192, 160
write, 0, 0, 4090749, 131072, 8192, 160
write, 0, 0, 4092839, 131072, 8192, 160
write, 0, 0, 4102410, 131072, 8192, 160
write, 0, 0, 4095389, 131072, 8192, 160
write, 0, 0, 4094350, 131072, 8192, 160
write, 0, 0, 4093460, 131072, 8192, 160
write, 0, 0, 4092889, 131072, 8192, 160
write, 0, 0, 4094229, 131072, 8192, 160
write, 0, 0, 4094249, 131072, 8192, 160
write, 0, 0, 4222272, 131072, 8192, 160
write, 0, 0, 4206071, 131072, 8192, 160
write, 0, 0, 4096260, 131072, 8192, 160
write, 0, 0, 4093199, 131072, 8192, 160
write, 0, 0, 4092719, 131072, 8192, 160
write, 0, 0, 4092650, 131072, 8192, 160
write, 0, 0, 4092730, 131072, 8192, 160
write, 0, 0, 4094179, 131072, 8192, 160
write, 0, 0, 4100470, 131072, 8192, 160
write, 0, 0, 4095229, 131072, 8192, 160
write, 0, 0, 4092869, 131072, 8192, 160
write, 0, 0, 4094410, 131072, 8192, 160
write, 0, 0, 4093380, 131072, 8192, 160
write, 0, 0, 4094380, 131072, 8192, 160
write, 0, 0, 4092649, 131072, 8192, 160
write, 0, 0, 4092669, 131072, 8192, 160
write, 0, 0, 4094159, 131072, 8192, 160
write, 0, 0, 4092689, 131072, 8192, 160
write, 0, 0, 4092740, 131072, 8192, 160
write, 0, 0, 4093420, 131072, 8192, 160
write, 0, 0, 4094439, 131072, 8192, 160
write, 0, 0, 4092699, 131072, 8192, 160
write, 0, 0, 4093389, 131072, 8192, 160
write, 0, 0, 4098240, 131072, 8192, 160
write, 0, 0, 4094229, 131072, 8192, 160
write, 0, 0, 4094169, 131072, 8192, 160
write, 0, 0, 4097270, 131072, 8192, 160
write, 0, 0, 4093099, 131072, 8192, 160
write, 0, 0, 4094409, 131072, 8192, 160
write, 0, 0, 4092639, 131072, 8192, 160
write, 0, 0, 4092629, 131072, 8192, 160
write, 0, 0, 4094320, 131072, 8192, 160
write, 0, 0, 4094020, 131072, 8192, 160
write, 0, 0, 4099900, 131072, 8192, 160
write, 0, 0, 4093530, 131072, 8192, 160
write, 0, 0, 4094389, 131072, 8192, 160
write, 0, 0, 4090779, 131072, 8192, 160
write, 0, 0, 4093449, 131072, 8192, 160
write, 0, 0, 4092929, 131072, 8192, 160
write, 0, 0, 4092600, 131072, 8192, 160
write, 0, 0, 4094209, 131072, 8192, 160
write, 0, 0, 4094109, 131072, 8192, 160
write, 0, 0, 4092659, 131072, 8192, 160
write, 0, 0, 4094209, 131072, 8192, 160
write, 0, 0, 4093570, 131072, 8192, 160
write, 0, 0, 4092970, 131072, 8192, 160
write, 0, 0, 4092719, 131072, 8192, 160
write, 0, 0, 4093479, 131072, 8192, 160
write, 0, 0, 4094339, 131072, 8192, 160
write, 0, 0, 4094079, 131072, 8192, 160
write, 0, 0, 4094220, 131072, 8192, 160
write, 0, 0, 4094300, 131072, 8192, 160
write, 0, 0, 4094219, 131072, 8192, 160
write, 0, 0, 4092669, 131072, 8192, 160
write, 0, 0, 4094159, 131072, 8192, 160
write, 0, 0, 4090629, 131072, 8192, 160
write, 0, 0, 4092650, 131072, 8192, 160
write, 0, 0, 4092660, 131072, 8192, 160
write, 0, 0, 4094149, 131072, 8192, 160
write, 0, 0, 4099610, 131072, 8192, 160
write, 0, 0, 4094979, 131072, 8192, 160
write, 0, 0, 4090929, 131072, 8192, 160
write, 0, 0, 4097300, 131072, 8192, 160
write, 0, 0, 4094439, 131072, 8192, 160
write, 0, 0, 4096490, 131072, 8192, 160
write, 1, 0, 4102550, 131072, 8192, 160
write, 1, 0, 4095559, 131072, 8192, 160
write, 1, 0, 4094640, 131072, 8192, 160
write, 1, 0, 4095089, 131072, 8192, 160
write, 1, 0, 4094569, 131072, 8192, 160
write, 1, 0, 4093009, 131072, 8192, 160
write, 1, 0, 4095620, 131072, 8192, 160
write, 1, 0, 4093709, 131072, 8192, 160
write, 1, 0, 4094399, 131072, 8192, 160
write, 1, 0, 4093339, 131072, 8192, 160
write, 1, 0, 4103131, 131072, 8192, 160
write, 1, 0, 4095420, 131072, 8192, 160
write, 1, 0, 4094489, 131072, 8192, 160
write, 1, 0, 4092929, 131072, 8192, 160
write, 1, 0, 4094320, 131072, 8192, 160
write, 1, 0, 4094370, 131072, 8192, 160
write, 1, 0, 4094339, 131072, 8192, 160
write, 1, 0, 4092859, 131072, 8192, 160
write, 1, 0, 4094259, 131072, 8192, 160
write, 1, 0, 4098000, 131072, 8192, 160
write, 1, 0, 4093429, 131072, 8192, 160
write, 1, 0, 4094349, 131072, 8192, 160
write, 1, 0, 4092739, 131072, 8192, 160
write, 1, 0, 4093539, 131072, 8192, 160
write, 1, 0, 4094440, 131072, 8192, 160
write, 1, 0, 4094270, 131072, 8192, 160
write, 1, 0, 4092799, 131072, 8192, 160
write, 1, 0, 4092789, 131072, 8192, 160
write, 1, 0, 4094219, 131072, 8192, 160
write, 1, 0, 4094310, 131072, 8192, 160
write, 1, 0, 4094150, 131072, 8192, 160
write, 1, 0, 4094189, 131072, 8192, 160
write, 1, 0, 4094249, 131072, 8192, 160
write, 1, 0, 4094289, 131072, 8192, 160
write, 1, 0, 4092739, 131072, 8192, 160
write, 1, 0, 4099950, 131072, 8192, 160
write, 1, 0, 4094970, 131072, 8192, 160
write, 1, 0, 4094370, 131072, 8192, 160
write, 1, 0, 4094279, 131072, 8192, 160
write, 1, 0, 4090939, 131072, 8192, 160
write, 1, 0, 4094319, 131072, 8192, 160
write, 1, 0, 4094260, 131072, 8192, 160
write, 1, 0, 4092790, 131072, 8192, 160
write, 1, 0, 4094350, 131072, 8192, 160
write, 1, 0, 4092809, 131072, 8192, 160
write, 1, 0, 4094289, 131072, 8192, 160
write, 1, 0, 4093439, 131072, 8192, 160
write, 1, 0, 4094500, 131072, 8192, 160
write, 1, 0, 4092890, 131072, 8192, 160
write, 1, 0, 4093469, 131072, 8192, 160
write, 1, 0, 4092949, 131072, 8192, 160
write, 1, 0, 4092829, 131072, 8192, 160
write, 1, 0, 4092649, 131072, 8192, 160
write, 1, 0, 4094220, 131072, 8192, 160
write, 1, 0, 4094200, 131072, 8192, 160
write, 1, 0, 4094249, 131072, 8192, 160
write, 1, 0, 4094309, 131072, 8192, 160
write, 1, 0, 4094389, 131072, 8192, 160
write, 1, 0, 4097930, 131072, 8192, 160
write, 1, 0, 4094329, 131072, 8192, 160
write, 1, 0, 4099800, 131072, 8192, 160
write, 1, 0, 4097959, 131072, 8192, 160
write, 1, 0, 4094780, 131072, 8192, 160
write, 1, 0, 4090920, 131072, 8192, 160
write, 1, 0, 4094219, 131072, 8192, 160
write, 1, 0, 4092759, 131072, 8192, 160
write, 1, 0, 4092849, 131072, 8192, 160
write, 1, 0, 4094210, 131072, 8192, 160
write, 1, 0, 4094250, 131072, 8192, 160
write, 1, 0, 4094769, 131072, 8192, 160
write, 1, 0, 4094319, 131072, 8192, 160
write, 1, 0, 4093489, 131072, 8192, 160
write, 1, 0, 4092949, 131072, 8192, 160
write, 1, 0, 4094310, 131072, 8192, 160
write, 1, 0, 4093579, 131072, 8192, 160
write, 1, 0, 4092929, 131072, 8192, 160
write, 1, 0, 4092859, 131072, 8192, 160
write, 1, 0, 4092769, 131072, 8192, 160
write, 1, 0, 4094240, 131072, 8192, 160
write, 1, 0, 4094320, 131072, 8192, 160
write, 1, 0, 4094269, 131072, 8192, 160
write, 1, 0, 4092849, 131072, 8192, 160
write, 1, 0, 4092749, 131072, 8192, 160
write, 1, 0, 4094220, 131072, 8192, 160
write, 1, 0, 4094230, 131072, 8192, 160
write, 1, 0, 4094239, 131072, 8192, 160
write, 1, 0, 4099650, 131072, 8192, 160
write, 1, 0, 4094940, 131072, 8192, 160
write, 1, 0, 4092949, 131072, 8192, 160
write, 1, 0, 4092779, 131072, 8192, 160
write, 1, 0, 4092839, 131072, 8192, 160
write, 1, 0, 4092760, 131072, 8192, 160
write, 1, 0, 4094300, 131072, 8192, 160
write, 1, 0, 4094219, 131072, 8192, 160
write, 1, 0, 4094189, 131072, 8192, 160
write, 1, 0, 4094289, 131072, 8192, 160
write, 1, 0, 4092800, 131072, 8192, 160
write, 1, 0, 4099920, 131072, 8192, 160
write, 1, 0, 4095069, 131072, 8192, 160
write, 1, 0, 4129453, 131072, 8192, 160
write, 2, 0, 4106831, 131072, 8192, 160
write, 2, 0, 4105181, 131072, 8192, 160
write, 2, 0, 4094729, 131072, 8192, 160
write, 2, 0, 4093780, 131072, 8192, 160
write, 2, 0, 4092120, 131072, 8192, 160
write, 2, 0, 4091579, 131072, 8192, 160
write, 2, 0, 4091139, 131072, 8192, 160
write, 2, 0, 4091289, 131072, 8192, 160
write, 2, 0, 4090950, 131072, 8192, 160
write, 2, 0, 4090799, 131072, 8192, 160
write, 2, 0, 4090769, 131072, 8192, 160
write, 2, 0, 4090939, 131072, 8192, 160
write, 2, 0, 4093520, 131072, 8192, 160
write, 2, 0, 4090939, 131072, 8192, 160
write, 2, 0, 4090739, 131072, 8192, 160
write, 2, 0, 4090739, 131072, 8192, 160
write, 2, 0, 4090929, 131072, 8192, 160
write, 2, 0, 4090799, 131072, 8192, 160
write, 2, 0, 4095770, 131072, 8192, 160
write, 2, 0, 4090769, 131072, 8192, 160
write, 2, 0, 4090799, 131072, 8192, 160
write, 2, 0, 4090759, 131072, 8192, 160
write, 2, 0, 4090829, 131072, 8192, 160
write, 2, 0, 4090819, 131072, 8192, 160
write, 2, 0, 4090699, 131072, 8192, 160
write, 2, 0, 4090849, 131072, 8192, 160
write, 2, 0, 4100070, 131072, 8192, 160
write, 2, 0, 4095129, 131072, 8192, 160
write, 2, 0, 4094280, 131072, 8192, 160
write, 2, 0, 4094190, 131072, 8192, 160
write, 2, 0, 4090789, 131072, 8192, 160
write, 2, 0, 4090679, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090779, 131072, 8192, 160
write, 2, 0, 4090859, 131072, 8192, 160
write, 2, 0, 4090720, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090749, 131072, 8192, 160
write, 2, 0, 4090789, 131072, 8192, 160
write, 2, 0, 4090869, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090659, 131072, 8192, 160
write, 2, 0, 4090669, 131072, 8192, 160
write, 2, 0, 4090769, 131072, 8192, 160
write, 2, 0, 4090669, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090720, 131072, 8192, 160
write, 2, 0, 4090739, 131072, 8192, 160
write, 2, 0, 4090639, 131072, 8192, 160
write, 2, 0, 4090769, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090689, 131072, 8192, 160
write, 2, 0, 4097659, 131072, 8192, 160
write, 2, 0, 4091469, 131072, 8192, 160
write, 2, 0, 4090740, 131072, 8192, 160
write, 2, 0, 4090849, 131072, 8192, 160
write, 2, 0, 4090669, 131072, 8192, 160
write, 2, 0, 4090639, 131072, 8192, 160
write, 2, 0, 4090699, 131072, 8192, 160
write, 2, 0, 4090689, 131072, 8192, 160
write, 2, 0, 4090769, 131072, 8192, 160
write, 2, 0, 4097280, 131072, 8192, 160
write, 2, 0, 4093149, 131072, 8192, 160
write, 2, 0, 4093409, 131072, 8192, 160
write, 2, 0, 4092989, 131072, 8192, 160
write, 2, 0, 4090749, 131072, 8192, 160
write, 2, 0, 4092699, 131072, 8192, 160
write, 2, 0, 4090589, 131072, 8192, 160
write, 2, 0, 4090649, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090769, 131072, 8192, 160
write, 2, 0, 4090719, 131072, 8192, 160
write, 2, 0, 4090759, 131072, 8192, 160
write, 2, 0, 4092699, 131072, 8192, 160
write, 2, 0, 4090699, 131072, 8192, 160
write, 2, 0, 4090819, 131072, 8192, 160
write, 2, 0, 4090749, 131072, 8192, 160
write, 2, 0, 4098139, 131072, 8192, 160
write, 2, 0, 4091559, 131072, 8192, 160
write, 2, 0, 4090820, 131072, 8192, 160
write, 2, 0, 4090729, 131072, 8192, 160
write, 2, 0, 4090809, 131072, 8192, 160
write, 2, 0, 4090659, 131072, 8192, 160
write, 2, 0, 4090629, 131072, 8192, 160
write, 2, 0, 4090639, 131072, 8192, 160
write, 2, 0, 4090619, 131072, 8192, 160
write, 2, 0, 4090749, 131072, 8192, 160
write, 2, 0, 4090679, 131072, 8192, 160
write, 2, 0, 4090659, 131072, 8192, 160
write, 2, 0, 4093460, 131072, 8192, 160
write, 2, 0, 4090939, 131072, 8192, 160
write, 2, 0, 4090649, 131072, 8192, 160
write, 2, 0, 4090729, 131072, 8192, 160
write, 2, 0, 4090709, 131072, 8192, 160
write, 2, 0, 4090679, 131072, 8192, 160
write, 2, 0, 4090729, 131072, 8192, 160
write, 2, 0, 4090620, 131072, 8192, 160
write, 2, 0, 4093949, 131072, 8192, 160
write, 2, 0, 4095009, 131072, 8192, 160
write, 2, 0, 4094899, 131072, 8192, 160
write, 3, 0, 4106471, 131072, 8192, 160
write, 3, 0, 4096530, 131072, 8192, 160
write, 3, 0, 4093949, 131072, 8192, 160
write, 3, 0, 4095090, 131072, 8192, 160
write, 3, 0, 4095850, 131072, 8192, 160
write, 3, 0, 4095039, 131072, 8192, 160
write, 3, 0, 4094929, 131072, 8192, 160
write, 3, 0, 4094750, 131072, 8192, 160
write, 3, 0, 4094350, 131072, 8192, 160
write, 3, 0, 4094229, 131072, 8192, 160
write, 3, 0, 4094239, 131072, 8192, 160
write, 3, 0, 4092669, 131072, 8192, 160
write, 3, 0, 4092729, 131072, 8192, 160
write, 3, 0, 4094310, 131072, 8192, 160
write, 3, 0, 4094149, 131072, 8192, 160
write, 3, 0, 4094229, 131072, 8192, 160
write, 3, 0, 4092799, 131072, 8192, 160
write, 3, 0, 4094239, 131072, 8192, 160
write, 3, 0, 4096540, 131072, 8192, 160
write, 3, 0, 4094219, 131072, 8192, 160
write, 3, 0, 4094199, 131072, 8192, 160
write, 3, 0, 4102960, 131072, 8192, 160
write, 3, 0, 4093750, 131072, 8192, 160
write, 3, 0, 4091020, 131072, 8192, 160
write, 3, 0, 4092759, 131072, 8192, 160
write, 3, 0, 4094239, 131072, 8192, 160
write, 3, 0, 4094140, 131072, 8192, 160
write, 3, 0, 4092720, 131072, 8192, 160
write, 3, 0, 4094220, 131072, 8192, 160
write, 3, 0, 4090799, 131072, 8192, 160
write, 3, 0, 4097220, 131072, 8192, 160
write, 3, 0, 4094670, 131072, 8192, 160
write, 3, 0, 4090869, 131072, 8192, 160
write, 3, 0, 4094289, 131072, 8192, 160
write, 3, 0, 4094249, 131072, 8192, 160
write, 3, 0, 4092699, 131072, 8192, 160
write, 3, 0, 4092750, 131072, 8192, 160
write, 3, 0, 4094180, 131072, 8192, 160
write, 3, 0, 4094239, 131072, 8192, 160
write, 3, 0, 4094279, 131072, 8192, 160
write, 3, 0, 4094259, 131072, 8192, 160
write, 3, 0, 4092659, 131072, 8192, 160
write, 3, 0, 4092740, 131072, 8192, 160
write, 3, 0, 4094209, 131072, 8192, 160
write, 3, 0, 4105530, 131072, 8192, 160
write, 3, 0, 4093719, 131072, 8192, 160
write, 3, 0, 4092920, 131072, 8192, 160
write, 3, 0, 4100140, 131072, 8192, 160
write, 3, 0, 4094870, 131072, 8192, 160
write, 3, 0, 4094379, 131072, 8192, 160
write, 3, 0, 4094209, 131072, 8192, 160
write, 3, 0, 4291819, 131072, 8192, 160
write, 3, 0, 4131023, 131072, 8192, 160
write, 3, 0, 4096189, 131072, 8192, 160
write, 3, 0, 4094760, 131072, 8192, 160
write, 3, 0, 4096630, 131072, 8192, 160
write, 3, 0, 4094179, 131072, 8192, 160
write, 3, 0, 4094160, 131072, 8192, 160
write, 3, 0, 4094260, 131072, 8192, 160
write, 3, 0, 4092649, 131072, 8192, 160
write, 3, 0, 4094129, 131072, 8192, 160
write, 3, 0, 4094179, 131072, 8192, 160
write, 3, 0, 4092749, 131072, 8192, 160
write, 3, 0, 4092690, 131072, 8192, 160
write, 3, 0, 4094200, 131072, 8192, 160
write, 3, 0, 4092619, 131072, 8192, 160
write, 3, 0, 4094249, 131072, 8192, 160
write, 3, 0, 4094209, 131072, 8192, 160
write, 3, 0, 4092759, 131072, 8192, 160
write, 3, 0, 4094290, 131072, 8192, 160
write, 3, 0, 4092699, 131072, 8192, 160
write, 3, 0, 4094139, 131072, 8192, 160
write, 3, 0, 4100440, 131072, 8192, 160
write, 3, 0, 4094979, 131072, 8192, 160
write, 3, 0, 4090959, 131072, 8192, 160
write, 3, 0, 4094200, 131072, 8192, 160
write, 3, 0, 4094140, 131072, 8192, 160
write, 3, 0, 4090689, 131072, 8192, 160
write, 3, 0, 4094199, 131072, 8192, 160
write, 3, 0, 4094259, 131072, 8192, 160
write, 3, 0, 4094119, 131072, 8192, 160
write, 3, 0, 4092699, 131072, 8192, 160
write, 3, 0, 4092670, 131072, 8192, 160
write, 3, 0, 4094249, 131072, 8192, 160
write, 3, 0, 4092679, 131072, 8192, 160
write, 3, 0, 4092719, 131072, 8192, 160
write, 3, 0, 4094070, 131072, 8192, 160
write, 3, 0, 4094200, 131072, 8192, 160
write, 3, 0, 4094230, 131072, 8192, 160
write, 3, 0, 4094259, 131072, 8192, 160
write, 3, 0, 4092659, 131072, 8192, 160
write, 3, 0, 4094209, 131072, 8192, 160
write, 3, 0, 4092629, 131072, 8192, 160
write, 3, 0, 4095630, 131072, 8192, 160
write, 3, 0, 4098420, 131072, 8192, 160
write, 3, 0, 4094170, 131072, 8192, 160
write, 3, 0, 4094179, 131072, 8192, 160
write, 3, 0, 4099900, 131072, 8192, 160
write, 3, 0, 4095450, 131072, 8192, 160
write, 3, 0, 4096300, 131072, 8192, 160
write, 0, 0, 5079488, 131072, 8192, 200
write, 0, 0, 5071467, 131072, 8192, 200
write, 0, 0, 5073537, 131072, 8192, 200
write, 0, 0, 5068847, 131072, 8192, 200
write, 0, 0, 5067007, 131072, 8192, 200
write, 0, 0, 5072587, 131072, 8192, 200
write, 0, 0, 5067867, 131072, 8192, 200
write, 0, 0, 5068946, 131072, 8192, 200
write, 0, 0, 5066327, 131072, 8192, 200
write, 0, 0, 5070287, 131072, 8192, 200
write, 0, 0, 5068137, 131072, 8192, 200
write, 0, 0, 5068137, 131072, 8192, 200
write, 0, 0, 5067946, 131072, 8192, 200
write, 0, 0, 5071608, 131072, 8192, 200
write, 0, 0, 5076268, 131072, 8192, 200
write, 0, 0, 5068907, 131072, 8192, 200
write, 0, 0, 5071687, 131072, 8192, 200
write, 0, 0, 5068097, 131072, 8192, 200
write, 0, 0, 5066116, 131072, 8192, 200
write, 0, 0, 5066167, 131072, 8192, 200
write, 0, 0, 5071577, 131072, 8192, 200
write, 0, 0, 5066087, 131072, 8192, 200
write, 0, 0, 5066127, 131072, 8192, 200
write, 0, 0, 5067857, 131072, 8192, 200
write, 0, 0, 5071007, 131072, 8192, 200
write, 0, 0, 5068086, 131072, 8192, 200
write, 0, 0, 5067177, 131072, 8192, 200
write, 0, 0, 5066317, 131072, 8192, 200
write, 0, 0, 5067717, 131072, 8192, 200
write, 0, 0, 5067207, 131072, 8192, 200
write, 0, 0, 5066316, 131072, 8192, 200
write, 0, 0, 5071567, 131072, 8192, 200
write, 0, 0, 5068017, 131072, 8192, 200
write, 0, 0, 5067987, 131072, 8192, 200
write, 0, 0, 5067887, 131072, 8192, 200
write, 0, 0, 5078327, 131072, 8192, 200
write, 0, 0, 5068117, 131072, 8192, 200
write, 0, 0, 5067997, 131072, 8192, 200
write, 0, 0, 5067917, 131072, 8192, 200
write, 0, 0, 5071727, 131072, 8192, 200
write, 0, 0, 5067887, 131072, 8192, 200
write, 0, 0, 5067937, 131072, 8192, 200
write, 0, 0, 5071527, 131072, 8192, 200
write, 0, 0, 5068617, 131072, 8192, 200
write, 0, 0, 5068017, 131072, 8192, 200
write, 0, 0, 5067107, 131072, 8192, 200
write, 0, 0, 5071018, 131072, 8192, 200
write, 0, 0, 5068156, 131072, 8192, 200
write, 0, 0, 5067897, 131072, 8192, 200
write, 0, 0, 5066027, 131072, 8192, 200
write, 0, 0, 5074527, 131072, 8192, 200
write, 0, 0, 5068027, 131072, 8192, 200
write, 0, 0, 5066116, 131072, 8192, 200
write, 0, 0, 5071577, 131072, 8192, 200
write, 0, 0, 5068016, 131072, 8192, 200
write, 0, 0, 5073508, 131072, 8192, 200
write, 0, 0, 5066826, 131072, 8192, 200
write, 0, 0, 5071567, 131072, 8192, 200
write, 0, 0, 5066056, 131072, 8192, 200
write, 0, 0, 5067927, 131072, 8192, 200
write, 0, 0, 5067867, 131072, 8192, 200
write, 0, 0, 5071437, 131072, 8192, 200
write, 0, 0, 5066107, 131072, 8192, 200
write, 0, 0, 5067976, 131072, 8192, 200
write, 0, 0, 5067997, 131072, 8192, 200
write, 0, 0, 5070837, 131072, 8192, 200
write, 0, 0, 5068107, 131072, 8192, 200
write, 0, 0, 5067257, 131072, 8192, 200
write, 0, 0, 5071647, 131072, 8192, 200
write, 0, 0, 5067976, 131072, 8192, 200
write, 0, 0, 5067197, 131072, 8192, 200
write, 0, 0, 5068217, 131072, 8192, 200
write, 0, 0, 5071467, 131072, 8192, 200
write, 0, 0, 5067907, 131072, 8192, 200
write, 0, 0, 5067246, 131072, 8192, 200
write, 0, 0, 5068237, 131072, 8192, 200
write, 0, 0, 5077728, 131072, 8192, 200
write, 0, 0, 5068147, 131072, 8192, 200
write, 0, 0, 5067976, 131072, 8192, 200
write, 0, 0, 5071617, 131072, 8192, 200
write, 0, 0, 5067897, 131072, 8192, 200
write, 0, 0, 5067907, 131072, 8192, 200
write, 0, 0, 5067947, 131072, 8192, 200
write, 0, 0, 5071517, 131072, 8192, 200
write, 0, 0, 5067916, 131072, 8192, 200
write, 0, 0, 5068007, 131072, 8192, 200
write, 0, 0, 5067217, 131072, 8192, 200
write, 0, 0, 5142254, 131072, 8192, 200
write, 0, 0, 5068937, 131072, 8192, 200
write, 0, 0, 5066326, 131072, 8192, 200
write, 0, 0, 5070777, 131072, 8192, 200
write, 0, 0, 5068086, 131072, 8192, 200
write, 0, 0, 5067897, 131072, 8192, 200
write, 0, 0, 5067897, 131072, 8192, 200
write, 0, 0, 5071677, 131072, 8192, 200
write, 0, 0, 5067937, 131072, 8192, 200
write, 0, 0, 5073607, 131072, 8192, 200
write, 0, 0, 5068797, 131072, 8192, 200
write, 0, 0, 5071817, 131072, 8192, 200
write, 0, 0, 5070257, 131072, 8192, 200
write, 1, 0, 5071808, 131072, 8192, 200
write, 1, 0, 5073077, 131072, 8192, 200
write, 1, 0, 5067737, 131072, 8192, 200
write, 1, 0, 5069126, 131072, 8192, 200
write, 1, 0, 5069487, 131072, 8192, 200
write, 1, 0, 5070177, 131072, 8192, 200
write, 1, 0, 5067047, 131072, 8192, 200
write, 1, 0, 5066967, 131072, 8192, 200
write, 1, 0, 5067057, 131072, 8192, 200
write, 1, 0, 5069787, 131072, 8192, 200
write, 1, 0, 5067047, 131072, 8192, 200
write, 1, 0, 5067016, 131072, 8192, 200
write, 1, 0, 5066957, 131072, 8192, 200
write, 1, 0, 5069777, 131072, 8192, 200
write, 1, 0, 5066997, 131072, 8192, 200
write, 1, 0, 5067016, 131072, 8192, 200
write, 1, 0, 5069867, 131072, 8192, 200
write, 1, 0, 5066987, 131072, 8192, 200
write, 1, 0, 5074987, 131072, 8192, 200
write, 1, 0, 5067707, 131072, 8192, 200
write, 1, 0, 5070007, 131072, 8192, 200
write, 1, 0, 5066997, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5069847, 131072, 8192, 200
write, 1, 0, 5067036, 131072, 8192, 200
write, 1, 0, 5067027, 131072, 8192, 200
write, 1, 0, 5069757, 131072, 8192, 200
write, 1, 0, 5067017, 131072, 8192, 200
write, 1, 0, 5067076, 131072, 8192, 200
write, 1, 0, 5067037, 131072, 8192, 200
write, 1, 0, 5069927, 131072, 8192, 200
write, 1, 0, 5066996, 131072, 8192, 200
write, 1, 0, 5066997, 131072, 8192, 200
write, 1, 0, 5067017, 131072, 8192, 200
write, 1, 0, 5069857, 131072, 8192, 200
write, 1, 0, 5066936, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5066947, 131072, 8192, 200
write, 1, 0, 5076057, 131072, 8192, 200
write, 1, 0, 5067157, 131072, 8192, 200
write, 1, 0, 5067046, 131072, 8192, 200
write, 1, 0, 5069907, 131072, 8192, 200
write, 1, 0, 5067017, 131072, 8192, 200
write, 1, 0, 5067037, 131072, 8192, 200
write, 1, 0, 5066996, 131072, 8192, 200
write, 1, 0, 5069827, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5067046, 131072, 8192, 200
write, 1, 0, 5067017, 131072, 8192, 200
write, 1, 0, 5073257, 131072, 8192, 200
write, 1, 0, 5067037, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5069687, 131072, 8192, 200
write, 1, 0, 5067086, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5066957, 131072, 8192, 200
write, 1, 0, 5069717, 131072, 8192, 200
write, 1, 0, 5067017, 131072, 8192, 200
write, 1, 0, 5072287, 131072, 8192, 200
write, 1, 0, 5067567, 131072, 8192, 200
write, 1, 0, 5069947, 131072, 8192, 200
write, 1, 0, 5067047, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5066997, 131072, 8192, 200
write, 1, 0, 5069807, 131072, 8192, 200
write, 1, 0, 5102110, 131072, 8192, 200
write, 1, 0, 5068477, 131072, 8192, 200
write, 1, 0, 5070027, 131072, 8192, 200
write, 1, 0, 5067006, 131072, 8192, 200
write, 1, 0, 5067037, 131072, 8192, 200
write, 1, 0, 5066947, 131072, 8192, 200
write, 1, 0, 5069857, 131072, 8192, 200
write, 1, 0, 5066997, 131072, 8192, 200
write, 1, 0, 5066957, 131072, 8192, 200
write, 1, 0, 5067056, 131072, 8192, 200
write, 1, 0, 5069807, 131072, 8192, 200
write, 1, 0, 5066977, 131072, 8192, 200
write, 1, 0, 5067027, 131072, 8192, 200
write, 1, 0, 5075657, 131072, 8192, 200
write, 1, 0, 5067627, 131072, 8192, 200
write, 1, 0, 5067076, 131072, 8192, 200
write, 1, 0, 5066967, 131072, 8192, 200
write, 1, 0, 5069907, 131072, 8192, 200
write, 1, 0, 5066977, 131072, 8192, 200
write, 1, 0, 5066946, 131072, 8192, 200
write, 1, 0, 5067017, 131072, 8192, 200
write, 1, 0, 5069817, 131072, 8192, 200
write, 1, 0, 5066996, 131072, 8192, 200
write, 1, 0, 5067007, 131072, 8192, 200
write, 1, 0, 5066997, 131072, 8192, 200
write, 1, 0, 5066927, 131072, 8192, 200
write, 1, 0, 5066996, 131072, 8192, 200
write, 1, 0, 5067057, 131072, 8192, 200
write, 1, 0, 5069937, 131072, 8192, 200
write, 1, 0, 5067037, 131072, 8192, 200
write, 1, 0, 5067016, 131072, 8192, 200
write, 1, 0, 5067027, 131072, 8192, 200
write, 1, 0, 5070507, 131072, 8192, 200
write, 1, 0, 5116921, 131072, 8192, 200
write, 2, 0, 5077178, 131072, 8192, 200
write, 2, 0, 5075897, 131072, 8192, 200
write, 2, 0, 5066657, 131072, 8192, 200
write, 2, 0, 5067667, 131072, 8192, 200
write, 2, 0, 5067997, 131072, 8192, 200
write, 2, 0, 5072217, 131072, 8192, 200
