operation, contention, priorities, seconds, nanoseconds, bytes
write, 3, f0e0d0c, 0, 4158266, 2097152
write, 3, f0e0d0c, 0, 3706900, 2097152
write, 3, f0e0d0c, 0, 3722852, 2097152
write, 3, f0e0d0c, 0, 3935954, 2097152
write, 3, f0e0d0c, 0, 4181949, 2097152
write, 3, f0e0d0c, 0, 4170967, 2097152
write, 3, f0e0d0c, 0, 4144505, 2097152
write, 3, f0e0d0c, 0, 3885828, 2097152
write, 3, f0e0d0c, 0, 4184739, 2097152
write, 3, f0e0d0c, 0, 4002460, 2097152
write, 3, f0e0d0c, 0, 4182338, 2097152
write, 3, f0e0d0c, 0, 4164746, 2097152
write, 3, f0e0d0c, 0, 3722202, 2097152
write, 3, f0e0d0c, 0, 4173308, 2097152
write, 3, f0e0d0c, 0, 3799190, 2097152
write, 3, f0e0d0c, 0, 4179288, 2097152
write, 3, f0e0d0c, 0, 4143544, 2097152
write, 3, f0e0d0c, 0, 4124612, 2097152
write, 3, f0e0d0c, 0, 4144595, 2097152
write, 3, f0e0d0c, 0, 3743495, 2097152
write, 3, f0e0d0c, 0, 3801810, 2097152
write, 3, f0e0d0c, 0, 4061896, 2097152
write, 3, f0e0d0c, 0, 4198889, 2097152
write, 3, f0e0d0c, 0, 4099490, 2097152
write, 3, f0e0d0c, 0, 4137084, 2097152
write, 3, f0e0d0c, 0, 4156596, 2097152
write, 3, f0e0d0c, 0, 4133803, 2097152
write, 3, f0e0d0c, 0, 4089979, 2097152
write, 3, f0e0d0c, 0, 4149115, 2097152
write, 3, f0e0d0c, 0, 4186799, 2097152
write, 3, f0e0d0c, 0, 4153625, 2097152
write, 3, f0e0d0c, 0, 3740224, 2097152
write, 3, f0e0d0c, 0, 4145704, 2097152
write, 3, f0e0d0c, 0, 4149655, 2097152
write, 3, f0e0d0c, 0, 4157855, 2097152
write, 3, f0e0d0c, 0, 4183118, 2097152
write, 3, f0e0d0c, 0, 4170057, 2097152
write, 3, f0e0d0c, 0, 4180788, 2097152
write, 3, f0e0d0c, 0, 4189739, 2097152
write, 3, f0e0d0c, 0, 4179138, 2097152
write, 3, f0e0d0c, 0, 4144264, 2097152
write, 3, f0e0d0c, 0, 4143184, 2097152
write, 3, f0e0d0c, 0, 4149985, 2097152
write, 3, f0e0d0c, 0, 4159036, 2097152
write, 3, f0e0d0c, 0, 4154526, 2097152
write, 3, f0e0d0c, 0, 3970337, 2097152
write, 3, f0e0d0c, 0, 4140314, 2097152
write, 3, f0e0d0c, 0, 4153915, 2097152
write, 3, f0e0d0c, 0, 3998960, 2097152
write, 3, f0e0d0c, 0, 4180458, 2097152
write, 3, f0e0d0c, 0, 4004710, 2097152
write, 3, f0e0d0c, 0, 4022542, 2097152
write, 3, f0e0d0c, 0, 4132273, 2097152
write, 3, f0e0d0c, 0, 4178778, 2097152
write, 3, f0e0d0c, 0, 4145204, 2097152
write, 3, f0e0d0c, 0, 3821952, 2097152
write, 3, f0e0d0c, 0, 3813772, 2097152
write, 3, f0e0d0c, 0, 4141195, 2097152
write, 3, f0e0d0c, 0, 4152415, 2097152
write, 3, f0e0d0c, 0, 4095940, 2097152
write, 3, f0e0d0c, 0, 4157215, 2097152
write, 3, f0e0d0c, 0, 3703850, 2097152
write, 3, f0e0c0d, 0, 3681798, 2097152
write, 3, f0e0c0d, 0, 3485729, 2097152
write, 3, f0e0c0d, 0, 4059016, 2097152
write, 3, f0e0c0d, 0, 4013261, 2097152
write, 3, f0e0c0d, 0, 4057346, 2097152
write, 3, f0e0c0d, 0, 4050395, 2097152
write, 3, f0e0c0d, 0, 4006791, 2097152
write, 3, f0e0c0d, 0, 4071977, 2097152
write, 3, f0e0c0d, 0, 4080268, 2097152
write, 3, f0e0c0d, 0, 4076238, 2097152
write, 3, f0e0c0d, 0, 4031363, 2097152
write, 3, f0e0c0d, 0, 3753975, 2097152
write, 3, f0e0c0d, 0, 3609131, 2097152
write, 3, f0e0c0d, 0, 4050615, 2097152
write, 3, f0e0c0d, 0, 4032954, 2097152
write, 3, f0e0c0d, 0, 4062097, 2097152
write, 3, f0e0c0d, 0, 4072427, 2097152
write, 3, f0e0c0d, 0, 4058185, 2097152
write, 3, f0e0c0d, 0, 4048575, 2097152
write, 3, f0e0c0d, 0, 4073367, 2097152
write, 3, f0e0c0d, 0, 3589339, 2097152
write, 3, f0e0c0d, 0, 4097589, 2097152
write, 3, f0e0c0d, 0, 4063476, 2097152
write, 3, f0e0c0d, 0, 4047745, 2097152
write, 3, f0e0c0d, 0, 3810961, 2097152
write, 3, f0e0c0d, 0, 3841814, 2097152
write, 3, f0e0c0d, 0, 3882268, 2097152
write, 3, f0e0c0d, 0, 3806500, 2097152
write, 3, f0e0c0d, 0, 4033744, 2097152
write, 3, f0e0c0d, 0, 3781438, 2097152
write, 3, f0e0c0d, 0, 4084788, 2097152
write, 3, f0e0c0d, 0, 3599730, 2097152
write, 3, f0e0c0d, 0, 4079628, 2097152
write, 3, f0e0c0d, 0, 4090440, 2097152
write, 3, f0e0c0d, 0, 4053156, 2097152
write, 3, f0e0c0d, 0, 4077388, 2097152
write, 3, f0e0c0d, 0, 4072197, 2097152
write, 3, f0e0c0d, 0, 3864586, 2097152
write, 3, f0e0c0d, 0, 3891199, 2097152
write, 3, f0e0c0d, 0, 3902070, 2097152
write, 3, f0e0c0d, 0, 4075528, 2097152
write, 3, f0e0c0d, 0, 4029973, 2097152
write, 3, f0e0c0d, 0, 4086439, 2097152
write, 3, f0e0c0d, 0, 4055465, 2097152
write, 3, f0e0c0d, 0, 4036224, 2097152
write, 3, f0e0c0d, 0, 4030143, 2097152
write, 3, f0e0c0d, 0, 4046815, 2097152
write, 3, f0e0c0d, 0, 4060376, 2097152
write, 3, f0e0c0d, 0, 3601801, 2097152
write, 3, f0e0c0d, 0, 4064857, 2097152
write, 3, f0e0c0d, 0, 3693739, 2097152
write, 3, f0e0c0d, 0, 4094189, 2097152
write, 3, f0e0c0d, 0, 4096330, 2097152
write, 3, f0e0c0d, 0, 4086919, 2097152
write, 3, f0e0c0d, 0, 4060836, 2097152
write, 3, f0e0c0d, 0, 3750735, 2097152
write, 3, f0e0c0d, 0, 4033253, 2097152
write, 3, f0e0c0d, 0, 4059286, 2097152
write, 3, f0e0c0d, 0, 4099629, 2097152
write, 3, f0e0c0d, 0, 3604851, 2097152
write, 3, f0e0c0d, 0, 3700440, 2097152
write, 3, f0e0c0d, 0, 4045854, 2097152
write, 3, f0e0c0d, 0, 4079188, 2097152
write, 3, f0e0c0d, 0, 4086248, 2097152
write, 3, f0e0c0d, 0, 3904870, 2097152
write, 3, f0e0c0d, 0, 4079128, 2097152
write, 3, f0e0c0d, 0, 3937824, 2097152
write, 3, f0e0c0d, 0, 4066246, 2097152
write, 3, f0e0c0d, 0, 3589829, 2097152
write, 3, f0e0c0d, 0, 4055115, 2097152
write, 3, f0e0c0d, 0, 4042605, 2097152
write, 3, f0e0c0d, 0, 3860166, 2097152
write, 3, f0e0c0d, 0, 4054605, 2097152
write, 3, f0e0c0d, 0, 4063986, 2097152
write, 3, f0e0c0d, 0, 4063727, 2097152
write, 3, f0e0c0d, 0, 4081869, 2097152
write, 3, f0e0c0d, 0, 4057216, 2097152
write, 3, f0e0c0d, 0, 4119392, 2097152
write, 3, f0e0c0d, 0, 4087648, 2097152
write, 3, f0e0c0d, 0, 4092450, 2097152
write, 3, f0e0c0d, 0, 3592260, 2097152
write, 3, f0e0c0d, 0, 3934463, 2097152
write, 3, f0e0c0d, 0, 4059416, 2097152
write, 3, f0e0c0d, 0, 3595230, 2097152
write, 3, f0e0c0d, 0, 4076298, 2097152
write, 3, f0e0c0d, 0, 3590589, 2097152
write, 3, f0e0c0d, 0, 3992039, 2097152
write, 3, f0e0c0d, 0, 3985269, 2097152
write, 3, f0e0c0d, 0, 4036614, 2097152
write, 3, f0e0c0d, 0, 4044484, 2097152
write, 3, f0e0c0d, 0, 4040664, 2097152
write, 3, f0e0c0d, 0, 3985568, 2097152
write, 3, f0e0c0d, 0, 4060176, 2097152
write, 3, f0e0c0d, 0, 4070768, 2097152
write, 3, f0e0c0d, 0, 4022482, 2097152
write, 3, f0e0c0d, 0, 3974797, 2097152
write, 3, f0e0c0d, 0, 4044335, 2097152
write, 3, f0e0c0d, 0, 3606100, 2097152
write, 3, f0e0c0d, 0, 4065387, 2097152
write, 3, f0e0c0d, 0, 4062447, 2097152
write, 3, f0c0d0e, 0, 3620352, 2097152
write, 3, f0c0d0e, 0, 3364147, 2097152
write, 3, f0c0d0e, 0, 3904490, 2097152
write, 3, f0c0d0e, 0, 4003380, 2097152
write, 3, f0c0d0e, 0, 4049935, 2097152
write, 3, f0c0d0e, 0, 3550625, 2097152
write, 3, f0c0d0e, 0, 4079028, 2097152
write, 3, f0c0d0e, 0, 4041634, 2097152
write, 3, f0c0d0e, 0, 4081048, 2097152
write, 3, f0c0d0e, 0, 4055615, 2097152
write, 3, f0c0d0e, 0, 3988629, 2097152
write, 3, f0c0d0e, 0, 4007171, 2097152
write, 3, f0c0d0e, 0, 3580598, 2097152
write, 3, f0c0d0e, 0, 3924512, 2097152
write, 3, f0c0d0e, 0, 4101000, 2097152
write, 3, f0c0d0e, 0, 4036714, 2097152
write, 3, f0c0d0e, 0, 3662786, 2097152
write, 3, f0c0d0e, 0, 3943734, 2097152
write, 3, f0c0d0e, 0, 4077388, 2097152
write, 3, f0c0d0e, 0, 3921542, 2097152
write, 3, f0c0d0e, 0, 4050286, 2097152
write, 3, f0c0d0e, 0, 4065617, 2097152
write, 3, f0c0d0e, 0, 4063447, 2097152
write, 3, f0c0d0e, 0, 4051545, 2097152
write, 3, f0c0d0e, 0, 3570628, 2097152
write, 3, f0c0d0e, 0, 4116682, 2097152
write, 3, f0c0d0e, 0, 3664966, 2097152
write, 3, f0c0d0e, 0, 4051315, 2097152
write, 3, f0c0d0e, 0, 4040354, 2097152
write, 3, f0c0d0e, 0, 3945384, 2097152
write, 3, f0c0d0e, 0, 3938334, 2097152
write, 3, f0c0d0e, 0, 4072717, 2097152
write, 3, f0c0d0e, 0, 4076397, 2097152
write, 3, f0c0d0e, 0, 4096360, 2097152
write, 3, f0c0d0e, 0, 4044094, 2097152
write, 3, f0c0d0e, 0, 4053715, 2097152
write, 3, f0c0d0e, 0, 4058296, 2097152
write, 3, f0c0d0e, 0, 4066297, 2097152
write, 3, f0c0d0e, 0, 3894349, 2097152
write, 3, f0c0d0e, 0, 3910511, 2097152
write, 3, f0c0d0e, 0, 3667537, 2097152
write, 3, f0c0d0e, 0, 4043984, 2097152
write, 3, f0c0d0e, 0, 3932583, 2097152
write, 3, f0c0d0e, 0, 3837673, 2097152
write, 3, f0c0d0e, 0, 3580888, 2097152
write, 3, f0c0d0e, 0, 4061536, 2097152
write, 3, f0c0d0e, 0, 4067657, 2097152
write, 3, f0c0d0e, 0, 3979098, 2097152
write, 3, f0c0d0e, 0, 4085238, 2097152
write, 3, f0c0d0e, 0, 4050075, 2097152
write, 3, f0c0d0e, 0, 4022272, 2097152
write, 3, f0c0d0e, 0, 3509491, 2097152
write, 3, f0c0d0e, 0, 4112802, 2097152
write, 3, f0c0d0e, 0, 4034343, 2097152
write, 3, f0c0d0e, 0, 4048894, 2097152
write, 3, f0c0d0e, 0, 4030963, 2097152
write, 3, f0c0d0e, 0, 3512181, 2097152
write, 3, f0c0d0e, 0, 4035303, 2097152
write, 3, f0c0d0e, 0, 3930643, 2097152
write, 3, f0c0d0e, 0, 4045314, 2097152
write, 3, f0c0d0e, 0, 4096200, 2097152
write, 3, f0c0d0e, 0, 3903570, 2097152
write, 3, f0c0d0e, 0, 4071687, 2097152
write, 3, f0c0d0e, 0, 3558396, 2097152
write, 3, f0c0d0e, 0, 4074388, 2097152
write, 3, f0c0d0e, 0, 4030243, 2097152
write, 3, f0c0d0e, 0, 4089399, 2097152
write, 3, f0c0d0e, 0, 4069806, 2097152
write, 3, f0c0d0e, 0, 3547135, 2097152
write, 3, f0c0d0e, 0, 3641974, 2097152
write, 3, f0c0d0e, 0, 4074997, 2097152
write, 3, f0c0d0e, 0, 4042584, 2097152
write, 3, f0c0d0e, 0, 4072818, 2097152
write, 3, f0c0d0e, 0, 4070737, 2097152
write, 3, f0c0d0e, 0, 3835464, 2097152
write, 3, f0c0d0e, 0, 3904161, 2097152
write, 3, f0c0d0e, 0, 3994779, 2097152
write, 3, f0c0d0e, 0, 4065126, 2097152
write, 3, f0c0d0e, 0, 3848975, 2097152
write, 3, f0c0d0e, 0, 3914042, 2097152
write, 3, f0c0d0e, 0, 4066386, 2097152
write, 3, f0c0d0e, 0, 4004370, 2097152
write, 3, f0c0d0e, 0, 4058606, 2097152
write, 3, f0c0d0e, 0, 4050405, 2097152
write, 3, f0c0d0e, 0, 4053985, 2097152
write, 3, f0c0d0e, 0, 4067886, 2097152
write, 3, f0c0d0e, 0, 4074018, 2097152
write, 3, f0c0d0e, 0, 4094710, 2097152
write, 3, f0c0d0e, 0, 4068996, 2097152
write, 3, f0c0d0e, 0, 4078838, 2097152
write, 3, f0c0d0e, 0, 4069087, 2097152
write, 3, f0c0d0e, 0, 4043914, 2097152
write, 3, f0c0d0e, 0, 3993269, 2097152
write, 3, f0c0d0e, 0, 4008331, 2097152
write, 3, f0c0d0e, 0, 4033873, 2097152
write, 3, f0c0d0e, 0, 3507071, 2097152
write, 3, f0c0d0e, 0, 3674038, 2097152
write, 3, f0c0d0e, 0, 3633933, 2097152
write, 3, f0c0d0e, 0, 4078078, 2097152
write, 3, f0c0d0e, 0, 4088288, 2097152
write, 3, c0d0e0f, 0, 3349645, 2097152
write, 3, c0d0e0f, 0, 3145565, 2097152
write, 3, c0d0e0f, 0, 4083678, 2097152
write, 3, c0d0e0f, 0, 4080658, 2097152
write, 3, c0d0e0f, 0, 3777218, 2097152
write, 3, c0d0e0f, 0, 4086508, 2097152
write, 3, c0d0e0f, 0, 4087899, 2097152
write, 3, c0d0e0f, 0, 4119652, 2097152
write, 3, c0d0e0f, 0, 4071717, 2097152
write, 3, c0d0e0f, 0, 3833503, 2097152
write, 3, c0d0e0f, 0, 4082398, 2097152
write, 3, c0d0e0f, 0, 3890349, 2097152
write, 3, c0d0e0f, 0, 4078398, 2097152
write, 3, c0d0e0f, 0, 4090419, 2097152
write, 3, c0d0e0f, 0, 4094149, 2097152
write, 3, c0d0e0f, 0, 4057866, 2097152
write, 3, c0d0e0f, 0, 4066046, 2097152
write, 3, c0d0e0f, 0, 4074107, 2097152
write, 3, c0d0e0f, 0, 4075118, 2097152
write, 3, c0d0e0f, 0, 4034494, 2097152
write, 3, c0d0e0f, 0, 3941554, 2097152
write, 3, c0d0e0f, 0, 3646974, 2097152
write, 3, c0d0e0f, 0, 4119432, 2097152
write, 3, c0d0e0f, 0, 4062266, 2097152
write, 3, c0d0e0f, 0, 4078688, 2097152
write, 3, c0d0e0f, 0, 4094319, 2097152
write, 3, c0d0e0f, 0, 4101600, 2097152
write, 3, c0d0e0f, 0, 3774558, 2097152
write, 3, c0d0e0f, 0, 4117371, 2097152
write, 3, c0d0e0f, 0, 3897400, 2097152
write, 3, c0d0e0f, 0, 3845235, 2097152
write, 3, c0d0e0f, 0, 4152305, 2097152
write, 3, c0d0e0f, 0, 3833573, 2097152
write, 3, c0d0e0f, 0, 3661136, 2097152
write, 3, c0d0e0f, 0, 3882518, 2097152
write, 3, c0d0e0f, 0, 4057166, 2097152
write, 3, c0d0e0f, 0, 4016171, 2097152
write, 3, c0d0e0f, 0, 4105381, 2097152
write, 3, c0d0e0f, 0, 3843025, 2097152
write, 3, c0d0e0f, 0, 4102530, 2097152
write, 3, c0d0e0f, 0, 4100490, 2097152
write, 3, c0d0e0f, 0, 4128062, 2097152
write, 3, c0d0e0f, 0, 4133354, 2097152
write, 3, c0d0e0f, 0, 4117361, 2097152
write, 3, c0d0e0f, 0, 4108391, 2097152
write, 3, c0d0e0f, 0, 4094519, 2097152
write, 3, c0d0e0f, 0, 4091629, 2097152
write, 3, c0d0e0f, 0, 4078048, 2097152
write, 3, c0d0e0f, 0, 4124773, 2097152
write, 3, c0d0e0f, 0, 4106530, 2097152
write, 3, c0d0e0f, 0, 3972877, 2097152
write, 3, c0d0e0f, 0, 3770147, 2097152
write, 3, c0d0e0f, 0, 4049785, 2097152
write, 3, c0d0e0f, 0, 3730713, 2097152
write, 3, c0d0e0f, 0, 4090919, 2097152
write, 3, c0d0e0f, 0, 4118922, 2097152
write, 3, c0d0e0f, 0, 4141714, 2097152
write, 3, c0d0e0f, 0, 4130173, 2097152
write, 3, c0d0e0f, 0, 4098630, 2097152
write, 3, c0d0e0f, 0, 4118371, 2097152
write, 3, c0d0e0f, 0, 4111431, 2097152
write, 3, c0d0e0f, 0, 4093630, 2097152
write, 3, c0d0e0f, 0, 3655366, 2097152
write, 3, c0d0e0f, 0, 4091549, 2097152
write, 3, c0d0e0f, 0, 4052195, 2097152
write, 3, c0d0e0f, 0, 3726343, 2097152
write, 3, c0d0e0f, 0, 4113811, 2097152
write, 3, c0d0e0f, 0, 4138214, 2097152
write, 3, c0d0e0f, 0, 4103771, 2097152
write, 3, c0d0e0f, 0, 4113191, 2097152
write, 3, c0d0e0f, 0, 4100860, 2097152
write, 3, c0d0e0f, 0, 3654716, 2097152
write, 3, c0d0e0f, 0, 4125722, 2097152
write, 3, c0d0e0f, 0, 3631904, 2097152
write, 3, c0d0e0f, 0, 4103350, 2097152
write, 3, c0d0e0f, 0, 4142844, 2097152
write, 3, c0d0e0f, 0, 4082268, 2097152
write, 3, c0d0e0f, 0, 4105351, 2097152
write, 3, c0d0e0f, 0, 4109221, 2097152
write, 3, c0d0e0f, 0, 4095960, 2097152
write, 3, c0d0e0f, 0, 4104480, 2097152
write, 3, c0d0e0f, 0, 4037684, 2097152
write, 3, c0d0e0f, 0, 4126782, 2097152
write, 3, c0d0e0f, 0, 4100341, 2097152
write, 3, c0d0e0f, 0, 4112681, 2097152
write, 3, c0d0e0f, 0, 4056856, 2097152
write, 3, c0d0e0f, 0, 4018211, 2097152
write, 3, c0d0e0f, 0, 4093350, 2097152
write, 3, c0d0e0f, 0, 4081259, 2097152
write, 3, c0d0e0f, 0, 4026543, 2097152
write, 3, c0d0e0f, 0, 4106810, 2097152
write, 3, c0d0e0f, 0, 4112661, 2097152
write, 3, c0d0e0f, 0, 3618112, 2097152
write, 3, c0d0e0f, 0, 4011591, 2097152
write, 3, c0d0e0f, 0, 3660476, 2097152
write, 3, c0d0e0f, 0, 4122332, 2097152
write, 3, c0d0e0f, 0, 4053815, 2097152
write, 3, c0d0e0f, 0, 3630973, 2097152
write, 3, c0d0e0f, 0, 3641864, 2097152
write, 3, c0d0e0f, 0, 4126973, 2097152
