operation, contention, priorities, seconds, nanoseconds, bytes
write, 3, f0e0d0c, 0, 8615261, 2097152
write, 3, f0e0d0c, 0, 7902180, 2097152
write, 3, f0e0d0c, 0, 8827833, 2097152
write, 3, f0e0d0c, 0, 6960586, 2097152
write, 3, f0e0d0c, 0, 8771438, 2097152
write, 3, f0e0d0c, 0, 9170017, 2097152
write, 3, f0e0d0c, 0, 8842135, 2097152
write, 3, f0e0d0c, 0, 8954595, 2097152
write, 3, f0e0d0c, 0, 8535174, 2097152
write, 3, f0e0d0c, 0, 7656766, 2097152
write, 3, f0e0d0c, 0, 8790619, 2097152
write, 3, f0e0d0c, 0, 8555085, 2097152
write, 3, f0e0d0c, 0, 7818301, 2097152
write, 3, f0e0d0c, 0, 8527963, 2097152
write, 3, f0e0d0c, 0, 8578528, 2097152
write, 3, f0e0d0c, 0, 8088299, 2097152
write, 3, f0e0d0c, 0, 7594940, 2097152
write, 3, f0e0d0c, 0, 8263216, 2097152
write, 3, f0e0d0c, 0, 9013751, 2097152
write, 3, f0e0d0c, 0, 8921713, 2097152
write, 3, f0e0d0c, 0, 9263797, 2097152
write, 3, f0e0d0c, 0, 8469587, 2097152
write, 3, f0e0d0c, 0, 7790509, 2097152
write, 3, f0e0d0c, 0, 8714892, 2097152
write, 3, f0e0d0c, 0, 8593509, 2097152
write, 3, f0e0d0c, 0, 8556025, 2097152
write, 3, f0e0d0c, 0, 9100860, 2097152
write, 3, f0e0d0c, 0, 9212891, 2097152
write, 3, f0e0d0c, 0, 7645905, 2097152
write, 3, f0e0d0c, 0, 7540644, 2097152
write, 3, f0e0d0c, 0, 8670287, 2097152
write, 3, f0e0d0c, 0, 8868267, 2097152
write, 3, f0e0d0c, 0, 8944945, 2097152
write, 3, f0e0d0c, 0, 8608581, 2097152
write, 3, f0e0d0c, 0, 6943444, 2097152
write, 3, f0e0d0c, 0, 8755726, 2097152
write, 3, f0e0d0c, 0, 9272737, 2097152
write, 3, f0e0d0c, 0, 8788708, 2097152
write, 3, f0e0d0c, 0, 8297330, 2097152
write, 3, f0e0d0c, 0, 8693129, 2097152
write, 3, f0e0d0c, 0, 8775528, 2097152
write, 3, f0e0d0c, 0, 8590989, 2097152
write, 3, f0e0d0c, 0, 8700910, 2097152
write, 3, f0e0d0c, 0, 8655836, 2097152
write, 3, f0e0d0c, 0, 9207501, 2097152
write, 3, f0e0d0c, 0, 7758156, 2097152
write, 3, f0e0d0c, 0, 9207370, 2097152
write, 3, f0e0d0c, 0, 7716162, 2097152
write, 3, f0e0d0c, 0, 8582149, 2097152
write, 3, f0e0d0c, 0, 7633674, 2097152
write, 3, f0e0d0c, 0, 9184759, 2097152
write, 3, f0e0d0c, 0, 9525802, 2097152
write, 3, f0e0d0c, 0, 9028693, 2097152
write, 3, f0e0d0c, 0, 8904800, 2097152
write, 3, f0e0d0c, 0, 7806981, 2097152
write, 3, f0e0d0c, 0, 8605841, 2097152
write, 3, f0e0d0c, 0, 8619832, 2097152
write, 3, f0e0d0c, 0, 8897830, 2097152
write, 3, f0e0d0c, 0, 8859236, 2097152
write, 3, f0e0d0c, 0, 8882868, 2097152
write, 3, f0e0d0c, 0, 8701270, 2097152
write, 3, f0e0d0c, 0, 8736164, 2097152
write, 3, f0e0d0c, 0, 8563306, 2097152
write, 3, f0e0d0c, 0, 8998109, 2097152
write, 3, f0e0d0c, 0, 9006451, 2097152
write, 3, f0e0d0c, 0, 9081938, 2097152
write, 3, f0e0d0c, 0, 8923042, 2097152
write, 3, f0e0d0c, 0, 8604260, 2097152
write, 3, f0e0d0c, 0, 8013122, 2097152
write, 3, f0e0d0c, 0, 9023783, 2097152
write, 3, f0e0d0c, 0, 8589669, 2097152
write, 3, f0e0d0c, 0, 9083259, 2097152
write, 3, f0e0d0c, 0, 8709181, 2097152
write, 3, f0e0d0c, 0, 7671707, 2097152
write, 3, f0e0d0c, 0, 8566077, 2097152
write, 3, f0e0d0c, 0, 8588829, 2097152
write, 3, f0e0d0c, 0, 9007241, 2097152
write, 3, f0e0d0c, 0, 9098890, 2097152
write, 3, f0e0d0c, 0, 8890389, 2097152
write, 3, f0e0d0c, 0, 8797440, 2097152
write, 3, f0e0d0c, 0, 8826852, 2097152
write, 3, f0e0d0c, 0, 8590549, 2097152
write, 3, f0e0d0c, 0, 8775188, 2097152
write, 3, f0e0d0c, 0, 7777158, 2097152
write, 3, f0e0d0c, 0, 8642254, 2097152
write, 3, f0e0d0c, 0, 8581318, 2097152
write, 3, f0e0d0c, 0, 8793309, 2097152
write, 3, f0e0d0c, 0, 9059606, 2097152
write, 3, f0e0d0c, 0, 9023322, 2097152
write, 3, f0e0d0c, 0, 9076667, 2097152
write, 3, f0e0d0c, 0, 8930123, 2097152
write, 3, f0e0d0c, 0, 8697660, 2097152
write, 3, f0e0c0d, 0, 6836603, 2097152
write, 3, f0e0c0d, 0, 6136253, 2097152
write, 3, f0e0c0d, 0, 6319492, 2097152
write, 3, f0e0c0d, 0, 6700570, 2097152
write, 3, f0e0c0d, 0, 7210141, 2097152
write, 3, f0e0c0d, 0, 7008401, 2097152
write, 3, f0e0c0d, 0, 5762826, 2097152
write, 3, f0e0c0d, 0, 6794919, 2097152
write, 3, f0e0c0d, 0, 6324243, 2097152
write, 3, f0e0c0d, 0, 5621672, 2097152
write, 3, f0e0c0d, 0, 6861716, 2097152
write, 3, f0e0c0d, 0, 5753356, 2097152
write, 3, f0e0c0d, 0, 6301710, 2097152
write, 3, f0e0c0d, 0, 6339204, 2097152
write, 3, f0e0c0d, 0, 6330633, 2097152
write, 3, f0e0c0d, 0, 6252775, 2097152
write, 3, f0e0c0d, 0, 6533103, 2097152
write, 3, f0e0c0d, 0, 6561327, 2097152
write, 3, f0e0c0d, 0, 6407181, 2097152
write, 3, f0e0c0d, 0, 5797879, 2097152
write, 3, f0e0c0d, 0, 6140074, 2097152
write, 3, f0e0c0d, 0, 6671367, 2097152
write, 3, f0e0c0d, 0, 6048344, 2097152
write, 3, f0e0c0d, 0, 5998550, 2097152
write, 3, f0e0c0d, 0, 6762606, 2097152
write, 3, f0e0c0d, 0, 6333173, 2097152
write, 3, f0e0c0d, 0, 6318672, 2097152
write, 3, f0e0c0d, 0, 6248535, 2097152
write, 3, f0e0c0d, 0, 6424333, 2097152
write, 3, f0e0c0d, 0, 6555186, 2097152
write, 3, f0e0c0d, 0, 6116212, 2097152
write, 3, f0e0c0d, 0, 6271187, 2097152
write, 3, f0e0c0d, 0, 6809911, 2097152
write, 3, f0e0c0d, 0, 6391579, 2097152
write, 3, f0e0c0d, 0, 6336604, 2097152
write, 3, f0e0c0d, 0, 6336514, 2097152
write, 3, f0e0c0d, 0, 6343794, 2097152
write, 3, f0e0c0d, 0, 5537244, 2097152
write, 3, f0e0c0d, 0, 5857756, 2097152
write, 3, f0e0c0d, 0, 6348645, 2097152
write, 3, f0e0c0d, 0, 6500640, 2097152
write, 3, f0e0c0d, 0, 6347045, 2097152
write, 3, f0e0c0d, 0, 6380458, 2097152
write, 3, f0e0c0d, 0, 6597590, 2097152
write, 3, f0e0c0d, 0, 6326163, 2097152
write, 3, f0e0c0d, 0, 6586009, 2097152
write, 3, f0e0c0d, 0, 6798169, 2097152
write, 3, f0e0c0d, 0, 6696099, 2097152
write, 3, f0e0c0d, 0, 6779438, 2097152
write, 3, f0e0c0d, 0, 6732383, 2097152
write, 3, f0e0c0d, 0, 6223142, 2097152
write, 3, f0e0c0d, 0, 6302721, 2097152
write, 3, f0e0c0d, 0, 6473688, 2097152
write, 3, f0e0c0d, 0, 6792449, 2097152
write, 3, f0e0c0d, 0, 6866426, 2097152
write, 3, f0e0c0d, 0, 6678718, 2097152
write, 3, f0e0c0d, 0, 6343294, 2097152
write, 3, f0e0c0d, 0, 5462906, 2097152
write, 3, f0e0c0d, 0, 6478918, 2097152
write, 3, f0e0c0d, 0, 5876318, 2097152
write, 3, f0e0c0d, 0, 6451925, 2097152
write, 3, f0e0c0d, 0, 6687528, 2097152
write, 3, f0e0c0d, 0, 6379138, 2097152
write, 3, f0e0c0d, 0, 6718782, 2097152
write, 3, f0e0c0d, 0, 6326013, 2097152
write, 3, f0e0c0d, 0, 6318672, 2097152
write, 3, f0e0c0d, 0, 6632463, 2097152
write, 3, f0e0c0d, 0, 6347535, 2097152
write, 3, f0e0c0d, 0, 6606001, 2097152
write, 3, f0e0c0d, 0, 7244544, 2097152
write, 3, f0e0c0d, 0, 5923733, 2097152
write, 3, f0e0c0d, 0, 6320622, 2097152
write, 3, f0e0c0d, 0, 6316211, 2097152
write, 3, f0e0c0d, 0, 6350245, 2097152
write, 3, f0e0c0d, 0, 6329763, 2097152
write, 3, f0e0c0d, 0, 6355956, 2097152
write, 3, f0e0c0d, 0, 6538794, 2097152
write, 3, f0e0c0d, 0, 6880308, 2097152
write, 3, f0e0c0d, 0, 6477198, 2097152
write, 3, f0e0c0d, 0, 6763456, 2097152
write, 3, f0e0c0d, 0, 6535774, 2097152
write, 3, f0e0c0d, 0, 6584969, 2097152
write, 3, f0e0c0d, 0, 6665757, 2097152
write, 3, f0e0c0d, 0, 7087798, 2097152
write, 3, f0e0c0d, 0, 6340824, 2097152
write, 3, f0e0c0d, 0, 6314791, 2097152
write, 3, f0e0c0d, 0, 6291789, 2097152
write, 3, f0e0c0d, 0, 6352885, 2097152
write, 3, f0e0c0d, 0, 6323103, 2097152
write, 3, f0e0c0d, 0, 6311421, 2097152
write, 3, f0e0c0d, 0, 6883459, 2097152
write, 3, f0e0c0d, 0, 5952235, 2097152
write, 3, f0e0c0d, 0, 6350505, 2097152
write, 3, f0e0c0d, 0, 5824992, 2097152
write, 3, f0e0c0d, 0, 6669477, 2097152
write, 3, f0e0c0d, 0, 5752975, 2097152
write, 3, f0e0c0d, 0, 6681969, 2097152
write, 3, f0e0c0d, 0, 6315191, 2097152
write, 3, f0e0c0d, 0, 6327393, 2097152
write, 3, f0e0c0d, 0, 6403980, 2097152
write, 3, f0c0d0e, 0, 6062246, 2097152
write, 3, f0c0d0e, 0, 5836994, 2097152
write, 3, f0c0d0e, 0, 6602410, 2097152
write, 3, f0c0d0e, 0, 7095470, 2097152
write, 3, f0c0d0e, 0, 6604451, 2097152
write, 3, f0c0d0e, 0, 6155765, 2097152
write, 3, f0c0d0e, 0, 6057486, 2097152
write, 3, f0c0d0e, 0, 6326392, 2097152
write, 3, f0c0d0e, 0, 6209881, 2097152
write, 3, f0c0d0e, 0, 5774398, 2097152
write, 3, f0c0d0e, 0, 6324002, 2097152
write, 3, f0c0d0e, 0, 6055376, 2097152
write, 3, f0c0d0e, 0, 5432233, 2097152
write, 3, f0c0d0e, 0, 6081949, 2097152
write, 3, f0c0d0e, 0, 5144965, 2097152
write, 3, f0c0d0e, 0, 6083958, 2097152
write, 3, f0c0d0e, 0, 6111221, 2097152
write, 3, f0c0d0e, 0, 6649395, 2097152
write, 3, f0c0d0e, 0, 6261286, 2097152
write, 3, f0c0d0e, 0, 6061786, 2097152
write, 3, f0c0d0e, 0, 5769867, 2097152
write, 3, f0c0d0e, 0, 5254915, 2097152
write, 3, f0c0d0e, 0, 6259536, 2097152
write, 3, f0c0d0e, 0, 6110161, 2097152
write, 3, f0c0d0e, 0, 5596340, 2097152
write, 3, f0c0d0e, 0, 5784289, 2097152
write, 3, f0c0d0e, 0, 6090509, 2097152
write, 3, f0c0d0e, 0, 6205731, 2097152
write, 3, f0c0d0e, 0, 6077258, 2097152
write, 3, f0c0d0e, 0, 6007391, 2097152
write, 3, f0c0d0e, 0, 6060336, 2097152
write, 3, f0c0d0e, 0, 6616132, 2097152
write, 3, f0c0d0e, 0, 6330493, 2097152
write, 3, f0c0d0e, 0, 6670697, 2097152
write, 3, f0c0d0e, 0, 6168377, 2097152
write, 3, f0c0d0e, 0, 6073287, 2097152
write, 3, f0c0d0e, 0, 6039874, 2097152
write, 3, f0c0d0e, 0, 6028313, 2097152
write, 3, f0c0d0e, 0, 6376797, 2097152
write, 3, f0c0d0e, 0, 6260056, 2097152
write, 3, f0c0d0e, 0, 6040924, 2097152
write, 3, f0c0d0e, 0, 6103990, 2097152
write, 3, f0c0d0e, 0, 6069547, 2097152
write, 3, f0c0d0e, 0, 6108451, 2097152
write, 3, f0c0d0e, 0, 6069737, 2097152
write, 3, f0c0d0e, 0, 6423432, 2097152
write, 3, f0c0d0e, 0, 6062616, 2097152
write, 3, f0c0d0e, 0, 6105811, 2097152
write, 3, f0c0d0e, 0, 6058336, 2097152
write, 3, f0c0d0e, 0, 5279988, 2097152
write, 3, f0c0d0e, 0, 6361737, 2097152
write, 3, f0c0d0e, 0, 6158336, 2097152
write, 3, f0c0d0e, 0, 6065216, 2097152
write, 3, f0c0d0e, 0, 6178678, 2097152
write, 3, f0c0d0e, 0, 6624072, 2097152
write, 3, f0c0d0e, 0, 6055696, 2097152
write, 3, f0c0d0e, 0, 5753115, 2097152
write, 3, f0c0d0e, 0, 6256725, 2097152
write, 3, f0c0d0e, 0, 6582028, 2097152
write, 3, f0c0d0e, 0, 6062237, 2097152
write, 3, f0c0d0e, 0, 6082788, 2097152
write, 3, f0c0d0e, 0, 6085189, 2097152
write, 3, f0c0d0e, 0, 6163636, 2097152
write, 3, f0c0d0e, 0, 5939534, 2097152
write, 3, f0c0d0e, 0, 6431483, 2097152
write, 3, f0c0d0e, 0, 6047065, 2097152
write, 3, f0c0d0e, 0, 5531313, 2097152
write, 3, f0c0d0e, 0, 6143434, 2097152
write, 3, f0c0d0e, 0, 5882749, 2097152
write, 3, f0c0d0e, 0, 6080998, 2097152
write, 3, f0c0d0e, 0, 6616042, 2097152
write, 3, f0c0d0e, 0, 6476547, 2097152
write, 3, f0c0d0e, 0, 6315442, 2097152
write, 3, f0c0d0e, 0, 6055686, 2097152
write, 3, f0c0d0e, 0, 6331053, 2097152
write, 3, f0c0d0e, 0, 6629943, 2097152
write, 3, f0c0d0e, 0, 6232553, 2097152
write, 3, f0c0d0e, 0, 6032684, 2097152
write, 3, f0c0d0e, 0, 5427762, 2097152
write, 3, f0c0d0e, 0, 6217661, 2097152
write, 3, f0c0d0e, 0, 6249185, 2097152
write, 3, f0c0d0e, 0, 6602700, 2097152
write, 3, f0c0d0e, 0, 6571658, 2097152
write, 3, f0c0d0e, 0, 6101680, 2097152
write, 3, f0c0d0e, 0, 6093150, 2097152
write, 3, f0c0d0e, 0, 6057786, 2097152
write, 3, f0c0d0e, 0, 6257226, 2097152
write, 3, f0c0d0e, 0, 5581809, 2097152
write, 3, f0c0d0e, 0, 6082628, 2097152
write, 3, f0c0d0e, 0, 6070407, 2097152
write, 3, f0c0d0e, 0, 5792519, 2097152
write, 3, f0c0d0e, 0, 6351815, 2097152
write, 3, f0c0d0e, 0, 6378168, 2097152
write, 3, f0c0d0e, 0, 6106070, 2097152
write, 3, f0c0d0e, 0, 5698230, 2097152
write, 3, f0c0d0e, 0, 6088589, 2097152
write, 3, f0c0d0e, 0, 6095700, 2097152
write, 3, f0c0d0e, 0, 6065027, 2097152
write, 3, f0c0d0e, 0, 6249795, 2097152
write, 3, f0c0d0e, 0, 6491429, 2097152
write, 3, c0d0e0f, 0, 6115371, 2097152
write, 3, c0d0e0f, 0, 6024143, 2097152
write, 3, c0d0e0f, 0, 6439484, 2097152
write, 3, c0d0e0f, 0, 6139174, 2097152
write, 3, c0d0e0f, 0, 6073597, 2097152
write, 3, c0d0e0f, 0, 6345925, 2097152
write, 3, c0d0e0f, 0, 6278978, 2097152
write, 3, c0d0e0f, 0, 6014061, 2097152
write, 3, c0d0e0f, 0, 6236763, 2097152
write, 3, c0d0e0f, 0, 5948125, 2097152
write, 3, c0d0e0f, 0, 6267016, 2097152
write, 3, c0d0e0f, 0, 6421923, 2097152
write, 3, c0d0e0f, 0, 6186519, 2097152
write, 3, c0d0e0f, 0, 5987728, 2097152
write, 3, c0d0e0f, 0, 6518091, 2097152
write, 3, c0d0e0f, 0, 6204841, 2097152
write, 3, c0d0e0f, 0, 5986758, 2097152
write, 3, c0d0e0f, 0, 5929273, 2097152
write, 3, c0d0e0f, 0, 6618472, 2097152
write, 3, c0d0e0f, 0, 6351965, 2097152
write, 3, c0d0e0f, 0, 6261027, 2097152
write, 3, c0d0e0f, 0, 5962576, 2097152
write, 3, c0d0e0f, 0, 5935504, 2097152
write, 3, c0d0e0f, 0, 5942794, 2097152
write, 3, c0d0e0f, 0, 5967857, 2097152
write, 3, c0d0e0f, 0, 6370457, 2097152
write, 3, c0d0e0f, 0, 6522892, 2097152
write, 3, c0d0e0f, 0, 6334684, 2097152
write, 3, c0d0e0f, 0, 6216262, 2097152
write, 3, c0d0e0f, 0, 6611171, 2097152
write, 3, c0d0e0f, 0, 6120102, 2097152
write, 3, c0d0e0f, 0, 6034634, 2097152
write, 3, c0d0e0f, 0, 5649255, 2097152
write, 3, c0d0e0f, 0, 6481278, 2097152
write, 3, c0d0e0f, 0, 6037983, 2097152
write, 3, c0d0e0f, 0, 5950005, 2097152
write, 3, c0d0e0f, 0, 5983608, 2097152
write, 3, c0d0e0f, 0, 5971648, 2097152
write, 3, c0d0e0f, 0, 5957295, 2097152
write, 3, c0d0e0f, 0, 5154415, 2097152
write, 3, c0d0e0f, 0, 6174258, 2097152
write, 3, c0d0e0f, 0, 6325353, 2097152
write, 3, c0d0e0f, 0, 6164147, 2097152
write, 3, c0d0e0f, 0, 6548035, 2097152
write, 3, c0d0e0f, 0, 6812942, 2097152
write, 3, c0d0e0f, 0, 6344305, 2097152
write, 3, c0d0e0f, 0, 5943544, 2097152
write, 3, c0d0e0f, 0, 5966057, 2097152
write, 3, c0d0e0f, 0, 6185958, 2097152
write, 3, c0d0e0f, 0, 6167707, 2097152
write, 3, c0d0e0f, 0, 5845315, 2097152
write, 3, c0d0e0f, 0, 6183499, 2097152
write, 3, c0d0e0f, 0, 6710051, 2097152
write, 3, c0d0e0f, 0, 6374888, 2097152
write, 3, c0d0e0f, 0, 5934533, 2097152
write, 3, c0d0e0f, 0, 5953816, 2097152
write, 3, c0d0e0f, 0, 5952905, 2097152
write, 3, c0d0e0f, 0, 5963057, 2097152
write, 3, c0d0e0f, 0, 5877788, 2097152
write, 3, c0d0e0f, 0, 6408290, 2097152
write, 3, c0d0e0f, 0, 6199560, 2097152
write, 3, c0d0e0f, 0, 5949275, 2097152
write, 3, c0d0e0f, 0, 6240984, 2097152
write, 3, c0d0e0f, 0, 5978608, 2097152
write, 3, c0d0e0f, 0, 5977008, 2097152
write, 3, c0d0e0f, 0, 6063227, 2097152
write, 3, c0d0e0f, 0, 5942854, 2097152
write, 3, c0d0e0f, 0, 6529983, 2097152
write, 3, c0d0e0f, 0, 6100740, 2097152
write, 3, c0d0e0f, 0, 5975698, 2097152
write, 3, c0d0e0f, 0, 6015861, 2097152
write, 3, c0d0e0f, 0, 6204161, 2097152
write, 3, c0d0e0f, 0, 5981008, 2097152
write, 3, c0d0e0f, 0, 5982339, 2097152
write, 3, c0d0e0f, 0, 6238293, 2097152
write, 3, c0d0e0f, 0, 6102820, 2097152
write, 3, c0d0e0f, 0, 6242695, 2097152
write, 3, c0d0e0f, 0, 6631073, 2097152
write, 3, c0d0e0f, 0, 5601560, 2097152
write, 3, c0d0e0f, 0, 6660956, 2097152
write, 3, c0d0e0f, 0, 5967337, 2097152
write, 3, c0d0e0f, 0, 5137394, 2097152
write, 3, c0d0e0f, 0, 6330563, 2097152
write, 3, c0d0e0f, 0, 6199650, 2097152
write, 3, c0d0e0f, 0, 6262556, 2097152
write, 3, c0d0e0f, 0, 5982278, 2097152
write, 3, c0d0e0f, 0, 5933033, 2097152
write, 3, c0d0e0f, 0, 5956566, 2097152
write, 3, c0d0e0f, 0, 5978557, 2097152
write, 3, c0d0e0f, 0, 5974927, 2097152
write, 3, c0d0e0f, 0, 5966377, 2097152
write, 3, c0d0e0f, 0, 6082058, 2097152
write, 3, c0d0e0f, 0, 5963627, 2097152
write, 3, c0d0e0f, 0, 6559816, 2097152
write, 3, c0d0e0f, 0, 6204091, 2097152
write, 3, c0d0e0f, 0, 5936063, 2097152
write, 3, c0d0e0f, 0, 6210831, 2097152
write, 3, c0d0e0f, 0, 6429903, 2097152
write, 3, c0d0e0f, 0, 5996869, 2097152
write, 3, c0d0e0f, 0, 5872118, 2097152
