operation, contention, priorities, seconds, nanoseconds, bytes
write, 0, 5378337, 1048576
write, 0, 5313441, 1048576
write, 0, 5356455, 1048576
write, 0, 5440703, 1048576
write, 0, 5331363, 1048576
write, 0, 5296369, 1048576
write, 0, 5404060, 1048576
write, 0, 5560695, 1048576
write, 0, 5203340, 1048576
write, 0, 5690548, 1048576
write, 0, 5327802, 1048576
write, 0, 5441814, 1048576
write, 0, 5323362, 1048576
write, 0, 5138034, 1048576
write, 0, 5464926, 1048576
write, 0, 5337784, 1048576
write, 0, 5410981, 1048576
write, 0, 5321452, 1048576
write, 0, 5379808, 1048576
write, 0, 5361996, 1048576
write, 0, 5431823, 1048576
write, 0, 5320931, 1048576
write, 0, 5322952, 1048576
write, 0, 5442513, 1048576
write, 0, 5309411, 1048576
write, 0, 5555285, 1048576
write, 0, 5254985, 1048576
write, 0, 5259895, 1048576
write, 0, 5876557, 1048576
write, 0, 5334693, 1048576
write, 0, 5366236, 1048576
write, 0, 5458305, 1048576
write, 0, 5337224, 1048576
write, 0, 5321632, 1048576
write, 0, 5255085, 1048576
write, 0, 5530522, 1048576
write, 0, 5358125, 1048576
write, 0, 5321492, 1048576
write, 0, 5350985, 1048576
write, 0, 5346214, 1048576
write, 0, 5393129, 1048576
write, 0, 5358485, 1048576
write, 0, 5320291, 1048576
write, 0, 5433003, 1048576
write, 0, 5365116, 1048576
write, 0, 5306440, 1048576
write, 0, 5317602, 1048576
write, 0, 5544964, 1048576
write, 0, 5482858, 1048576
write, 0, 5349184, 1048576
write, 0, 5303160, 1048576
write, 0, 5443994, 1048576
write, 0, 5329113, 1048576
write, 0, 5306471, 1048576
write, 0, 5411191, 1048576
write, 0, 5344604, 1048576
write, 0, 5302719, 1048576
write, 0, 5467127, 1048576
write, 0, 5323122, 1048576
write, 0, 5335793, 1048576
write, 0, 5317251, 1048576
write, 0, 5357795, 1048576
write, 0, 5162615, 1048576
write, 0, 5615521, 1048576
write, 0, 5140964, 1048576
write, 0, 5356526, 1048576
write, 0, 5649175, 1048576
write, 0, 5344414, 1048576
write, 0, 5253575, 1048576
write, 0, 5339113, 1048576
write, 0, 5340863, 1048576
write, 0, 5482008, 1048576
write, 0, 5496419, 1048576
write, 0, 5338373, 1048576
write, 0, 5428132, 1048576
write, 0, 5350015, 1048576
write, 0, 5346364, 1048576
write, 0, 5449565, 1048576
write, 0, 5323262, 1048576
write, 0, 5136493, 1048576
write, 0, 5455685, 1048576
write, 0, 5500930, 1048576
write, 0, 5134193, 1048576
write, 0, 5446104, 1048576
write, 0, 5321652, 1048576
write, 0, 5640373, 1048576
write, 0, 5342534, 1048576
write, 0, 5522452, 1048576
write, 0, 5470197, 1048576
write, 0, 5380298, 1048576
write, 0, 5522411, 1048576
write, 0, 5261226, 1048576
write, 0, 5261915, 1048576
write, 0, 5373097, 1048576
write, 0, 5469147, 1048576
write, 0, 5224612, 1048576
write, 0, 5190709, 1048576
write, 0, 5433943, 1048576
write, 0, 5228482, 1048576
write, 0, 5147294, 1048576
write, 0, 5598300, 1048576
write, 0, 5318191, 1048576
write, 0, 5364916, 1048576
write, 0, 5356735, 1048576
write, 0, 5331323, 1048576
write, 0, 5671527, 1048576
write, 0, 5360485, 1048576
write, 0, 5356355, 1048576
write, 0, 5437083, 1048576
write, 0, 5493038, 1048576
write, 0, 5356926, 1048576
write, 0, 5289968, 1048576
write, 0, 5344354, 1048576
write, 0, 5274567, 1048576
write, 0, 5342554, 1048576
write, 0, 5341154, 1048576
write, 0, 5202480, 1048576
write, 0, 5443034, 1048576
write, 0, 5526122, 1048576
write, 0, 5439123, 1048576
write, 0, 5368236, 1048576
write, 0, 5351584, 1048576
write, 0, 5417362, 1048576
write, 0, 5212791, 1048576
write, 0, 5540423, 1048576
write, 0, 5305400, 1048576
write, 0, 5365516, 1048576
