operation, contention, priorities, seconds, nanoseconds, bytes
read, 0, 24904488, 16777216
read, 0, 25051724, 16777216
read, 0, 24904008, 16777216
read, 0, 24827721, 16777216
read, 0, 24757944, 16777216
read, 0, 24883377, 16777216
read, 0, 24792187, 16777216
read, 0, 24785196, 16777216
read, 0, 24891367, 16777216
read, 0, 24738572, 16777216
read, 0, 24774795, 16777216
read, 0, 24859424, 16777216
read, 0, 24756044, 16777216
read, 0, 24834191, 16777216
read, 0, 24812909, 16777216
read, 0, 24749573, 16777216
read, 0, 24810899, 16777216
read, 0, 24720670, 16777216
read, 0, 24795848, 16777216
read, 0, 24819750, 16777216
read, 0, 24744042, 16777216
read, 0, 24837072, 16777216
read, 0, 24815759, 16777216
read, 0, 24752983, 16777216
read, 0, 25001118, 16777216
read, 0, 24737882, 16777216
read, 0, 24745022, 16777216
read, 0, 24928911, 16777216
read, 0, 24742552, 16777216
read, 0, 24732841, 16777216
read, 0, 24883726, 16777216
read, 0, 24750993, 16777216
read, 0, 24855374, 16777216
read, 0, 24831571, 16777216
read, 0, 24880686, 16777216
read, 0, 24760564, 16777216
read, 0, 24759594, 16777216
read, 0, 24722240, 16777216
read, 0, 24954903, 16777216
read, 0, 24899028, 16777216
read, 0, 24831901, 16777216
read, 0, 24721720, 16777216
read, 0, 24748963, 16777216
read, 0, 24827830, 16777216
read, 0, 24770825, 16777216
read, 0, 24942533, 16777216
read, 0, 24783976, 16777216
read, 0, 24732091, 16777216
read, 0, 24784686, 16777216
read, 0, 24728720, 16777216
read, 0, 24744562, 16777216
read, 0, 24802228, 16777216
read, 0, 24911299, 16777216
read, 0, 24840282, 16777216
read, 0, 24757314, 16777216
read, 0, 25012599, 16777216
read, 0, 24763054, 16777216
read, 0, 24840542, 16777216
read, 0, 24881817, 16777216
read, 0, 24749753, 16777216
read, 0, 24878955, 16777216
read, 0, 24844022, 16777216
read, 0, 24836841, 16777216
read, 0, 24730101, 16777216
read, 0, 24946043, 16777216
read, 0, 24908169, 16777216
read, 0, 24801809, 16777216
read, 0, 24810279, 16777216
read, 0, 24869554, 16777216
read, 0, 24947983, 16777216
read, 0, 24752563, 16777216
read, 0, 24724040, 16777216
read, 0, 24757173, 16777216
read, 0, 24755113, 16777216
read, 0, 24780256, 16777216
read, 0, 24718860, 16777216
read, 0, 24747802, 16777216
read, 0, 24880716, 16777216
read, 0, 24773146, 16777216
read, 0, 24747663, 16777216
read, 0, 24748193, 16777216
read, 0, 24751683, 16777216
read, 0, 24796688, 16777216
read, 0, 24915760, 16777216
read, 0, 24737402, 16777216
read, 0, 24958803, 16777216
read, 0, 24790727, 16777216
read, 0, 24739442, 16777216
read, 0, 24778616, 16777216
read, 0, 24724461, 16777216
read, 0, 24848973, 16777216
read, 0, 24731851, 16777216
read, 0, 24751903, 16777216
read, 0, 24737291, 16777216
read, 0, 24778386, 16777216
read, 0, 24722800, 16777216
read, 0, 24786236, 16777216
read, 0, 24742242, 16777216
read, 0, 24780737, 16777216
read, 0, 24737922, 16777216
