operation, threshold, sec, ns, MB, accesses
read, 0, 0, 51950311, 8388608, 2097152
read, 0, 0, 50744520, 8388608, 2097152
read, 0, 0, 50537700, 8388608, 2097152
read, 0, 0, 51703466, 8388608, 2097152
read, 0, 0, 51192255, 8388608, 2097152
read, 0, 0, 50716927, 8388608, 2097152
read, 0, 0, 50283094, 8388608, 2097152
read, 0, 0, 51491455, 8388608, 2097152
read, 0, 0, 51106827, 8388608, 2097152
read, 0, 0, 50775854, 8388608, 2097152
read, 0, 0, 50768803, 8388608, 2097152
read, 0, 0, 50751761, 8388608, 2097152
read, 0, 0, 50478203, 8388608, 2097152
read, 0, 0, 50702596, 8388608, 2097152
read, 0, 0, 51479994, 8388608, 2097152
read, 0, 0, 51164402, 8388608, 2097152
read, 0, 0, 50978644, 8388608, 2097152
read, 0, 0, 51466742, 8388608, 2097152
read, 0, 0, 50856991, 8388608, 2097152
read, 0, 0, 50749110, 8388608, 2097152
read, 0, 0, 50328839, 8388608, 2097152
read, 0, 0, 50683385, 8388608, 2097152
read, 0, 0, 50918057, 8388608, 2097152
read, 0, 0, 50673693, 8388608, 2097152
read, 0, 0, 50312927, 8388608, 2097152
read, 0, 0, 50647180, 8388608, 2097152
read, 0, 0, 50884154, 8388608, 2097152
read, 0, 0, 53400955, 8388608, 2097152
read, 0, 0, 50827598, 8388608, 2097152
read, 0, 0, 51376673, 8388608, 2097152
read, 0, 0, 50299126, 8388608, 2097152
read, 0, 0, 51920488, 8388608, 2097152
read, 0, 0, 50395155, 8388608, 2097152
read, 0, 0, 50745580, 8388608, 2097152
read, 0, 0, 50326908, 8388608, 2097152
read, 0, 0, 51479973, 8388608, 2097152
read, 0, 0, 50593325, 8388608, 2097152
read, 0, 0, 50903296, 8388608, 2097152
read, 0, 0, 50395285, 8388608, 2097152
read, 0, 0, 51005837, 8388608, 2097152
read, 0, 0, 50727099, 8388608, 2097152
read, 0, 0, 50593535, 8388608, 2097152
read, 0, 0, 50594465, 8388608, 2097152
read, 0, 0, 50511617, 8388608, 2097152
read, 0, 0, 50494746, 8388608, 2097152
read, 0, 0, 51065752, 8388608, 2097152
read, 0, 0, 51497806, 8388608, 2097152
read, 0, 0, 50665502, 8388608, 2097152
read, 0, 0, 50733959, 8388608, 2097152
read, 0, 0, 50670373, 8388608, 2097152
read, 0, 0, 51159192, 8388608, 2097152
read, 0, 0, 50378434, 8388608, 2097152
read, 0, 0, 51264522, 8388608, 2097152
read, 0, 0, 50705566, 8388608, 2097152
read, 0, 0, 50700216, 8388608, 2097152
read, 0, 0, 50371063, 8388608, 2097152
read, 0, 0, 50656801, 8388608, 2097152
read, 0, 0, 51471773, 8388608, 2097152
read, 0, 0, 50824768, 8388608, 2097152
read, 0, 0, 50378584, 8388608, 2097152
read, 0, 0, 50992935, 8388608, 2097152
read, 0, 0, 50347391, 8388608, 2097152
read, 0, 0, 50691415, 8388608, 2097152
read, 0, 0, 50670133, 8388608, 2097152
read, 0, 0, 51434969, 8388608, 2097152
read, 0, 0, 50613307, 8388608, 2097152
read, 0, 0, 50716698, 8388608, 2097152
read, 0, 0, 51064242, 8388608, 2097152
read, 0, 0, 51549901, 8388608, 2097152
read, 0, 0, 50654631, 8388608, 2097152
read, 0, 0, 51581884, 8388608, 2097152
read, 0, 0, 50666412, 8388608, 2097152
read, 0, 0, 50713617, 8388608, 2097152
read, 0, 0, 50497936, 8388608, 2097152
read, 0, 0, 50628678, 8388608, 2097152
read, 0, 0, 50732139, 8388608, 2097152
read, 0, 0, 51604006, 8388608, 2097152
read, 0, 0, 50828878, 8388608, 2097152
read, 0, 0, 50779934, 8388608, 2097152
read, 0, 0, 50396155, 8388608, 2097152
read, 0, 0, 50583884, 8388608, 2097152
read, 0, 0, 50574123, 8388608, 2097152
read, 0, 0, 51278904, 8388608, 2097152
read, 0, 0, 50539820, 8388608, 2097152
read, 0, 0, 50894865, 8388608, 2097152
read, 0, 0, 50536100, 8388608, 2097152
read, 0, 0, 53591285, 8388608, 2097152
read, 0, 0, 52161512, 8388608, 2097152
read, 0, 0, 50902096, 8388608, 2097152
read, 0, 0, 50933789, 8388608, 2097152
read, 0, 0, 50829689, 8388608, 2097152
read, 0, 0, 50525618, 8388608, 2097152
read, 0, 0, 51032449, 8388608, 2097152
read, 0, 0, 51252621, 8388608, 2097152
read, 0, 0, 50561302, 8388608, 2097152
read, 0, 0, 50965562, 8388608, 2097152
read, 0, 0, 50482234, 8388608, 2097152
read, 0, 0, 51002576, 8388608, 2097152
read, 0, 0, 50337150, 8388608, 2097152
read, 0, 0, 50680504, 8388608, 2097152
read, 1, 0, 51178304, 8388608, 2097152
read, 1, 0, 53406936, 8388608, 2097152
read, 1, 0, 53248520, 8388608, 2097152
read, 1, 0, 53471973, 8388608, 2097152
read, 1, 0, 51810807, 8388608, 2097152
read, 1, 0, 51418838, 8388608, 2097152
read, 1, 0, 52971253, 8388608, 2097152
read, 1, 0, 51601926, 8388608, 2097152
read, 1, 0, 51065533, 8388608, 2097152
read, 1, 0, 52304606, 8388608, 2097152
read, 1, 0, 51026608, 8388608, 2097152
read, 1, 0, 51878663, 8388608, 2097152
read, 1, 0, 51617188, 8388608, 2097152
read, 1, 0, 51721878, 8388608, 2097152
read, 1, 0, 50911767, 8388608, 2097152
read, 1, 0, 52074533, 8388608, 2097152
read, 1, 0, 51108366, 8388608, 2097152
read, 1, 0, 52993545, 8388608, 2097152
read, 1, 0, 52666123, 8388608, 2097152
read, 1, 0, 52831949, 8388608, 2097152
read, 1, 0, 52590235, 8388608, 2097152
read, 1, 0, 51325118, 8388608, 2097152
read, 1, 0, 50972173, 8388608, 2097152
read, 1, 0, 51375963, 8388608, 2097152
read, 1, 0, 51899966, 8388608, 2097152
read, 1, 0, 52152511, 8388608, 2097152
read, 1, 0, 51891375, 8388608, 2097152
read, 1, 0, 52686044, 8388608, 2097152
read, 1, 0, 52879294, 8388608, 2097152
read, 1, 0, 52312626, 8388608, 2097152
read, 1, 0, 50898356, 8388608, 2097152
read, 1, 0, 52099506, 8388608, 2097152
read, 1, 0, 51312357, 8388608, 2097152
read, 1, 0, 51977974, 8388608, 2097152
read, 1, 0, 53034349, 8388608, 2097152
read, 1, 0, 52880294, 8388608, 2097152
read, 1, 0, 51261752, 8388608, 2097152
read, 1, 0, 52079354, 8388608, 2097152
read, 1, 0, 53228138, 8388608, 2097152
read, 1, 0, 52428588, 8388608, 2097152
read, 1, 0, 51119827, 8388608, 2097152
read, 1, 0, 51192535, 8388608, 2097152
read, 1, 0, 51476803, 8388608, 2097152
